time	s1	s10	s11	s12	s13	s14	s15	s16	s17	s2	s3	s4	s5	s6	s7	s8	s9
25.0.2.0	0.16584853006295802	16.61542215823311	0.426607217431744	0.325894732249079	0.38257848443665404	0.18220679920408703	0.093431760989026	0.08848742931262801	0.23168870539831302	0.9121956756425651	65.37173781943915	0.16925182757960403	1.589993958461896	6.173341214776767	0.022323665144996	6.6877863160081645	0.561203705629163
25.0.5.0	0.165537840372029	16.731034989520488	0.424415913963165	0.325126333718232	0.380561967266953	0.18146756374700101	0.092875272942588	0.08783100576187901	0.23178950386854202	0.9104489572250271	65.28954434410679	0.169015938779031	1.583814482502436	6.16553576748769	0.022182926180373003	6.679330414778328	0.559486777779412
25.0.8.0	0.165232167831968	16.846390410108175	0.42225362309984504	0.32437815780135704	0.378625199979842	0.180735663848709	0.09233993928957701	0.087190339630985	0.23188693426429202	0.908732075442306	65.20713054377654	0.16878074724115402	1.577879355487183	6.157711903847804	0.022047382478597003	6.670854562501785	0.5578309933698801
26.0.099999999999998.0	0.16493124146441202	16.961494689492092	0.42011998688219504	0.32364895171200103	0.37676413497000405	0.18001104841932303	0.09182477622920501	0.08656502290349401	0.23198106052335402	0.907043406573602	65.12451442371216	0.168546227325194	1.5721741224046442	6.149871188018638	0.021916804265119	6.662360453686856	0.55623246141779
26.0.4.0	0.16463480630090901	17.07635372177	0.41801464513929004	0.322937549067687	0.37497492820612305	0.17929366399868502	0.09132884476913401	0.085954656514307	0.23207194384218802	0.9053814230896051	65.0417129576269	0.168312354983141	1.566685200298568	6.142015094778291	0.021790971652691	6.6538496860098135	0.5546875519527951
26.0.7.0	0.16434262241115902	17.190973049829097	0.415937236035807	0.32224286334837304	0.37325392927292805	0.178583454976481	0.09085124877776701	0.085358850268562	0.23215964283157	0.9037446877942841	64.95874214843434	0.168079107658373	1.561399825433992	6.134145014771435	0.021669674240513002	6.645323766002387	0.553192877913123
27.0.	0.16405446399210902	17.305357887909594	0.41388739657843704	0.321563881902292	0.371597671878096	0.177880363797863	0.090391133114206	0.08477722275178001	0.23224421366285902	0.9021318483353861	64.8756170853211	0.16784646419096302	1.55630600366377	6.126262259442484	0.021552710727803	6.636784114396026	0.551745278335482
27.0.3.0	0.163770118513928	17.419513142657753	0.41186476308441006	0.320899660448947	0.370002864804151	0.17718433115551402	0.08994768183332601	0.08420940123225401	0.232325710205482	0.9005416320593481	64.79235199737178	0.16761440472921102	1.551392463802909	6.118368065671668	0.021439888541427	6.628232071144309	0.550341802743866
27.0.599999999999998.0	0.16348938591914303	17.53344343277344	0.40986897161462205	0.32024931803397	0.36846638328615205	0.176495296168991	0.08952011646348401	0.08365502155653501	0.232404184156169	0.898972841187998	64.70896030396074	0.16738291064697	1.5466486138294462	6.110463600132435	0.021331023477200003	6.619668900143472	0.548979696649565
27.0.9.0	0.16321207787150502	17.647153107349688	0.40789965837365805	0.319612032395012	0.36698526079667704	0.175813196552168	0.08910769435436901	0.08311372803884601	0.23247968516045703	0.8974243482960481	64.62545466211145	0.16715196446635702	1.542064499741365	6.1025499633874	0.021225939354494003	6.6110957936696835	0.547656388081173
28.0.2.0	0.16293801705136102	17.76064626299486	0.405956460078891	0.318987035701815	0.36555668122025203	0.175137968769517	0.08870970709259	0.082585173345155	0.23255226092693201	0.8958950920697931	64.54184701101177	0.166921549785487	1.53763076690917	6.094628193739018	0.021124467683757003	6.602513876550604	0.546369475069458
28.0.5.0	0.162667036494538	17.87392675982137	0.404039014300671	0.318373610637177	0.36417797140005004	0.17446954818193403	0.088325478982614	0.082069018372616	0.23262195733467703	0.8943840733288261	64.4581486138601	0.166691651210882	1.533338623773293	6.086699270850026	0.021026447346576	6.593924210087528	0.54511671401757
28.0.799999999999997.0	0.16239897897195502	17.986998236379097	0.402146959775502	0.31777108678874805	0.36284659404033404	0.173807869182763	0.087954365590727	0.08156493212499401	0.23268881853431303	0.892890351293794	64.3743700972081	0.16646225429424102	1.5291798077445389	6.078764119147824	0.020931724287899002	6.585327795743477	0.543896008892193
29.0.099999999999998.0	0.16213369640736802	18.099864123605887	0.40027993669396905	0.317178837324463	0.36156014094873	0.173152865324638	0.08759575234974001	0.081072591584671	0.23275288704305303	0.891413040084399	64.29052148795246	0.16623334547327	1.525146553174201	6.070823611026014	0.020840151220045	6.576725578611516	0.542705401176089
29.0.4.0	0.161871049330806	18.212527657862466	0.398437586965085	0.316596275927005	0.360316326603072	0.17250446943771702	0.08724905322222101	0.08059168158176201	0.23281420383412202	0.889951305432903	64.20661224812129	0.16600491201630901	1.521231561268532	6.0628785698554974	0.020751587338136	6.5681184506767885	0.5415430605268441
29.0.7.0	0.161610906365449	18.32499189311435	0.39661955445859604	0.316022853965022	0.35911298202812203	0.17186261373984701	0.08691370942007601	0.080121894660842	0.232872808420888	0.888504361599407	64.12265130758887	0.165776941970489	1.517427971829709	6.054929772816746	0.020665898046573	6.559507253884808	0.540407276090767
30.0.	0.161353143745833	18.437259712318784	0.394825485226705	0.315458057880918	0.357948048968099	0.171227229939166	0.08658918817837301	0.07966293094573401	0.23292873893602803	0.88707146847608	64.03864709484627	0.165549424113193	1.513729336712602	6.046977953564128	0.020582954696211003	6.550892783027804	0.5392964484246441
