time	CIS	CISRNA	CISnRNA1	CISnRNA2	CISnRNA3	CISnRNA4	CISnRNA5	Epo	EpoRJAK2	EpoRJAK2_CIS	EpoRpJAK2	SHP1	SHP1Act	SOCS3	SOCS3RNA	SOCS3nRNA1	SOCS3nRNA2	SOCS3nRNA3	SOCS3nRNA4	SOCS3nRNA5	STAT5	npSTAT5	p12EpoRpJAK2	p1EpoRpJAK2	p2EpoRpJAK2	pSTAT5
103.0.2.0	22.62785592692628	0.09891293600574501	635.1567679008067	709.5130287987406	795.6438573683236	891.8646523485443	993.7573876309865	1.24997e-07	3.758740837318303	-3.7435003174849754e-31	0.12202893004941001	26.565990691846636	0.159109308153425	10.21253604320348	0.05881001955524501	0.0006549998015060001	0.000663382426027	0.0006719733375980001	0.0006807765160630001	0.0006897959607650001	64.83417372564108	6.610306157868137	0.020549519849135	0.015034461018146001	0.05986625176500401	10.37474079082012
105.0.6.0	23.015544525019568	0.09542607069535301	614.0255243297269	684.3766247751345	766.4265759265293	859.0515943602708	958.7253891266172	1.24997e-07	3.759268683928766	-3.745427529651992e-31	0.12187577438605701	26.56562885090482	0.15947114909523102	10.215830531973094	0.058828989581315	0.000634746384073	0.000642619639495	0.000650691174444	0.0006589648956630001	0.0006674447393740001	65.22138621109235	6.408426948637946	0.020425597309783	0.014990956494457001	0.059658987880934	10.12632026171477
108.0.	23.365733677599803	0.09202360991578301	594.1336546227992	660.6095737919898	738.6207966578229	827.513451669455	924.5414595163694	1.24997e-07	3.759721814749245	-3.0826370871759803e-31	0.12174427728096901	26.565281853790356	0.159818146209686	10.212514789000117	0.058809893987186	0.000615737299469	0.000623126234204	0.000630703674582	0.0006384734341910001	0.000646439363729	65.58310877331841	6.219011001459652	0.020319252772987	0.014953604211101002	0.059481050985696005	9.894821163173896
110.0.39999999999999.0	23.6799598196885	0.08871864930953201	575.4256844227051	638.1651052213786	712.2069607772333	797.2875092175499	891.3371562598962	1.24997e-07	3.76010684833478	-2.5183154317573603e-31	0.12163262583599001	26.564948277604298	0.160151722395732	10.203115928334832	0.058755768210122	0.0005979100967470001	0.000604839069552	0.000611947047335	0.000619237735503	0.0006267148822760001	65.92076685358988	6.041427493059793	0.020228828597233	0.014921867334029	0.059329829897965	9.679251744927443
112.0.8.0	23.95982835363081	0.08552124332477301	557.8466586789807	616.9939636939187	687.1571111163096	768.3930133228323	859.2134839377354	1.24997e-07	3.760429838018071	-1.990296359913465e-31	0.121539138549536	26.564626827794395	0.160473172205626	10.188131270444503	0.058669476117999005	0.0005812042661510001	0.0005876968698870001	0.0005943592800120001	0.000601195082833	0.000608207911599	66.23571676804416	5.87506611668296	0.020152831013738	0.014895253064135002	0.059202939354517	9.478675276732362
115.0.19999999999999.0	24.206987828388833	0.08243882025375501	541.3425284387425	597.0453532618557	663.4367791878741	740.8343022211219	828.2450639659255	1.24997e-07	3.760696327987008	-1.8187779172073524e-31	0.12146225581782001	26.564316327121304	0.160783672878709	10.168029443138892	0.05855371634912301	0.000565561380933	0.000571640389155	0.000577880327352	0.0005842846551730001	0.000590856882048	66.52924787093959	5.719338316949886	0.020089910393877003	0.014873308565814002	0.059098197235478	9.292207036153556
117.0.6.0	24.423108060484694	0.079476560432766	525.8604491911135	578.2677038157601	641.0065671403984	714.603523176264	798.4839341909336	1.24997e-07	3.7609114026626873	-1.8768234491380691e-31	0.12140053115344301	26.564015705677527	0.161084294322478	10.143251524353067	0.058411028893079	0.000550925190781	0.000556612522863	0.0005624522436830001	0.0005684476813910001	0.0005746022157190001	66.80258487001727	5.573678070726329	0.020038844319759	0.014855617338621	0.059013604525488005	9.119011456354674
120.0.	24.60986179569088	0.076637736928428	511.3490063998524	560.6092884613392	619.823466553068	689.6829745793636	769.9629715872479	1.24997e-07	3.761079730290753	-1.6240442533996463e-31	0.12135262307120101	26.5637239918393	0.16137600816070002	10.114212207486899	0.058243801801470006	0.000537241676111	0.000542558377353	0.000548019268539	0.0005536275436760001	0.000559386449311	67.05689024101524	5.437542301771973	0.019998523016602	0.014841795978557	0.058947327642885	8.958299426512905
122.0.39999999999999.0	24.76890951881918	0.073924019364797	497.7583812934769	544.0187163170217	599.8419514616662	666.0471117817207	742.6989446379702	1.24997e-07	3.761205601522806	-1.3217573912002912e-31	0.121317287592098	26.5634403040475	0.16165969595249602	10.081300973831464	0.058054277939463	0.000524459070902	0.0005294253046790001	0.0005345278747080001	0.000539769839971	0.000545154312274	67.29326669849705	5.310411001939536	0.019967936780869	0.014831491282196001	0.05889768282202801	8.809325737665985
124.0.8.0	24.9018870367183	0.07133574247165	485.04046782279516	528.4453215050514	581.01487862488	643.664254322791	716.6952112793282	1.24997e-07	3.761292963650447	-9.939658562656275e-32	0.121293371318442	26.563163843327064	0.16193615667292102	10.044883259784013	0.05784456170732501	0.0005125278604680001	0.000517162909959	0.0005219267861090001	0.0005268224133910001	0.0005318527688510001	67.51275968856436	5.191787119168177	0.019946165099605003	0.014824377652746001	0.05886312227875701	8.671386667004072
127.0.19999999999999.0	25.010395483554376	0.06887214154143301	473.148949880368	513.8394659243711	563.2942239429107	622.4980302052347	691.9440843886987	1.24997e-07	3.761345451058527	-8.838232399256101e-32	0.12127980503532801	26.562893886465996	0.162206113533982	10.005301609173877	0.057616625676214006	0.000501400759391	0.0005057230368850001	0.000510166971644	0.000514735355257	0.000519431031212	67.71635987599825	5.081196262058876	0.019932367206714003	0.014820154772262001	0.058842221927167	8.543817693832914
129.0.6.0	25.095993425063355	0.066531557343179	462.03934635200676	500.15277065731857	546.6316801815062	602.5085902985154	668.4288904198063	1.24997e-07	3.761366412383141	-8.205399684489509e-32	0.121275597796518	26.562629779784807	0.16247022021517002	9.962876803182834	0.057372317094942005	0.000491032674	0.000495059736094	0.0004992016201170001	0.0005034609872490001	0.000507840549575	67.90500560415187	4.978186262093675	0.019925773863283	0.014818545508749002	0.058833670448308006	8.42599134065547
132.0.	25.160190767799428	0.06431161321641901	451.66903029164126	487.33828852077005	530.9791377584866	583.6536230892434	646.125748543623	1.24997e-07	3.7613589347914553	-6.191051746107105e-32	0.12127983145556001	26.56237093343592	0.162729066564051	9.917908962121842	0.057113364234674	0.00048138065294800003	0.00048512922028	0.000488986100389	0.0004929538271870001	0.000497034984239	68.0795853106934	4.882326627283401	0.019925680183149	0.014819294030753001	0.058836259539082	8.317315133046044
