time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_3	species_4	species_5	species_6	species_7	species_8	species_9
1360.0.	0.013733775232519	2.025813793450366	1.117637014139311	94.90084459369068	2.275567635278566	0.042449377104193005	0	10.056702809910385	0.9137693820832151	9.086230617916778	10.626996337033066	1012.0265484628043	2.091913471943936	102.77461114212508	0.006527251783222001	0	87.24206660285702	0.039023588157528	0	0	0.277313261422629	0.311503057316037	0.6304989433441951	1095.9858125687667	0.26176947712221205	275.8488595709386	1.436034885892855
1400.0.	0.010265454185596	2.024169117752659	1.117547295612187	94.91260172431966	2.275142971454422	0.042406664225269	0	10.061492850089024	0.9141663202533341	9.085833679746656	10.63111302627903	1012.3398781883196	2.09118644426379	102.7633258628366	0.006522777145083001	0	87.23872253062406	0.038977998824381	0	0	0.20721039490748303	0.311349339673245	0.63038285630224	1096.0709433149395	0.22326445559901903	276.0508417342658	1.22483877349799
1440.0.	0.007896942126744001	2.022996331634213	1.117483059942086	94.92098738678908	2.2748446012630428	0.042376298273650005	0	10.064933027928703	0.914451378464957	9.08554862153503	10.634069008054233	1012.5614185499217	2.090671616631081	102.75527208601976	0.006519627634873001	0	87.23631380381568	0.038945571489841006	0	0	0.15931345155099902	0.311241034816836	0.630301433465514	1096.1294554243743	0.19580843950253102	276.19500785200853	1.074055673598692
1480.0.	0.006279260887901	2.022159847745276	1.117437084018689	94.92696868620406	2.274634862657649	0.042354701711953005	0	10.067402936126879	0.91465602836572	9.085343971634275	10.636190919935753	1012.7181016028684	2.0903069171921	102.74952433986063	0.0065174095455	0	87.23457966607613	0.038922496786518004	0	0	0.12658870212574802	0.311164687376136	0.630244297367449	1096.1696813028257	0.17622612322002001	276.29789623969094	0.9664167918592921
1520.0.	0.005174280562671001	2.021563131830134	1.1174041859336301	94.93123517878918	2.274487358604275	0.042339337322166	0	10.069175689839307	0.9148029087237941	9.085197091276198	10.637713678552473	1012.8289454020135	2.090048481026344	102.74542227864855	0.006515846614972001	0	87.23333176828423	0.038906072127096	0	0	0.10423016564377001	0.31111084259617605	0.6302041854693	1096.1973424004539	0.162257095712942	276.37132006009114	0.889583476856974
1560.0.	0.004419451961322001	2.02113740768754	1.117380650535537	94.93427858778904	2.274383576157431	0.042328403992605006	0	10.070447704374615	0.91490829805715	9.085091701942842	10.638806172190058	1012.9073825285764	2.089865290565667	102.74249468723124	0.006514744808112	0	87.23243415908048	0.038894378153606	0	0	0.088954139197833	0.31107285164928	0.630176012580388	1096.216368112561	0.15229107214457302	276.42371451459553	0.8347426602443361
1600.0.	0.003903788770582	2.020833651780437	1.117363816161609	94.93644959418212	2.274310524195432	0.042320622253882	0	10.071360175974684	0.9149838971427561	9.085016102857235	10.639589776253619	1012.9629028992075	2.0897354011612492	102.74040529161118	0.0065139677352110004	0	87.23178877186461	0.038886050709906	0	0	0.078517071614197	0.311046035735819	0.630156216387009	1096.229457628135	0.14518031829992	276.4611013469437	0.795600987520783
1640.0.	0.0035514973710940004	2.020616908007762	1.117351776693076	94.93799830952194	2.2742590816578	0.042315082713826	0	10.072014566600703	0.915038113363385	9.084961886636608	10.640151690283943	1013.002212817072	2.089643280374372	102.73891410662203	0.006513419461746	0	87.2313249096413	0.038880119689503	0	0	0.071386103952138	0.311027100455103	0.630142300154074	1096.2384654719724	0.140106485331634	276.4877786658514	0.767665187204558
1680.0.	0.0033108107220910002	2.020462245034688	1.117343167503579	94.93910312701263	2.27422284145235	0.042311138748343004	0	10.072483759503182	0.915076985667413	9.084923014332585	10.64055454065944	1013.0300528098751	2.089577930006964	102.73784986029446	0.006513032468956	0	87.2309916344092	0.038875894913211	0	0	0.066513950765061	0.311013724951878	0.6301325131854271	1096.2446661076006	0.136485926908092	276.5068139550374	0.747727591626109
1720.0.	0.0031463685548190003	2.020351878197586	1.11733701193765	94.93989129171244	2.274197300776999	0.042308330426155005	0	10.072820091484427	0.9151048504009781	9.084895149599015	10.640843291575885	1013.0497748121762	2.089531559765252	102.73709031784858	0.006512759211924001	0	87.23075226345384	0.038872885193409	0	0	0.06318508417689	0.31100427343735904	0.630125627322446	1096.2489355694358	0.13390230977025802	276.52039624898424	0.733498505613813
1760.0.	0.0030340158117630003	2.020273119313466	1.1173326111589	94.94045356855398	2.274179293686218	0.042306330522084004	0	10.073061133386371	0.9151248203981811	9.084875179601813	10.641050216790775	1013.0637495999011	2.089498649842228	102.73654824101862	0.006512566194535	0	87.23058039248394	0.038870740871037	0	0	0.060910640245534005	0.310997592458706	0.630120780587457	1096.2518761636704	0.13205861116257	276.53008761308274	0.7233436051799931
1800.0.	0.0029572510058640004	2.020216915404483	1.117329465215468	94.94085470269708	2.27416659319944	0.042304906177269	0	10.073233848154493	0.9151391295620861	9.084860870437907	10.641198474878879	1013.0736544749453	2.089475288038465	102.7361613680935	0.006512429807613001	0	87.23045702408514	0.038869212985203	0	0	0.05935661592794501	0.310992868334994	0.630117367732139	1096.2539020990846	0.13074290772437	276.5370026751008	0.71609640708521
1840.0.	0.0029048007323750004	2.020176806797643	1.117327216495649	94.94114087976246	2.274157632144952	0.042303891655976006	0	10.073357580576856	0.91514938060477	9.084850619395224	10.641304679291748	1013.0806764530237	2.0894587007990992	102.73588526300725	0.0065123334035420005	0	87.23036849565295	0.038868124243619004	0	0	0.058294811785124	0.31098952684277703	0.6301149635846031	1096.2552983006308	0.129803983877816	276.5419367699282	0.710924373099679
1880.0.	0.0028689630482620003	2.020148184047669	1.117325609237899	94.94134504669996	2.274151307208254	0.04230316897891501	0	10.073446206125151	0.9151567230969171	9.084843276903078	10.64138074517899	1013.0856558147354	2.089446921305012	102.73568821184774	0.006512265238779001	0	87.23030498512921	0.038867348373801	0	0	0.057569315281094005	0.31098716259236403	0.6301132693410131	1096.2562608126368	0.129133936416682	276.5454573946208	0.7072333217370751
1920.0.	0.0028444758905790003	2.02012775787983	1.117324460545581	94.94149070695897	2.274146841318672	0.04230265415112	0	10.073509674843493	0.9151619813866101	9.084838018613384	10.641435216049388	1013.0891875540259	2.089438554478905	102.7355475805182	0.006512217025994	0	87.23025943402797	0.038866795430393	0	0	0.057073601727063	0.31098548928256503	0.6301120749160021	1096.256924560625	0.12865576613555102	276.547969472992	0.704599194179604
1960.0.	0.0028277440805680003	2.020113181035563	1.117323639642538	94.94159462753412	2.274143686960873	0.042302287365555004	0	10.073555120213852	0.9151657464715851	9.084834253528408	10.641474216470412	1013.0916930941586	2.089432610552741	102.73544721519714	0.006512182914694	0	87.23022677162547	0.038866401337723004	0	0	0.056734889344405	0.31098430464557103	0.6301112325380881	1096.2573824312644	0.12831452553675501	276.54976192733955	0.702719349858768
2000.0.	0.002816311255956	2.020102778463525	1.117323053029526	94.94166876992058	2.274141458209839	0.042302026033177	0	10.07358765531933	0.9151684419620081	9.084831558037983	10.641502136011521	1013.093471000492	2.089428387157157	102.73537558703501	0.0065121587731910005	0	87.23020335637226	0.038866120445155	0	0	0.056503450415564004	0.310983465733186	0.6301106382229491	1096.257698388549	0.128071002861533	276.55104090995377	0.70137780372055
2040.0.	0.002808499111253	2.020095354801085	1.117322633864795	94.94172166751399	2.274139882935279	0.042301839823022006	0	10.073610944315403	0.9151703714266831	9.084829628573312	10.641522120105874	1013.0947328519273	2.089425385762737	102.73532446801617	0.006512141682619	0	87.23018657389088	0.038865920226305	0	0	0.056345308479649005	0.310982871486565	0.6301102187683131	1096.2579164924398	0.12789721543135102	276.55195351503426	0.7004204152496091
2080.0.	0.0028031609307500004	2.020090056998943	1.117322334367864	94.94175940816596	2.274138769175493	0.042301707132093004	0	10.073627612504863	0.9151717523673231	9.084828247632672	10.641536422242634	1013.0956286218902	2.089423252449125	102.73528798591654	0.0065121295802170005	0	87.23017454778952	0.038865777504187	0	0	0.056237248906989	0.310982450438049	0.6301099226207291	1096.2580671015908	0.127773193834737	276.5526046977494	0.69973718076442
2120.0.	0.0027995132011770004	2.020086276291009	1.1173221203865311	94.94178633509507	2.274137981470029	0.04230161257251	0	10.07363954051944	0.915172740591044	9.084827259408948	10.641546656598681	1013.096264641953	2.089421735908217	102.73526194982433	0.0065121210077530006	0	87.23016593171552	0.038865675762691	0	0	0.05616341000132401	0.310982152030749	0.6301097134586491	1096.2581711404598	0.127684687142488	276.55306934630494	0.6992495955958321
2160.0.	0.0027970205665610003	2.020083578239158	1.117321967511535	94.94180554689346	2.274137424194808	0.042301545182564	0	10.073648075307958	0.915173447690347	9.084826552309643	10.641553979210041	1013.0967163193595	2.089420657659619	102.7352433687641	0.006512114934024001	0	87.23015975988345	0.038865603231555	0	0	0.05611295394150401	0.31098194048939803	0.630109565681998	1096.2582430356058	0.12762152532381502	276.55340089555136	0.6989016347251651
