time	MAPK phosphatase	MEK phosphatase	RAF kinase	RAF phosphatase	MAPK	MAPK-P	MAPK-PP	MEK	MEK-P	MEK-PP	RAF	RAF-P	MAPK_MEK-PP	MAPK-P_MEK-PP	MEK_RAF-P	MEK-P_RAF-P	MAPK-P_MAPKPase	MAPK-PP_MAPKPase	MEK-P_MEKPase	MEK-PP_MEKPase	RAF_RAFK	RAF-P_RAFPase	Scaffold	Scaffold_RAF	Scaffold_RAF-P	Scaffold_MEK	Scaffold_MEK_RAF	Scaffold_MEK_RAF-P	Scaffold_MEK-P	Scaffold_MEK-P_RAF	Scaffold_MEK-P_RAF-P	Scaffold_MEK-PP	Scaffold_MEK-PP_RAF	Scaffold_MEK-PP_RAF-P	Scaffold_MAPK	Scaffold_MAPK_RAF	Scaffold_MAPK_RAF-P	Scaffold_MAPK_MEK	Scaffold_MAPK_MEK_RAF	Scaffold_MAPK_MEK_RAF-P	Scaffold_MAPK_MEK-P	Scaffold_MAPK_MEK-P_RAF	Scaffold_MAPK_MEK-P_RAF-P	Scaffold_MAPK_MEK-PP	Scaffold_MAPK_MEK-PP_RAF	Scaffold_MAPK_MEK-PP_RAF-P	Scaffold_MAPK-P	Scaffold_MAPK-P_RAF	Scaffold_MAPK-P_RAF-P	Scaffold_MAPK-P_MEK	Scaffold_MAPK-P_MEK_RAF	Scaffold_MAPK-P_MEK_RAF-P	Scaffold_MAPK-P_MEK-P	Scaffold_MAPK-P_MEK-P_RAF	Scaffold_MAPK-P_MEK-P_RAF-P	Scaffold_MAPK-P_MEK-PP	Scaffold_MAPK-P_MEK-PP_RAF	Scaffold_MAPK-P_MEK-PP_RAF-P	Scaffold_MAPK-PP	Scaffold_MAPK-PP_RAF	Scaffold_MAPK-PP_RAF-P	Scaffold_MAPK-PP_MEK	Scaffold_MAPK-PP_MEK_RAF	Scaffold_MAPK-PP_MEK_RAF-P	Scaffold_MAPK-PP_MEK-P	Scaffold_MAPK-PP_MEK-P_RAF	Scaffold_MAPK-PP_MEK-P_RAF-P	Scaffold_MAPK-PP_MEK-PP	Scaffold_MAPK-PP_MEK-PP_RAF	Scaffold_MAPK-PP_MEK-PP_RAF-P	Scaffold_RAF_2	Scaffold_MEK_RAF_2	Scaffold_MEK-P_RAF_2	Scaffold_MEK-PP_RAF_2	Scaffold_MAPK_RAF_2	Scaffold_MAPK_MEK_RAF_2	Scaffold_MAPK_MEK-P_RAF_2	Scaffold_MAPK_MEK-PP_RAF_2	Scaffold_MAPK-P_RAF_2	Scaffold_MAPK-P_MEK_RAF_2	Scaffold_MAPK-P_MEK-P_RAF_2	Scaffold_MAPK-P_MEK-PP_RAF_2	Scaffold_MAPK-PP_RAF_2	Scaffold_MAPK-PP_MEK_RAF_2	Scaffold_MAPK-PP_MEK-P_RAF_2	Scaffold_MAPK-PP_MEK-PP_RAF_2	nnamed: 8
403.5	0.23799800000000002	0.159907	0.0692687	0.269269	0.176518	0.0224418	0.00360972	0.0161245	0.012896000000000001	0.0096697	0.019427	0.136955	0.048768	0.00620016	0.0140144	0.0116567	0.053411	0.00859111	0.022912900000000003	0.0171805	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669562	0.000597587	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242106	6.27175e-06	0.00123002	0.00680093	0.000178115	0.023437	0.00209404	5.4969399999999996e-05	0.00643809	0.0008902080000000001	2.31371e-05	0.00407724	0.000747168	1.9342e-05	0.00387559	0.000334428	8.74877e-06	0.00120676	9.443860000000001e-05	2.4768200000000003e-06	0.000302487	2.46323e-05	6.35765e-07	0.000138612	0.000449042	1.1691500000000001e-05	0.00192962	0.00036103199999999995	9.44964e-06	0.00127572	0.00010152	2.6634500000000003e-06	0.000320223	2.6078800000000002e-05	6.731000000000001e-07	0.00014674799999999998	0.000516545	1.34875e-05	0.00200711	0.00352355	0.0010866	0.000456015	0.000434439	0.012337700000000002	0.00380764	0.00160267	0.0013398	0.000606026	0.00017157	4.40403e-05	0.000809855	0.000654621	0.000184511	4.6632100000000004e-05	0.00093427	
404.0	0.23799800000000002	0.159907	0.0692687	0.269269	0.176518	0.0224418	0.00360972	0.0161245	0.012896000000000001	0.0096697	0.019427	0.136955	0.048768	0.00620016	0.0140144	0.0116567	0.053411	0.00859109	0.022912900000000003	0.0171805	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669562	0.000597587	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242106	6.27175e-06	0.00123002	0.00680093	0.000178115	0.023437	0.00209405	5.4969399999999996e-05	0.00643809	0.0008902080000000001	2.31371e-05	0.00407724	0.000747168	1.9342e-05	0.00387559	0.000334428	8.74876e-06	0.00120676	9.44385e-05	2.4768200000000003e-06	0.000302487	2.46323e-05	6.35764e-07	0.000138612	0.000449042	1.1691500000000001e-05	0.00192962	0.000361031	9.44961e-06	0.00127571	0.00010152	2.66344e-06	0.000320222	2.6078699999999998e-05	6.730960000000001e-07	0.000146747	0.000516545	1.34875e-05	0.00200711	0.00352355	0.0010866	0.000456015	0.00043443800000000004	0.012337700000000002	0.00380764	0.00160267	0.0013398	0.000606026	0.00017157	4.4040200000000006e-05	0.000809855	0.000654618	0.00018451	4.66317e-05	0.00093427	
404.5	0.23799800000000002	0.159907	0.0692687	0.269269	0.176518	0.0224418	0.00360971	0.0161245	0.012896000000000001	0.0096697	0.019427	0.136955	0.048768	0.00620016	0.0140144	0.0116567	0.053411	0.00859108	0.022912900000000003	0.0171805	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669562	0.000597587	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242106	6.27175e-06	0.00123002	0.00680093	0.000178115	0.023437	0.00209405	5.4969399999999996e-05	0.0064381	0.0008902080000000001	2.31371e-05	0.00407724	0.000747168	1.9342e-05	0.00387559	0.000334428	8.74876e-06	0.00120676	9.44385e-05	2.4768200000000003e-06	0.000302487	2.46323e-05	6.35764e-07	0.000138612	0.000449042	1.1691500000000001e-05	0.00192962	0.00036103	9.44959e-06	0.00127571	0.000101519	2.66343e-06	0.000320221	2.6078499999999998e-05	6.73093e-07	0.000146746	0.000516545	1.34875e-05	0.00200711	0.00352355	0.0010866	0.000456015	0.00043443800000000004	0.012337700000000002	0.00380764	0.00160267	0.0013398	0.000606025	0.00017156900000000002	4.4040100000000005e-05	0.000809855	0.000654615	0.00018451	4.66313e-05	0.0009342689999999999	
405.0	0.23799800000000002	0.159907	0.0692687	0.269269	0.176518	0.0224418	0.00360971	0.0161245	0.012896000000000001	0.0096697	0.019427	0.136955	0.048768	0.00620015	0.0140144	0.0116567	0.053411	0.00859107	0.022912900000000003	0.0171805	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669562	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242106	6.27175e-06	0.00123002	0.00680093	0.000178115	0.023437	0.00209405	5.4969399999999996e-05	0.0064381	0.0008902080000000001	2.31371e-05	0.00407724	0.000747168	1.9342e-05	0.00387559	0.000334428	8.74875e-06	0.00120676	9.443840000000001e-05	2.4768200000000003e-06	0.000302487	2.4632199999999998e-05	6.357630000000001e-07	0.000138612	0.000449042	1.1691500000000001e-05	0.00192962	0.000361029	9.44956e-06	0.0012757	0.000101519	2.66342e-06	0.00032022	2.60784e-05	6.73089e-07	0.000146746	0.000516545	1.34874e-05	0.0020071	0.00352355	0.0010866	0.000456015	0.00043443800000000004	0.012337700000000002	0.00380764	0.00160267	0.0013398	0.000606025	0.00017156900000000002	4.404e-05	0.000809855	0.0006546119999999999	0.00018450900000000002	4.6631e-05	0.0009342689999999999	
405.5	0.23799800000000002	0.159907	0.0692687	0.269269	0.176518	0.0224418	0.0036097	0.0161245	0.012896000000000001	0.0096697	0.019427	0.136955	0.048768	0.00620015	0.0140144	0.0116567	0.053411	0.00859106	0.022912900000000003	0.0171805	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669562	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242106	6.27175e-06	0.00123002	0.00680093	0.000178115	0.023437	0.00209405	5.4969399999999996e-05	0.0064381	0.0008902080000000001	2.31371e-05	0.00407724	0.000747168	1.9342e-05	0.00387559	0.000334427	8.74875e-06	0.00120675	9.44383e-05	2.47681e-06	0.000302486	2.4632199999999998e-05	6.35762e-07	0.000138612	0.000449042	1.1691500000000001e-05	0.00192962	0.00036102800000000005	9.44954e-06	0.0012757	0.000101519	2.66342e-06	0.000320219	2.60783e-05	6.73086e-07	0.000146745	0.000516544	1.34874e-05	0.0020071	0.00352355	0.0010866	0.000456015	0.00043443800000000004	0.012337700000000002	0.00380765	0.00160267	0.0013398	0.000606024	0.00017156900000000002	4.404e-05	0.000809855	0.00065461	0.000184508	4.663060000000001e-05	0.000934268	
406.0	0.23799800000000002	0.159907	0.0692687	0.269269	0.176518	0.0224418	0.0036097	0.0161245	0.012896000000000001	0.0096697	0.019427	0.136955	0.048768	0.00620015	0.0140144	0.0116567	0.053411	0.00859105	0.022912900000000003	0.0171805	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669562	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242106	6.27175e-06	0.00123002	0.00680093	0.000178115	0.023437	0.00209405	5.4969499999999996e-05	0.0064381	0.0008902080000000001	2.31371e-05	0.00407724	0.000747168	1.9342e-05	0.00387559	0.000334427	8.74875e-06	0.00120675	9.44383e-05	2.47681e-06	0.000302486	2.4632199999999998e-05	6.35761e-07	0.000138611	0.000449042	1.1691500000000001e-05	0.00192962	0.000361027	9.44951e-06	0.0012757	0.000101518	2.66341e-06	0.000320218	2.60781e-05	6.73083e-07	0.000146744	0.000516544	1.34874e-05	0.0020071	0.00352355	0.0010866	0.000456015	0.00043443800000000004	0.012337700000000002	0.00380765	0.00160267	0.0013398	0.000606024	0.00017156900000000002	4.40399e-05	0.000809855	0.000654607	0.00018450700000000001	4.66303e-05	0.000934267	
406.5	0.23799800000000002	0.159907	0.0692687	0.269269	0.176518	0.0224418	0.00360969	0.0161245	0.012896000000000001	0.0096697	0.019427	0.136955	0.048768	0.00620015	0.0140144	0.0116567	0.053411	0.00859104	0.022912900000000003	0.0171805	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669562	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242106	6.27175e-06	0.00123002	0.00680094	0.000178115	0.023437	0.00209405	5.4969499999999996e-05	0.0064381	0.0008902080000000001	2.31371e-05	0.00407724	0.000747168	1.9342e-05	0.00387559	0.000334427	8.74874e-06	0.00120675	9.443819999999999e-05	2.47681e-06	0.000302486	2.4632199999999998e-05	6.35761e-07	0.000138611	0.000449042	1.1691500000000001e-05	0.00192962	0.00036102599999999997	9.44948e-06	0.00127569	0.000101518	2.6633999999999998e-06	0.00032021700000000003	2.6078000000000003e-05	6.73079e-07	0.000146744	0.000516544	1.34874e-05	0.0020071	0.00352355	0.0010866	0.000456015	0.00043443800000000004	0.012337700000000002	0.00380765	0.00160267	0.0013398	0.000606023	0.00017156900000000002	4.40398e-05	0.000809855	0.000654605	0.000184506	4.663e-05	0.000934267	
407.0	0.23799800000000002	0.159907	0.0692687	0.269269	0.176518	0.0224417	0.00360969	0.0161245	0.012896000000000001	0.00966971	0.019427	0.136955	0.048768	0.00620015	0.0140144	0.0116567	0.053410900000000004	0.00859103	0.022912900000000003	0.017180599999999997	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669562	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242106	6.27174e-06	0.00123002	0.00680094	0.000178115	0.023437	0.00209405	5.4969499999999996e-05	0.0064381	0.0008902080000000001	2.31371e-05	0.00407725	0.000747168	1.9342e-05	0.00387559	0.000334427	8.74874e-06	0.00120675	9.443819999999999e-05	2.47681e-06	0.000302486	2.46321e-05	6.3576e-07	0.000138611	0.000449042	1.1691500000000001e-05	0.00192962	0.000361025	9.44946e-06	0.00127569	0.000101518	2.66339e-06	0.000320216	2.60779e-05	6.730759999999999e-07	0.000146743	0.000516544	1.34874e-05	0.0020071	0.00352355	0.0010866	0.000456015	0.00043443800000000004	0.012337700000000002	0.00380765	0.00160267	0.0013398	0.000606023	0.00017156900000000002	4.4039700000000005e-05	0.000809855	0.000654602	0.000184505	4.66296e-05	0.0009342660000000001	
407.5	0.23799800000000002	0.159907	0.0692687	0.269269	0.176518	0.0224417	0.00360969	0.0161245	0.012896000000000001	0.00966971	0.019427	0.136955	0.048768	0.00620015	0.0140144	0.0116567	0.053410900000000004	0.00859102	0.022912900000000003	0.017180599999999997	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669562	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242106	6.27174e-06	0.00123002	0.00680094	0.000178115	0.023437	0.00209405	5.4969499999999996e-05	0.0064381	0.000890209	2.31371e-05	0.00407725	0.000747168	1.9342e-05	0.00387559	0.000334427	8.74873e-06	0.00120675	9.44381e-05	2.47681e-06	0.000302486	2.46321e-05	6.357589999999999e-07	0.000138611	0.000449042	1.1691500000000001e-05	0.00192962	0.000361024	9.449439999999999e-06	0.00127569	0.00010151700000000001	2.6633799999999996e-06	0.000320215	2.6077800000000003e-05	6.73073e-07	0.000146742	0.000516544	1.34874e-05	0.0020071	0.00352355	0.0010866	0.000456015	0.00043443800000000004	0.012337700000000002	0.00380765	0.00160267	0.0013398	0.000606022	0.00017156799999999998	4.4039700000000005e-05	0.000809855	0.0006546	0.000184505	4.6629300000000004e-05	0.0009342660000000001	
408.0	0.23799800000000002	0.159907	0.0692687	0.269269	0.176518	0.0224417	0.00360968	0.0161245	0.012896000000000001	0.00966971	0.019427	0.136955	0.048768	0.00620015	0.0140144	0.0116567	0.053410900000000004	0.00859101	0.022912900000000003	0.017180599999999997	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669562	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242106	6.27174e-06	0.00123002	0.00680094	0.000178115	0.023437	0.00209405	5.4969499999999996e-05	0.0064381	0.000890209	2.31371e-05	0.00407725	0.000747168	1.9342e-05	0.00387559	0.000334427	8.74873e-06	0.00120675	9.443799999999999e-05	2.47681e-06	0.000302485	2.46321e-05	6.357589999999999e-07	0.000138611	0.000449042	1.1691500000000001e-05	0.00192962	0.00036102300000000003	9.44941e-06	0.00127568	0.00010151700000000001	2.6633799999999996e-06	0.00032021400000000003	2.60777e-05	6.7307e-07	0.000146742	0.0005165430000000001	1.34874e-05	0.0020071	0.00352355	0.0010866	0.000456015	0.000434437	0.012337799999999998	0.00380765	0.00160267	0.0013398	0.000606022	0.00017156799999999998	4.40396e-05	0.000809855	0.0006545969999999999	0.00018450400000000002	4.6629e-05	0.000934265	
408.5	0.23799800000000002	0.159907	0.0692687	0.269269	0.176519	0.0224417	0.00360968	0.0161245	0.012896000000000001	0.00966971	0.019427	0.136955	0.048768	0.00620015	0.0140144	0.0116567	0.053410900000000004	0.008591	0.022912799999999997	0.017180599999999997	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669562	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242105	6.27174e-06	0.00123002	0.00680094	0.000178115	0.023437	0.00209405	5.4969499999999996e-05	0.0064381	0.000890209	2.31371e-05	0.00407725	0.000747168	1.9342e-05	0.00387559	0.00033442599999999997	8.74873e-06	0.00120675	9.443799999999999e-05	2.47681e-06	0.000302485	2.46321e-05	6.35758e-07	0.000138611	0.000449042	1.1691500000000001e-05	0.00192962	0.00036102199999999996	9.449389999999999e-06	0.00127568	0.00010151700000000001	2.66337e-06	0.000320213	2.60775e-05	6.730670000000001e-07	0.000146741	0.0005165430000000001	1.34874e-05	0.0020071	0.00352355	0.0010866	0.000456015	0.000434437	0.012337799999999998	0.00380765	0.00160267	0.0013398	0.000606021	0.00017156799999999998	4.40395e-05	0.000809855	0.000654595	0.000184503	4.6628699999999996e-05	0.000934265	
409.0	0.23799800000000002	0.159907	0.0692687	0.269269	0.176519	0.0224417	0.00360967	0.0161245	0.012896000000000001	0.00966971	0.019427	0.136955	0.048768	0.00620014	0.0140144	0.0116567	0.053410900000000004	0.00859099	0.022912799999999997	0.017180599999999997	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669562	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242105	6.27174e-06	0.00123002	0.00680094	0.00017811599999999997	0.023437	0.00209405	5.4969499999999996e-05	0.0064381	0.000890209	2.31371e-05	0.00407725	0.000747168	1.9342e-05	0.00387559	0.00033442599999999997	8.74872e-06	0.00120675	9.443790000000001e-05	2.4768e-06	0.000302485	2.4631999999999997e-05	6.35757e-07	0.000138611	0.000449042	1.1691500000000001e-05	0.00192962	0.000361021	9.44937e-06	0.00127568	0.00010151700000000001	2.66336e-06	0.000320212	2.60774e-05	6.730639999999999e-07	0.000146741	0.0005165430000000001	1.34874e-05	0.0020071	0.00352355	0.0010866	0.000456015	0.000434437	0.012337799999999998	0.00380765	0.00160267	0.0013398	0.000606021	0.00017156799999999998	4.40394e-05	0.000809855	0.000654592	0.00018450200000000002	4.66284e-05	0.000934264	
409.5	0.23799800000000002	0.159907	0.0692687	0.269269	0.176519	0.0224417	0.00360967	0.0161245	0.012896000000000001	0.00966971	0.019427	0.136955	0.0487681	0.00620014	0.0140144	0.0116567	0.053410900000000004	0.00859098	0.022912799999999997	0.017180599999999997	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669562	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242105	6.27174e-06	0.00123002	0.00680094	0.00017811599999999997	0.023437	0.00209405	5.4969499999999996e-05	0.0064381	0.000890209	2.31371e-05	0.00407725	0.000747168	1.9342e-05	0.00387559	0.00033442599999999997	8.74872e-06	0.00120675	9.443790000000001e-05	2.4768e-06	0.000302485	2.4631999999999997e-05	6.35757e-07	0.000138611	0.000449042	1.1691500000000001e-05	0.00192962	0.00036102	9.449339999999999e-06	0.00127567	0.00010151600000000001	2.6633499999999997e-06	0.000320211	2.60773e-05	6.73061e-07	0.00014674	0.0005165430000000001	1.34874e-05	0.0020071	0.00352355	0.0010866	0.000456015	0.000434437	0.012337799999999998	0.00380765	0.00160267	0.0013398	0.000606021	0.00017156799999999998	4.40394e-05	0.000809855	0.00065459	0.00018450200000000002	4.66281e-05	0.000934264	
410.0	0.23799800000000002	0.159907	0.0692687	0.269269	0.176519	0.0224417	0.00360967	0.0161245	0.012896000000000001	0.00966971	0.019427	0.136955	0.0487681	0.00620014	0.0140144	0.0116567	0.053410900000000004	0.00859097	0.022912799999999997	0.017180599999999997	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669562	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242105	6.27174e-06	0.00123002	0.00680094	0.00017811599999999997	0.023437	0.00209405	5.4969499999999996e-05	0.00643811	0.000890209	2.31371e-05	0.00407725	0.000747168	1.9342e-05	0.00387559	0.00033442599999999997	8.74871e-06	0.00120675	9.44378e-05	2.4768e-06	0.000302485	2.4631999999999997e-05	6.35756e-07	0.000138611	0.000449042	1.1691500000000001e-05	0.00192962	0.00036102	9.449320000000001e-06	0.00127567	0.00010151600000000001	2.6633499999999997e-06	0.00032021	2.6077199999999998e-05	6.730580000000001e-07	0.00014674	0.0005165430000000001	1.34874e-05	0.0020071	0.00352355	0.0010866	0.000456015	0.000434437	0.012337799999999998	0.00380765	0.00160267	0.0013398	0.00060602	0.00017156799999999998	4.4039300000000004e-05	0.000809855	0.000654588	0.00018450099999999997	4.6627799999999994e-05	0.000934264	
410.5	0.23799800000000002	0.159907	0.0692687	0.269269	0.176519	0.0224417	0.00360966	0.0161245	0.012896000000000001	0.00966971	0.019427	0.136955	0.0487681	0.00620014	0.0140144	0.0116567	0.053410900000000004	0.00859096	0.022912799999999997	0.017180599999999997	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669562	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242105	6.27174e-06	0.00123002	0.00680095	0.00017811599999999997	0.0234371	0.00209405	5.4969499999999996e-05	0.00643811	0.000890209	2.31371e-05	0.00407725	0.000747168	1.9342e-05	0.00387559	0.00033442599999999997	8.74871e-06	0.00120675	9.44378e-05	2.4768e-06	0.000302485	2.4631999999999997e-05	6.35756e-07	0.00013861	0.000449042	1.1691500000000001e-05	0.00192962	0.000361019	9.4493e-06	0.00127567	0.00010151600000000001	2.6633400000000002e-06	0.000320209	2.60771e-05	6.73055e-07	0.000146739	0.0005165430000000001	1.34874e-05	0.00200709	0.00352355	0.0010866	0.000456015	0.000434437	0.012337799999999998	0.00380765	0.00160267	0.0013398	0.00060602	0.00017156799999999998	4.4039200000000003e-05	0.000809855	0.000654585	0.00018449999999999999	4.66275e-05	0.0009342630000000001	
411.0	0.23799800000000002	0.159907	0.0692687	0.269269	0.176519	0.0224417	0.00360966	0.0161245	0.012896000000000001	0.00966971	0.019427	0.136955	0.0487681	0.00620014	0.0140144	0.0116567	0.053410900000000004	0.00859095	0.022912799999999997	0.017180599999999997	0.00269136	0.0307313	0.00194229	5.08679e-05	0.00669563	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242105	6.27174e-06	0.00123002	0.00680095	0.00017811599999999997	0.0234371	0.00209405	5.4969499999999996e-05	0.00643811	0.000890209	2.31371e-05	0.00407725	0.000747168	1.9342e-05	0.00387559	0.00033442599999999997	8.74871e-06	0.00120675	9.44377e-05	2.4768e-06	0.000302484	2.46319e-05	6.357549999999999e-07	0.00013861	0.000449042	1.1691500000000001e-05	0.00192962	0.000361018	9.44928e-06	0.00127566	0.000101515	2.6633299999999995e-06	0.000320208	2.6076999999999998e-05	6.73052e-07	0.000146739	0.0005165419999999999	1.34874e-05	0.00200709	0.00352355	0.0010866	0.000456015	0.000434437	0.012337799999999998	0.00380765	0.00160267	0.0013398	0.0006060190000000001	0.00017156700000000002	4.4039200000000003e-05	0.000809855	0.000654583	0.00018449999999999999	4.66272e-05	0.0009342630000000001	
411.5	0.23799800000000002	0.159907	0.0692687	0.269269	0.176519	0.0224417	0.00360965	0.0161245	0.012896000000000001	0.00966971	0.019427	0.136955	0.0487681	0.00620014	0.0140144	0.0116567	0.053410900000000004	0.00859095	0.022912799999999997	0.017180599999999997	0.00269136	0.0307313	0.00194229	5.0868e-05	0.00669563	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242105	6.27174e-06	0.00123002	0.00680095	0.00017811599999999997	0.0234371	0.00209405	5.4969499999999996e-05	0.00643811	0.000890209	2.31371e-05	0.00407725	0.000747168	1.9342e-05	0.00387559	0.00033442599999999997	8.7487e-06	0.00120675	9.44377e-05	2.4768e-06	0.000302484	2.46319e-05	6.357549999999999e-07	0.00013861	0.000449042	1.1691500000000001e-05	0.00192962	0.000361017	9.44926e-06	0.00127566	0.000101515	2.6633299999999995e-06	0.00032020700000000003	2.60769e-05	6.730500000000001e-07	0.000146738	0.0005165419999999999	1.34874e-05	0.00200709	0.00352355	0.0010866	0.000456015	0.000434437	0.012337799999999998	0.00380765	0.00160267	0.0013398	0.0006060190000000001	0.00017156700000000002	4.4039099999999996e-05	0.000809855	0.000654581	0.00018449900000000002	4.66269e-05	0.0009342619999999999	
412.0	0.23799800000000002	0.159907	0.0692687	0.269269	0.176519	0.0224417	0.00360965	0.0161245	0.012896000000000001	0.00966971	0.019427	0.136955	0.0487681	0.00620014	0.0140144	0.0116567	0.053410900000000004	0.00859094	0.022912799999999997	0.017180599999999997	0.00269136	0.0307313	0.00194229	5.0868e-05	0.00669563	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242105	6.27174e-06	0.00123002	0.00680095	0.00017811599999999997	0.0234371	0.00209405	5.4969499999999996e-05	0.00643811	0.000890209	2.31371e-05	0.00407725	0.000747168	1.9342e-05	0.00387559	0.000334425	8.7487e-06	0.00120675	9.44376e-05	2.4768e-06	0.000302484	2.46319e-05	6.35754e-07	0.00013861	0.000449042	1.1691500000000001e-05	0.00192962	0.000361016	9.44923e-06	0.00127566	0.000101515	2.66332e-06	0.00032020700000000003	2.6076799999999997e-05	6.73047e-07	0.000146737	0.0005165419999999999	1.34874e-05	0.00200709	0.00352355	0.0010866	0.000456015	0.000434437	0.012337799999999998	0.00380765	0.00160267	0.0013398	0.0006060190000000001	0.00017156700000000002	4.4039099999999996e-05	0.000809855	0.000654579	0.00018449799999999998	4.66266e-05	0.0009342619999999999	
412.5	0.23799800000000002	0.159907	0.0692687	0.269269	0.176519	0.0224417	0.00360965	0.0161245	0.012896000000000001	0.00966971	0.019427	0.136955	0.0487681	0.00620014	0.0140144	0.0116567	0.053410900000000004	0.00859093	0.022912799999999997	0.017180599999999997	0.00269136	0.0307313	0.00194229	5.0868e-05	0.00669563	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242105	6.27173e-06	0.00123002	0.00680095	0.00017811599999999997	0.0234371	0.00209405	5.4969499999999996e-05	0.00643811	0.000890209	2.31371e-05	0.00407725	0.000747168	1.9342e-05	0.00387559	0.000334425	8.7487e-06	0.00120675	9.44376e-05	2.47679e-06	0.000302484	2.46319e-05	6.35753e-07	0.00013861	0.000449042	1.1691500000000001e-05	0.00192962	0.000361015	9.44921e-06	0.00127565	0.000101515	2.6633099999999994e-06	0.00032020599999999996	2.60767e-05	6.73044e-07	0.000146737	0.0005165419999999999	1.34874e-05	0.00200709	0.00352355	0.0010866	0.000456015	0.000434437	0.012337799999999998	0.00380766	0.00160267	0.0013398	0.000606018	0.00017156700000000002	4.4038999999999996e-05	0.000809855	0.0006545769999999999	0.00018449700000000002	4.66263e-05	0.000934261	
413.0	0.23799800000000002	0.159907	0.0692687	0.269269	0.176519	0.0224417	0.00360964	0.0161245	0.012896000000000001	0.00966971	0.019427	0.136955	0.0487681	0.00620014	0.0140144	0.0116567	0.053410900000000004	0.00859092	0.022912799999999997	0.017180599999999997	0.00269136	0.0307313	0.00194229	5.0868e-05	0.00669563	0.000597586	1.56868e-05	0.00183774	0.000253302	6.58327e-06	0.00116135	0.000242105	6.27173e-06	0.00123002	0.00680095	0.00017811599999999997	0.0234371	0.00209405	5.4969499999999996e-05	0.00643811	0.00089021	2.31371e-05	0.00407725	0.000747168	1.9342e-05	0.00387559	0.000334425	8.748689999999999e-06	0.00120675	9.44375e-05	2.47679e-06	0.000302484	2.4631799999999997e-05	6.35753e-07	0.00013861	0.000449042	1.1691500000000001e-05	0.00192962	0.000361015	9.44919e-06	0.00127565	0.00010151399999999999	2.6633099999999994e-06	0.000320205	2.60765e-05	6.730419999999999e-07	0.000146736	0.0005165419999999999	1.34874e-05	0.00200709	0.00352355	0.0010866	0.000456015	0.000434437	0.012337799999999998	0.00380766	0.00160267	0.0013398	0.000606018	0.00017156700000000002	4.40389e-05	0.000809855	0.000654575	0.00018449700000000002	4.66261e-05	0.000934261	
