# Time	[II_f]	[II_l]	[mIIa_f]	[mIIa_l]	[V_f]	[V_l]	[Va_f]	[Va_l]	[VII_f]	[VII_l]	[VIIa_f]	[VIIa_l]	[X_f]	[X_l]	[Xa_f]	[Xa_l]	[APC_f]	[APC_l]	[PS_f]	[PS_l]	[Vai_f]	[Vai_l]	[PC_f]	[PC_l]	[TF_l]	[TF_VIIa_l]	[TF_VII_l]	[TF_VIIa_X_l]	[TF_VIIa_Xa_l]	[TF_VII_Xa_l]	[Xa_Va_l]	[V_Xa_l]	[IIa_f]	[V_IIa_l]	[Xa_Va_II_l]	[Xa_Va_mIIa_l]	[APC_PS_l]	[TFPI_f]	[AT_f]	[IIa_AT_f]	[TFPI_Xa_l]	[TFPI_Xa_TF_VIIa_l]	[APC_PS_Va_l]	[Xa_AT_f]	[VII_Xa_l]	[V_mIIa_l]	[TM_l]	[IIa_TM_l]	[IIa_TM_PC_l]	[mIIa_AT_l]	[LIPID]	[alpha2M_l]	[alpha2M_IIa_l]	[alpha2M_Xa_l]	
0	1174.5	0	0	0	1.75	0	0	0	7.6	0	0.1	0	142.85	0	0	0	0	0	116	0	0	0	66	0	0.0182	0	0	0	0	0	0	0	0	0	0	0	0	12.3	4721	0	0	0	0	0	0	0	1	0	0	0	170000	364	0	0	
0.04	927.779	246.721	3.04348e-36	3.31318e-33	0.108874	1.64113	2.2545e-20	3.6965e-17	0.518783	7.0812	0.00631805	0.093657	83.6949	59.1551	2.78172e-12	1.56603e-10	6.98418e-43	1.19868e-40	7.29208	108.708	1.12918e-69	5.8677e-66	12.0136	53.9864	0.0181562	2.35755e-05	1.88908e-05	1.34955e-06	2.02953e-08	6.10461e-19	1.60987e-29	1.60713e-13	7.51995e-34	2.62851e-37	8.06407e-31	2.16588e-32	2.38453e-42	12.3	4721	5.28892e-38	3.08471e-15	3.06703e-24	1.15613e-62	1.70197e-16	2.61859e-13	1.15612e-36	1	1.621e-36	1.75913e-38	2.02993e-40	122261	364	1.49264e-39	7.98765e-18	
0.08	776.912	397.588	5.48632e-31	2.9976e-28	0.0156142	1.73439	5.78969e-18	5.2686e-15	0.134958	7.465	0.00103369	0.0989061	58.008	84.842	1.46857e-10	4.36059e-09	1.23871e-36	1.06299e-34	1.14525	114.855	3.11823e-60	7.99459e-57	11.5595	54.4405	0.0180943	5.25591e-05	4.55189e-05	7.38401e-06	2.57611e-07	7.0905e-17	1.27626e-25	1.04743e-11	6.79178e-29	5.43468e-32	1.7902e-26	8.89316e-28	4.86304e-36	12.3	4721	1.0447e-32	3.52987e-13	1.70032e-21	7.27896e-54	1.94759e-14	1.30353e-11	2.3898e-31	1	3.15895e-31	7.39405e-33	7.9727e-35	103898	364	2.94836e-34	9.14039e-16	
0.12	673.444	501.056	3.66569e-28	1.35097e-25	0.00672797	1.74327	1.17336e-16	7.77501e-14	0.10751	7.49242	0.00054946	0.0993545	45.0757	97.7743	1.21365e-09	2.52456e-08	3.09921e-33	1.789e-31	0.574699	115.425	4.63435e-55	7.93145e-52	12.6841	53.3159	0.0180314	7.90846e-05	7.25473e-05	1.60151e-05	9.30834e-07	8.4411e-16	1.59783e-23	9.7307e-11	3.05464e-26	3.87549e-29	3.67029e-24	2.4853e-25	1.30734e-32	12.3	4721	7.53833e-30	4.65124e-12	5.33597e-20	4.5656e-49	2.5663e-13	9.57802e-11	1.70402e-28	1	2.24932e-28	8.05214e-30	8.52578e-32	92309.3	364	2.12746e-31	1.20441e-14	
0.16	598.899	575.601	2.77688e-26	7.80652e-24	0.00597258	1.74403	8.91559e-16	4.77895e-13	0.112629	7.48727	0.000524012	0.0993442	38.2281	104.622	4.89498e-09	8.00799e-08	5.93242e-31	2.60166e-29	0.538592	115.461	1.47508e-51	1.90637e-48	13.7115	52.2885	0.0179687	0.000104383	9.9496e-05	2.52891e-05	2.1102e-06	4.24534e-15	4.0553e-22	4.30026e-10	1.76104e-24	3.08243e-27	1.24603e-22	1.01815e-23	2.65292e-30	12.3	4721	6.10843e-28	2.62589e-11	5.50941e-19	7.90053e-46	1.44883e-12	3.45668e-10	1.35541e-26	1	1.79905e-26	8.63636e-28	9.06538e-30	84269.7	364	1.72392e-29	6.79962e-14	
0.2	543.439	631.061	6.73723e-25	1.54714e-22	0.0062235	1.74378	4.04185e-15	1.85395e-12	0.120749	7.47912	0.000553146	0.0992795	34.5653	108.285	1.35878e-08	1.86278e-07	2.92136e-29	1.04134e-27	0.566933	115.433	6.12764e-49	6.40032e-46	14.5752	51.4248	0.0179063	0.000129127	0.000126319	3.44724e-05	3.78793e-06	1.37451e-14	4.4844e-21	1.29089e-09	3.48137e-23	7.78923e-26	1.66679e-21	1.54354e-22	1.37692e-28	12.3	4721	1.57489e-26	9.48331e-11	3.17017e-18	2.05238e-43	5.2324e-12	8.7049e-10	3.42586e-25	1	4.5801e-25	2.74342e-26	2.86689e-28	78447.4	364	4.44466e-28	2.45566e-13	
0.24	501.22	673.28	8.19277e-24	1.60572e-21	0.00658329	1.74342	1.33483e-14	5.42795e-12	0.128307	7.47154	0.000586292	0.0992109	32.6632	110.187	3.00869e-08	3.59826e-07	6.2661e-28	1.89591e-26	0.600785	115.399	7.27655e-47	6.4152e-44	15.2945	50.7055	0.0178441	0.000153552	0.000153016	4.33553e-05	5.93153e-06	3.42406e-14	2.99665e-20	3.06485e-09	3.60356e-22	9.81422e-25	1.27218e-20	1.28724e-21	3.10182e-27	12.3	4721	2.02561e-25	2.60654e-10	1.27441e-17	1.66694e-41	1.43816e-11	1.77266e-09	4.31809e-24	1	5.8196e-24	4.15512e-25	4.33228e-27	74111.4	364	5.71667e-27	6.74953e-13	
0.28	468.528	705.972	6.29373e-23	1.08539e-20	0.00691754	1.74308	3.56199e-14	1.31584e-11	0.134867	7.46495	0.000616081	0.0991458	31.7653	111.085	5.73363e-08	6.15026e-07	7.70186e-27	2.03893e-25	0.631477	115.369	3.71912e-45	2.85277e-42	15.8915	50.1085	0.0177823	0.000177733	0.000179589	5.19032e-05	8.5036e-06	7.18482e-14	1.43168e-19	6.22428e-09	2.42902e-21	7.78266e-24	6.69794e-20	7.23657e-21	3.99444e-26	12.3	4721	1.6401e-24	5.96726e-10	4.02372e-17	6.20318e-40	3.29244e-11	3.14463e-09	3.42601e-23	1	4.6573e-23	3.84091e-24	3.99986e-26	70815.9	364	4.62868e-26	1.5452e-12	
0.32	442.884	731.616	3.49223e-22	5.4195e-20	0.00720718	1.74279	8.15959e-14	2.7877e-11	0.140458	7.45934	0.000641661	0.0990851	31.447	111.403	9.82562e-08	9.64637e-07	6.36648e-26	1.50808e-24	0.657926	115.342	1.0396e-43	7.09528e-41	16.3857	49.6143	0.0177207	0.000201686	0.000206043	6.01366e-05	1.14681e-05	1.33713e-13	5.38891e-19	1.13143e-08	1.20931e-20	4.44539e-23	2.71326e-19	3.08215e-20	3.45318e-25	12.3	4721	9.56594e-24	1.19922e-09	1.06827e-16	1.32213e-38	6.61674e-11	5.06892e-09	1.9582e-22	1	2.68618e-22	2.50106e-23	2.60249e-25	68272.3	364	2.69969e-25	3.10536e-12	
0.36	422.564	751.936	1.52217e-21	2.16293e-19	0.0074533	1.74255	1.66723e-13	5.34014e-11	0.145183	7.45458	0.000663306	0.0990284	31.4605	111.389	1.55634e-07	1.4201e-06	3.91556e-25	8.44326e-24	0.680368	115.32	1.84974e-42	1.1428e-39	16.7942	49.2058	0.0176593	0.00022541	0.000232381	6.80916e-05	1.47922e-05	2.27857e-13	1.69763e-18	1.89401e-08	4.81187e-20	1.99037e-22	9.06079e-19	1.06851e-19	2.21798e-24	12.3	4721	4.37348e-23	2.18684e-09	2.49016e-16	1.85847e-37	1.2066e-10	7.6193e-09	8.77457e-22	1	1.21501e-21	1.25542e-22	1.30536e-24	66285.3	364	1.23428e-24	5.66278e-12	
0.4	406.337	768.163	9.30573e-21	-4.5196e-19	0.00766071	1.74234	3.11791e-13	9.46289e-11	0.149156	7.45059	0.000681484	0.0989754	31.6575	111.192	2.32061e-07	1.99173e-06	1.89375e-24	3.91231e-23	0.69927	115.301	2.32047e-41	1.31438e-38	17.1312	48.8688	0.0175982	0.000248899	0.000258608	7.58061e-05	1.84465e-05	3.63056e-13	2.59768e-17	2.9756e-08	-1.07391e-19	1.00987e-21	-2.17891e-17	3.51689e-18	1.12646e-23	12.3	4721	2.13931e-22	3.69947e-09	5.24645e-16	1.89719e-36	2.0412e-10	1.08622e-08	4.45528e-21	1	6.10042e-21	4.71484e-22	4.67722e-24	64718.2	364	6.03755e-24	9.57973e-12	
0.44	393.296	781.204	3.96457e-19	-1.18645e-16	0.00783463	1.74217	5.43424e-13	1.57612e-10	0.152483	7.44723	0.000696674	0.0989255	31.9482	110.902	3.29906e-07	2.68892e-06	5.71049e-24	2.38674e-22	0.715116	115.285	2.22063e-40	1.15006e-37	17.4091	48.5909	0.0175374	0.000272146	0.000284726	8.33153e-05	2.2405e-05	5.48743e-13	2.26357e-15	4.44569e-08	-2.70476e-17	2.96584e-20	-2.56443e-15	3.32228e-16	4.24187e-23	12.3	4721	5.39516e-21	5.89653e-09	1.01966e-15	1.55457e-35	3.25345e-10	1.4858e-08	1.30785e-19	1	1.70055e-19	-2.55149e-21	-4.82153e-23	63472.9	364	1.52262e-22	1.5269e-11	
0.48	382.762	791.738	1.41912e-19	-2.53605e-17	0.00797992	1.74202	8.9446e-13	2.49622e-10	0.155259	7.44443	0.000709313	0.0988783	32.2779	110.572	4.51308e-07	3.52026e-06	2.68918e-23	5.0051e-22	0.728351	115.272	1.67141e-39	8.21884e-37	17.6379	48.3621	0.0174768	0.000295145	0.000310737	9.06495e-05	2.66447e-05	7.94933e-13	6.03207e-16	6.37702e-08	-5.81876e-18	1.33818e-20	-6.43113e-16	8.64153e-17	1.74888e-22	12.3	4721	2.74556e-21	8.95518e-09	1.85549e-15	9.59435e-35	4.94109e-10	1.96616e-08	5.90954e-20	1	8.01886e-20	4.31606e-21	3.85539e-23	62477.1	364	7.74851e-23	2.31894e-11	
0.52	374.221	800.279	1.56241e-19	5.66108e-19	0.00810095	1.7419	1.40422e-12	3.79197e-10	0.15757	7.44209	0.000719793	0.0988334	32.6139	110.236	5.98187e-07	4.49364e-06	8.41546e-23	1.3999e-21	0.739376	115.261	1.04317e-38	4.83498e-36	17.8263	48.1737	0.0174165	0.000317893	0.000336644	9.78345e-05	3.11449e-05	1.11215e-12	2.94685e-16	8.84499e-08	2.23394e-20	1.95685e-20	-2.40593e-16	3.91132e-17	5.65322e-22	12.3	4721	4.49616e-21	1.30685e-08	3.19692e-15	5.11748e-34	7.21069e-10	2.53237e-08	8.66003e-20	1	1.22867e-19	1.44877e-20	1.46986e-22	61676.6	364	1.2689e-22	3.38411e-11	
0.56	367.27	807.23	2.9203e-19	2.44591e-17	0.00820155	1.7418	2.11871e-12	5.56186e-10	0.159489	7.44015	0.000728456	0.0987904	32.937	109.913	7.72264e-07	5.61636e-06	2.36801e-22	3.75008e-21	0.748539	115.251	5.54038e-38	2.43638e-35	17.9813	48.0187	0.0173564	0.000340387	0.000362449	0.000104892	3.58875e-05	1.51137e-12	2.07573e-16	1.19271e-07	5.31161e-18	4.13702e-20	-4.7357e-17	2.3194e-17	1.64776e-21	12.3	4721	9.97504e-21	1.84441e-08	5.26027e-15	2.36608e-33	1.01767e-09	3.1891e-08	1.83389e-19	1	2.65751e-19	3.80366e-20	3.91668e-22	61030.6	364	2.81515e-22	4.77612e-11	
0.6	361.6	812.9	6.03244e-19	6.22183e-17	0.00828502	1.74171	3.09076e-12	7.91777e-10	0.161081	7.43853	0.000735595	0.0987492	33.2369	109.613	9.75076e-07	6.89516e-06	6.16547e-22	9.38325e-21	0.756141	115.244	2.57587e-37	1.08257e-34	18.1089	47.8911	0.0172965	0.000362629	0.000388153	0.000111838	4.08557e-05	2.00399e-12	2.00839e-16	1.57024e-07	1.35804e-17	8.96718e-20	1.26911e-16	1.70765e-17	4.43807e-21	12.3	4721	2.22183e-20	2.5302e-08	8.32195e-15	9.74003e-33	1.39607e-09	3.94068e-08	3.9812e-19	1	5.84523e-19	9.09033e-20	9.3735e-22	60507.2	364	6.27044e-22	6.552e-11	
