time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_3	species_4	species_5	species_6	species_7	species_8	species_9
1360.0.	0.012179944227886002	2.135101455555455	0.98068115915076	95.69585603544245	2.250000874729066	0.03202671160758	0.270279377817495	30.036105737781416	2.309824588105948	7.690175411894073	4.620175280044166	1032.0984439818217	1.508833524463155	101.71933220926435	0.004533692719086001	0.027971098402734002	64.17305899021491	0.02147690486243	0.18125315753836502	29.495202142871573	0.24913920720043703	0.30224520439338404	0.6238936464770221	1097.0607049973019	0.637572455732713	229.6567941754794	2.901216916565234
1400.0.	0.011835608530175	2.134565581078362	0.9806546360382631	95.7004408083661	2.249926545930396	0.032017568343489004	0.268285064568696	30.041482808774184	2.310143509975923	7.689856490024097	4.620674043643289	1032.1816390224967	1.508657623937365	101.7168807727392	0.004533030483399	0.027916209550978004	64.17073367707066	0.021468970358544	0.17989917000475	29.49856651497971	0.2420552205685	0.30221127351805704	0.623873881406481	1097.0706940031896	0.624126748477525	229.70823883537938	2.840239651207756
1440.0.	0.011599381992786002	2.134172375745331	0.9806351095385851	95.70380425604294	2.249872677385785	0.032010869303245	0.26682189731544803	30.04543773323431	2.310378065764093	7.689621934235929	4.621040790442042	1032.242372670545	1.508528846777575	101.71507936941708	0.004532548903034	0.027878381614191	64.16901965578181	0.021463153302443003	0.17890592462430102	29.501041629065877	0.237195553667041	0.302186572480152	0.62385958804656	1097.077668603865	0.614260604301059	229.74598833018217	2.795478341771408
1480.0.	0.011437295372201001	2.133883844596657	0.9806207384843241	95.70627179281335	2.249833610994772	0.032005960394516	0.26574833516649105	30.048346132679974	2.310550546126917	7.689449453873104	4.621310426560488	1032.2867227401423	1.508434554128476	101.71375580278898	0.004532198505543	0.027852299317365003	64.16775668565435	0.021458888132922002	0.178177225447916	29.502862220069723	0.23386138843467902	0.30216858184155204	0.6238492438223301	1097.0825431899025	0.607020711069257	229.7736874902518	2.762622445825216
1520.0.	0.011326061286526001	2.133672116564459	0.9806101645274671	95.70808210389612	2.249805261114742	0.032002362815038	0.264960592974612	30.05048459288526	2.3106773610761753	7.689322638923847	4.621508640599668	1032.3191184043553	1.508365501555168	101.71278342880743	0.004531943425816001	0.027834306946685	64.1668263713332	0.02145576054158	0.177642567216896	29.504201158747055	0.23157355853265402	0.30215547261407905	0.6238417521413591	1097.0859534762308	0.601707810552631	229.79401164763036	2.73850643453245
1560.0.	0.011249712444969001	2.133516744486503	0.98060238618477	95.70941026945552	2.249784675283932	0.031999725982682005	0.264382552555313	30.052056714584644	2.310770588470801	7.68922941152922	4.6216543338481735	1032.3427885748313	1.508314925965256	101.71206912997845	0.004531757644846	0.027821889079133	64.1661412921909	0.021453466942258	0.17725025615790402	29.505185724888893	0.23000348286914402	0.302145916189661	0.623836322544556	1097.0883417892342	0.597808915049384	229.80892424128766	2.720806010733484
1600.0.	0.011197298913857	2.133402726319429	0.9805966654747481	95.71038471971029	2.249769718307607	0.03199779314165	0.26395837787805204	30.053212333604584	2.310839115739636	7.689160884260384	4.621761411003924	1032.3600880085157	1.508277878595514	101.71154445450655	0.004531622274001001	0.027813314161118003	64.1656369346399	0.02145178483501	0.17696238119693602	29.505909609721773	0.228925822162926	0.30213894686180104	0.6238323847646611	1097.0900161563397	0.594947646126584	229.8198661092364	2.707814755217402
1640.0.	0.011161310381304001	2.133319054390162	0.9805924588250241	95.7110996682441	2.249758844885209	0.031996376216287	0.263647105752218	30.054061693273642	2.310889481351922	7.689110518648098	4.6218400992782165	1032.372734569398	1.508250737608373	101.71115909155915	0.004531523592296	0.027807389729262003	64.16526571275085	0.021450551121599	0.17675113399248502	29.50644176524139	0.22818602495381102	0.302133862301383	0.623829527048654	1097.0911912704184	0.5928478332307611	229.82789451796933	2.698279984058995
1680.0.	0.011136594926091	2.133257651498272	0.9805893660046211	95.71162423027323	2.249750935831295	0.031995337417451	0.26341868152694303	30.054685889763512	2.31092649477845	7.68907350522157	4.6218979198187835	1032.3819819163211	1.508230851836522	101.71087606907987	0.0045314516266480006	0.027803294222454002	64.1649925415014	0.021449646230910002	0.17659611392974803	29.506832926675408	0.22767807926782402	0.302130151451152	0.6238274518555971	1097.0920169075548	0.5913068224599191	229.8337852412622	2.691282161695476
1720.0.	0.011119617907735	2.133212590561988	0.9805870924156801	95.71200911023273	2.249745180007473	0.031994575783074006	0.26325105270848903	30.055144567377784	2.310953693110994	7.689046306889026	4.621940402909124	1032.388745241284	1.50821628032061	101.710668220752	0.004531399124026001	0.027800461369533003	64.1647915624851	0.021448982493055	0.17648235332873802	29.507120418455845	0.22732925971342502	0.302127442246078	0.623825944006975	1097.0925976548644	0.59017590034747	229.83810749110796	2.686146334621059
1760.0.	0.011107953904449	2.133179522158192	0.9805854212713491	95.71229150692783	2.249740989137852	0.031994017326243004	0.26312803759770803	30.055481585843605	2.3109736772816722	7.689026322718348	4.621971614402993	1032.3936928592498	1.508205601836922	101.7105155874952	0.0045313608067690005	0.027798500685120003	64.16464372390685	0.021448495622418	0.17639886979590302	29.507331694427158	0.22708966975868103	0.30212546368172905	0.623824847768999	1097.0930066158835	0.589345933394075	229.84127891156876	2.682377095202961
1800.0.	0.011099938364027001	2.133155254527697	0.980584193080789	95.712498711499	2.249737936299824	0.031993607822021	0.26303776196888	30.0557291927933	2.3109883595664202	7.689011640433601	4.621994543132226	1032.3973129501194	1.5081977755765612	101.71040350677883	0.0045313328326440005	0.027797142774926002	64.16453499314649	0.02144813847676	0.17633760468349802	29.507486944976502	0.22692507114031302	0.30212401827468005	0.623824050347346	1097.0932949394717	0.588736832301405	229.84360593558264	2.6796108308665882
