time	A1	A1_2	A2	A2_2	A3	A3_2	CREB_n	DUSP_c	DUSP_n	DUSP_n_ERK_n	DUSP_n_pERK_n	DUSP_n_ppERK_n	DUSPmRNA	ERK_c	ERK_n	Elk1_n	F	FOSn	FOSn_2	FmRNA	Fn	Kin	Kin_2	MEK	PreDUSPmRNA	PreFOSmRNA	PreFmRNA	RSK_c	RsD	RsT	c_FOS_c	c_FOSmRNA	pCREB_n	pDUSP_c	pDUSP_n	pDUSP_n_ERK_n	pDUSP_n_pERK_n	pDUSP_n_ppERK_n	pERK_c	pERK_n	pElk1_n	pMEK	pRSK_c	pRSK_n	pc_FOS_c	ppERK_c	ppERK_n
4345.0.	180.5462247411611	1.8061752588395321	20.64183903338871	4.745180966611299	12.40611729842158	0.686502701578456	995.1211923592008	54.35880599786395	79.17435464846747	203.38087273380253	0.6800209826047141	0.22470317204918203	27.82378404128514	164.95200958019456	1488.7725812105373	1508.8743533832005	0.45600037539734706	11.943312772719896	0.21452970808533	0.354811007289277	0.09719214270211801	75.29678210127513	7.368957898724798	571.6919194330758	7307.169787330649	0.15074374604916702	15.59059628643967	352.82942885857824	244.89552480354655	2.507975196454913	0.689375338291483	7.056571503936027	4.878807640800375	0.001954649261538	0.009427744472577	0.024217065038664002	8.097326820913689e-05	2.6756272218202274e-05	173.78445312497013	0.7901529663103141	1.125646616804689	65.62928056692044	0.142195088106987	0.121243136893527	0.0067536931801090005	208.9816554719011	28.0173210201986
4400.0.	180.53819472871427	1.81420527128637	20.641042874050655	4.745977125949364	12.400855545421429	0.691764454578605	995.0826222178955	54.755962626088994	79.76895811540524	204.78287593976094	0.6811754101937061	0.228444623442268	27.63591333975769	164.07720143926517	1487.8608842966428	1508.8633748108539	0.5020996231076771	11.873293130118036	0.21578511206813003	0.381413616797791	0.10702931698385201	75.23959690604657	7.426143093953343	571.3852745222681	7257.951151125836	0.156088463241905	16.480157162033557	352.8284146029053	244.90361618775745	2.499883812244054	0.685419931946866	6.833421905783575	4.9173777821057705	0.002021073376769	0.009635712747086	0.024736127410068	8.228202592918088e-05	2.7594593891208124e-05	173.41024079994088	0.785594484467053	1.136625189151459	65.93592547772847	0.143040255574789	0.12196560467896302	0.006751125780156001	210.05623478538922	28.27149559119438
4455.0.	180.53034550225607	1.8220544977445798	20.640305824523075	4.746714175476955	12.395654759591768	0.696965240408263	995.0443765926461	55.144004759187176	80.35002033407544	206.15058731415863	0.682306648961508	0.232165187105266	27.44950867123242	163.21879388904637	1486.965936808774	1508.8524471988521	0.551562766317076	11.801260733509427	0.216881011039204	0.408977989218724	0.11758554166091201	75.18330113035205	7.482438869647867	571.0819753573949	7209.119705332116	0.16153780329963102	17.37820927462256	352.82741279366076	244.91146354426425	2.492036455737227	0.6813435370884381	6.617755254910732	4.9556234073551515	0.0020894361356740003	0.009845881774042001	0.025260466283604004	8.360732397385439e-05	2.8448467300727962e-05	173.0389332639373	0.7812085464143911	1.147552801153325	66.23922464260212	0.143875044785645	0.12267923573202201	0.006746156337261001	211.11593904837957	28.52414920332643
4510.0.	180.52267298027255	1.8297270197280722	20.63962349627028	4.747396503729768	12.390514233187329	0.7021057668127031	995.0064672222602	55.52304397491214	80.91770703721578	207.48453095735437	0.6834149638565361	0.23586325730689903	27.26456362350718	162.3766709804539	1486.087638544076	1508.8415749125315	0.6045021322953581	11.72734874171921	0.21781882888264803	0.437454359938284	0.128884929965372	75.12788856205646	7.537851437943447	570.7820809581392	7160.673729038376	0.16706819088403402	18.28193742337172	352.8264236132919	244.9190760650461	2.484423934955395	0.6771537558166241	6.40933202175918	4.99353277774105	0.0021597887057950003	0.010058275995324	0.025790150606289003	8.494944834417704e-05	2.9317938501576557e-05	172.67069733387504	0.776987943008829	1.158425087473397	66.53911904185827	0.14469930415935	0.12338389816549901	0.006738852832012	212.16064245277659	28.77518663904967
4565.0.	180.5151731739011	1.8372268260994802	20.63899182657873	4.748028173421316	12.385433266709388	0.7071867332906441	994.9689049928294	55.89319117961119	81.47218295093431	208.78522383061403	0.6845006361733911	0.239537278146413	27.081071765374	161.5507032142064	1485.2258833077829	1508.830762102168	0.6610230477590301	11.651684740763882	0.218600302785626	0.466787285871099	0.14095010335987002	75.07335285016126	7.592387149838676	570.4856445437473	7112.611493159002	0.172652441515869	19.18849779878684	352.8254472198996	244.9264624905928	2.477037509408755	0.6728578894757521	6.207919414905471	5.031095007171928	0.0022321831184830003	0.010272922676983001	0.026325256544569003	8.63087098881859e-05	3.0203059669926622e-05	172.3056893436802	0.772925894314437	1.169237897837166	66.83555545625039	0.14551290237557102	0.12407947755402202	0.006729283952915	213.1902449058797	29.024518121569944
4620.0.	180.50784218480467	1.8445578151958681	20.63840705436668	4.7486129456333455	12.380411168808989	0.712208831191046	994.9316999818086	56.254556601020816	82.01361178439336	210.0531758484212	0.685563961262563	0.24318574391295303	26.899026641654977	160.74074909737902	1484.380559400304	1508.8200127115158	0.721223151276231	11.57439093695427	0.219227460747755	0.49691602068205903	0.153802043843832	75.01968751160936	7.6460524883905805	570.1927138872568	7064.931259203646	0.178258946121911	20.09503998300642	352.8244837488958	244.9336311381384	2.4698688618631532	0.668462948554119	6.013290994752575	5.068300018192581	0.0023066722067240004	0.010489851842787001	0.026865867294343003	8.768544325221939e-05	3.110388934810738e-05	171.9440554847824	0.7690160177704081	1.179987288489144	67.12848611274123	0.14631572699435402	0.12476587574481302	0.006717518910913001	214.2046700614236	29.272059076665613
4675.0.	180.5006762030959	1.8517237969046612	20.637865697789756	4.749154302210248	12.375447256191284	0.7171727438087471	994.8948614992921	56.60724978112104	82.54215621958102	211.28888996956965	0.6866052464569891	0.24680719935816703	26.718421768398983	159.9466565587209	1483.5515500678348	1508.809330485778	0.7851917581923721	11.49558434117304	0.21970259962666802	0.527774933869911	0.16745995744973902	74.96688593794748	7.698854062052476	569.9033316443357	7017.631278099527	0.183850871021557	20.99872824579161	352.8235333145468	244.94058992776684	2.46291007223478	0.6639756620999151	5.825226266069842	5.105138500708892	0.0023833095327290004	0.010709096191246001	0.027412072850422003	8.908000576953996e-05	3.2020492621002125e-05	171.5859321480675	0.765252299140395	1.190669514227031	67.4178683556624	0.147107683171731	0.125443009750611	0.0067036272615860005	215.2038634950024	29.51772990964934
4730.0.	180.49367150530955	1.8587284946910212	20.63736453350917	4.749655466490813	12.370540853521064	0.7220791464789681	994.8583981267399	56.95137956905914	83.05797790118375	212.4928622870485	0.687624809195678	0.250400239884157	26.539250628254162	159.16826423569546	1482.7387339198851	1508.7987189790572	0.8530092831857221	11.415376944133236	0.220028263744585	0.5592939676379121	0.181941150031001	74.91494140184541	7.75079859815454	569.6175356590009	6970.709789069383	0.18938541894573502	21.896761923159822	352.8225960114125	244.94734640657353	2.456153593428108	0.659402486643843	5.643510251603	5.141601873261192	0.0024621493042850003	0.010930690994795001	0.027963969732202002	9.049277627292223e-05	3.29529412167022e-05	171.23144626585471	0.761629065966369	1.201281020947603	67.70366434099739	0.14788869246260702	0.126110810717979	0.006687678734751	216.18779101199775	29.76145579587723
4785.0.	180.48682445242272	1.865575547577829	20.636900577499226	4.750119422500745	12.36569129332934	0.7269287066706931	994.8223177533811	57.28705411415339	83.56123742657573	213.66558211673296	0.688622975326528	0.253963511649212	26.361506666029722	158.40540264492205	1481.9419853167376	1508.788181561358	0.924746724758114	11.333875882483584	0.22020722407006102	0.5913991252734191	0.19726091627116202	74.86384706347326	7.80189293652669	569.3353592482393	6924.1650185678745	0.19481321533036802	22.786394692781933	352.8216719156879	244.95390777105158	2.44959222895012	0.654749614622386	5.467933051184384	5.177682246619878	0.0025432462788390004	0.011154673979756	0.028521660662104	9.192415381761253e-05	3.3901313523781785e-05	170.88071565261234	0.7581409632805901	1.2118184386468611	67.98584075175904	0.148658691703941	0.12676922296492102	0.006669743071180001	217.15643707729927	30.00316648341293
4840.0.	180.4801314879211	1.8722685120794411	20.636471067279736	4.75054893272023	12.360897915921104	0.731722084078932	994.7866276104979	57.61438085898732	84.05209433593929	214.8075320848944	0.689600077572173	0.257495711593904	26.18518328445928	157.65789524655142	1481.1611747295328	1508.7777214251807	1.000465215144697	11.251183595717452	0.22024245798236403	0.6240129846619871	0.21343244266836503	74.81359597673656	7.85214402326337	569.0568314673562	6877.9951792788725	0.20007790331293102	23.664952587761306	352.82076108645623	244.96028088785175	2.443219112149966	0.6500229823007551	5.298289393704344	5.213372389502902	0.002626655654209	0.011381085185611001	0.029085254193123	9.337455630077134e-05	3.4865694517244665e-05	170.53384934326849	0.7547829313564951	1.222278574824231	68.26436853264227	0.14941763197187302	0.12741820308235202	0.0066498898661470005	218.10980335713595	30.24279610662831
4895.0.	180.47358913591023	1.878810864090324	20.636073445467574	4.750946554532384	12.356160069284142	0.7364599307158971	994.7513343037639	57.933466532605664	84.53070710253158	215.91918821454223	0.690556454144234	0.260995587390393	26.010273840176627	156.92555941208977	1480.3961690753647	1508.7673415917582	1.08021563830141	11.167397973974477	0.220137129623444	0.657055230564598	0.23046672507239202	74.7641810953704	7.901558904629549	568.7819773576837	6832.198469175741	0.20511604782295	24.529850617791737	352.8198635668607	244.96647231305414	2.437027686947613	0.6452282772023411	5.134378192903489	5.248665696236981	0.0027124329447250003	0.011609966802027001	0.029654864281595004	9.484441896314113e-05	3.5846175584869075e-05	170.19094792810486	0.751550185303076	1.232658408246949	68.53922264231511	0.15016547760714602	0.12805771909448402	0.006628188419589001	219.0479073642508	30.48028300967498
4950.0.	180.46719399927088	1.8852060007296592	20.63570534454946	4.751314655450486	12.35147710899895	0.7411428910010871	994.7164438437967	58.24441714382259	84.99723312311295	217.00102001061427	0.6914924474927331	0.26446193731788004	25.836771639913554	156.20820730427445	1479.6468320295403	1508.7570449169689	1.164038317811823	11.082612497005556	0.21989457084427202	0.690443199380362	0.24837250117647303	74.71559527889266	7.950144721107325	568.5108181781233	6786.7730706464035	0.20985745983189302	25.378607893595955	352.8189793851989	244.97248831007383	2.431011689927908	0.640370945062353	4.976002122017243	5.283556156204201	0.002800633841581	0.011841362981966001	0.030230609801064002	9.633419275826134e-05	3.684285424533421e-05	169.85210388334772	0.7484381963283001	1.242955083036247	68.81038182187574	0.15090220530363802	0.12868774967367402	0.006604707592765001	219.97078119845938	30.71556957889136
5005.0.	180.46094275785757	1.8914572421429892	20.635364572785278	4.751655427214665	12.346848398149733	0.745771601850301	994.6819616750682	58.54733797465314	85.45182870855204	218.05349054403047	0.692408403178646	0.267893610067288	25.66466993692813	155.5056466767878	1478.913024316919	1508.746834096963	1.251962775757198	10.996916364805474	0.219518262758528	0.7240924302924081	0.26715619819506303	74.66783129841772	7.9979087015822685	568.2433716218517	6741.717149684625	0.21422605104153203	26.208861176689872	352.81810855594813	244.97833486631376	2.425165133688033	0.6354561963373221	4.822967226467244	5.318038324932691	0.002891314056084	0.012075319629151001	0.030812613992893003	9.784434257409219e-05	3.78558337491681e-05	169.51740189668442	0.7454426745156281	1.25316590304184	69.07782837814729	0.15162780325536002	0.129308283405698	0.0065795156714330005	220.87847037535624	30.94860208332653
5060.0.	180.45483216673867	1.897567833261921	20.635049101157936	4.751970898841994	12.342273307236432	0.7503466927636031	994.6478927032956	58.8423335738789	85.89464907462295	219.07705653462716	0.693304668858685	0.271289504478379	25.49396192767044	154.81768160086585	1478.1946039840461	1508.7367116735295	1.344007562824866	10.910394620701664	0.21901181792682803	0.7579172169425931	0.28682189579387	74.62088184233134	8.044858157668633	567.9796520193872	6697.028855148669	0.21814131146241203	27.018376801674204	352.8172510807255	244.9840177086652	2.419482291336636	0.630489012319241	4.675082597451379	5.352107296705271	0.00298452914443	0.012311884158051001	0.031401003849053005	9.937534529143094e-05	3.8885222553210755e-05	169.18691918703973	0.742559552973978	1.263288326475359	69.34154798061194	0.152342270357665	0.129919318101782	0.006552680235799	221.77103273657391	31.1793305226617
5115.0.	180.44885905447765	1.90354094552292	20.634757051292226	4.752262948707692	12.3377512140878	0.754868785912234	994.6142413214279	59.129507750758286	86.32584833300947	220.0721684329902	0.69418159337242	0.274648569212528	25.324640748691703	154.14411312520417	1477.4914266536416	1508.7266800392279	1.4401801591989831	10.82312826800841	0.21837896320816202	0.7918311540919031	0.307371304181475	74.57473952182751	8.091000478172473	567.7196705290993	6652.706318088153	0.22152046281583201	27.8050609422323	352.8164069491866	244.9895423179496	2.41395768205225	0.625474150922254	4.532160131640325	5.385758678573027	0.0030803343126010003	0.012551105224469	0.0319959094223	0.000100927687663	3.993113365894732e-05	168.8607258180453	0.7397849732359351	1.273319960777147	69.60152947089996	0.153045615458822	0.130520860154052	0.006524268037668	222.6485374355742	31.407708481897647
5170.0.	180.44302032145444	1.909379678546154	20.63448668427055	4.752533315729361	12.333281503775542	0.759338496224493	994.5810114343285	59.408963568892254	86.74557948253157	221.03927050120515	0.695039525922704	0.27796980236447705	25.156699473801613	153.48473987497033	1476.8033457628233	1508.7167414423106	1.5404769450917741	10.735194381690416	0.217623523330561	0.8257476740888531	0.328803757124607	74.52939687630845	8.136343123691518	567.4634353161462	6608.74765113967	0.22428127766375103	28.56696821463715	352.81557613986894	244.99491394238493	2.408586057616928	0.620416152229603	4.394014402331957	5.418988565672455	0.003178784199904	0.012793032424742001	0.032597463058749006	0.000102501863996	4.0993683804745255e-05	168.5388850047248	0.737115271791778	1.283258557693979	69.85776468385323	0.153737856658409	0.131112923931355	0.006494344885540001	223.5110639934669	31.63369299225331
5225.0.	180.43731293822523	1.915087061775351	20.63423639027904	4.752783609720864	12.328863568529432	0.763756431470602	994.5482064822457	59.680803340255764	87.15399440060882	221.97880089254582	0.6958788153412271	0.281252251016401	24.990131111477293	152.83935859520543	1476.130212786328	1508.7068979914568	1.644883239138848	10.64666621679171	0.21674940524827602	0.8595805683789811	0.3511162195127	74.48484637864921	8.180893621350753	567.2109517207268	6565.15094799141	0.22634547070506902	29.30230863366698	352.8147586209824	245.00013761015327	2.40336238984855	0.6153193439066971	4.260462664484022	5.451793517755079	0.003279932639637	0.013037715961479	0.033205798547699006	0.000104098373625	4.207299250173666e-05	168.22145341299841	0.7345469676582631	1.2931020085481961	70.1102482792728	0.15441902064932903	0.131695531212666	0.006462975538554	224.35870141981258	31.857244397787603
5280.0.	180.43173394392096	1.920666056079618	20.63400467902242	4.753015320977478	12.324496807653471	0.768123192346565	994.5158294631533	59.94512861940523	87.55124383497521	222.89119173011974	0.696699809431726	0.284495010737632	24.824928602526477	152.20776464341745	1475.4718774458559	1508.6971516603237	1.753373402304126	10.557613315629418	0.215760583365278	0.893244489735687	0.37430330897308906	74.44108044032758	8.224659559672398	566.9622224164557	6521.914282916808	0.22764247420695302	30.009452955207745	352.813954351151	245.00521814113984	2.39828185886201	0.6101878465999281	4.131325009464691	5.484170536847328	0.003383832395352	0.01328520627374	0.033821050183386	0.000105717718149	4.316918090283192e-05	167.908481451684	0.7320767508911351	1.302848339681126	70.35897758354395	0.155089142100472	0.13226871065554402	0.006430223610444001	225.1915473937822	32.07832622731406
5335.0.	180.42628044468245	1.926119555318114	20.633790170850475	4.753229829149421	12.320180627443012	0.7724393725570241	994.4838829540341	60.20204019787209	87.93747739565981	223.77686918449407	0.697502854384046	0.287697225033381	24.661084818006294	151.58975243573914	1474.828187906575	1508.687504291949	1.865911004422348	10.4681016158781	0.21466108571191703	0.9266554313673291	0.39835733092673403	74.39809141642094	8.267648583579051	566.7172475595958	6479.035710376934	0.22811331976322302	30.68693645727272	352.81316328010905	245.0101601579062	2.393339842095644	0.605025579447187	4.006424675099629	5.516117045966569	0.003490534871149	0.013535553629464	0.034443351733265	0.00010736039842400001	4.4282370494155124e-05	167.60001355674055	0.7297014719593671	1.31249570805593	70.60395244040411	0.15574826307733602	0.132832497297268	0.006396151484703001	226.00970750142127	32.29690507123026
5390.0.	180.42094961213212	1.931450387868463	20.63359158854332	4.75342841145656	12.31591444110289	0.7767055588971431	994.4523691311749	60.451638098751566	88.31284354724707	224.63625355032272	0.6982882942528541	0.290858084745789	24.498592557398073	150.9851158506328	1474.1989909617048	1508.677957602998	1.9824490500528311	10.378193561634006	0.213454981160475	0.9597311795487771	0.423268326376512	74.35587161047137	8.309868389528598	566.4760249298139	6436.513264691154	0.22771428304799002	31.33346122647524	352.81238534935454	245.0149680959571	2.3885319040447133	0.5998362658224721	3.885588503370659	5.547630868826064	0.003600089794446	0.013788807677992001	0.035072835307349004	0.00010902691129000001	4.541268159806356e-05	167.2960884675592	0.727418131907069	1.322042397006833	70.84517507018622	0.15639643249809201	0.13338693208653601	0.006360820242181001	226.81329452510485	32.51295046292725
5445.0.	180.41573868188078	1.93666131811979	20.63340774970664	4.753612250293232	12.311697668666518	0.7809223313335181	994.4212897895329	60.69402157149672	88.6774896014299	225.46975932199808	0.699056470495355	0.29397682741060105	24.337444547037578	150.3936485937754	1473.5841322060257	1508.6685131878814	2.102930259928784	10.287948219321187	0.21214636775414802	0.9923917369285271	0.449024131636088	74.3144132792205	8.351326720779461	566.2385500630717	6394.344959775293	0.226419925692444	31.94789702993767	352.81162049276327	245.01964621335304	2.383853786648789	0.594623439421834	3.768647523444531	5.578710210467945	0.0037125448696750003	0.014045016960485001	0.035709630123148005	0.00011071774601500001	4.65602316768805e-05	166.99673949516017	0.725223873236157	1.331486812123418	71.08264993692849	0.15703370562281302	0.133932061443712	0.006324289602126	227.6024277815766	32.72643476448374
5500.0.	180.41064495206936	1.9417550479312011	20.633237559731416	4.7537824402684485	12.307529736915916	0.7850902630841201	994.3906463612321	60.92928908692597	89.03156170986904	226.2777952683492	0.699807721562828	0.29705273657270403	24.177633438799255	149.815144527434	1472.983456199081	1508.6591725227445	2.227287403962274	10.197421399879094	0.21073936220223602	1.024559714166172	0.475610449137344	74.27370863721521	8.392031362784778	566.0048163772041	6352.528788946391	0.22422520092002202	32.52928086304395	352.8108686371647	245.02419859971744	2.3793014002844	0.5893904507712441	3.6554376237004673	5.6093536387687575	0.003827945401419	0.014304228376092002	0.036353861160811005	0.000112433380436	4.772513342654943e-05	166.7019947822054	0.7231159714492581	1.34082747726013	71.31638362279601	0.157660143573737	0.134467936847812	0.006286617877401	228.37723250524408	32.93733305638391
