time	s1	s10	s11	s12	s13	s14	s15	s16	s17	s2	s3	s4	s5	s6	s7	s8	s9
13.0.5.0	0.256920868127453	15.636520787191397	0.7359269177981661	2.501666558123695	2.2820631115373082	0.20297767086962	0.282729271033521	0.23392591784218203	0.14475976644114302	3.427895257446985	41.2386448268206	0.770992236876558	18.44874929679858	6.405085973752288	0.05069900839441201	5.9942856424684905	1.386156888477614
13.0.799999999999999.0	0.25525371426174304	15.880983151496237	0.7262985964904991	2.485729296547298	2.250166181042221	0.20220902231460303	0.27903663481476904	0.232076308770666	0.145155444156174	3.400310688846408	41.354296741215215	0.7723774743894921	18.30084276407919	6.331229546737667	0.04999362561061901	5.967278252739169	1.366762556488037
14.0.1.0	0.253621471898038	16.123294370634767	0.716975334236004	2.469890185513239	2.219621349439713	0.20143460277047	0.275523729620197	0.230248645317912	0.14553746333168202	3.373735941462386	41.464802472138885	0.7736990589688251	18.154748138585127	6.259189673743779	0.049319103094686005	5.940196861493259	1.348161597751068
14.0.399999999999999.0	0.252022931205858	16.363519087588788	0.707945574235016	2.454153124710757	2.190354572949225	0.20065496512244801	0.272178240050295	0.22844295440803503	0.14590615340804802	3.348084095276373	41.570355291005974	0.7749580280198081	18.010465088235055	6.18891703129274	0.048673674223458	5.913056588717096	1.33031259955106
14.0.7.0	0.250456941105898	16.601718577399428	0.6991982100765961	2.438521694338276	2.16229619049691	0.19987063618345302	0.268988785344201	0.22665923915739103	0.14626183366661002	3.323279104601884	41.67113448068609	0.7761554726924781	17.86799145991135	6.120363451052849	0.048055682122968006	5.885871765531768	1.313176475631856
15.0.	0.24892240538291302	16.83795095773559	0.690722569321087	2.422999173832979	2.135380658158906	0.19908211793794703	0.26594484590530804	0.22489748067874002	0.146604813670829	3.299254263722203	41.76730697476213	0.7772925241196591	17.727323421361273	6.053481914351981	0.047463572668514004	5.858655973458433	1.296716332931538
15.0.299999999999999.0	0.24741827913999803	17.072271385604758	0.682508397508172	2.407588559430674	2.1095462995674	0.19828988871362802	0.26303669566111504	0.22315763976020303	0.14693539368046302	3.275950897250999	41.859028769323025	0.778370341910656	17.588455593144296	5.988226544168527	0.046895887930195	5.8314220813792055	1.280897345826722
15.0.6.0	0.24594356555642402	17.304732241128267	0.6745458426031561	2.392292580645851	2.084735071366298	0.19749440428650203	0.260255339796155	0.221439658428942	0.14725386504101	3.25331724187853	41.94644614045237	0.779390104554681	17.45138117141962	5.924552594942084	0.0463512600365	5.804182280369981	1.26568663749366
15.0.899999999999999.0	0.24449731291610202	17.535383299242625	0.6668254398898631	2.377113715752874	2.060892342847672	0.196696098924335	0.257592457432539	0.21974346140853102	0.14756051055041902	3.231307491135519	42.029696695661706	0.78035300144021	17.316092042289107	5.86241644050568	0.045828405430069004	5.776948116563795	1.251053168008991
16.0.2.0	0.24307861187791602	17.764271890131884	0.659338097314885	2.36205420634152	2.037966688943602	0.195895386372952	0.255040348865683	0.21806895747813101	0.14785560480486	3.209880979033944	42.10891028333771	0.781260226240829	17.182578888342274	5.801775560406165	0.045326119491174	5.749730522187784	1.236967628828702
16.0.5.0	0.24168659296281003	17.99144304914287	0.6520750812848211	2.34711607101314	2.015909695790448	0.195092660789482	0.25259188699344004	0.21641604074079202	0.14813941452518	3.189001482040012	42.18420978071454	0.782112971455843	17.050831287989055	5.74258852484866	0.044843271505914	5.722539844903217	1.223402343299766
16.0.8.0	0.24032042423559402	18.216939656885128	0.645028002915639	2.332301118277694	1.994675778123764	0.19428829762618802	0.25024047260513904	0.214784591807566	0.14841219886547202	3.168636621893633	42.25571177785439	0.7829124239259371	16.920837808112285	5.684814978473645	0.04437879995743001	5.695385875565901	1.210331172874579
17.0.099999999999998.0	0.23897930916214902	18.440802570170874	0.6381888047311151	2.317610958706465	1.9742220078018111	0.19348265446826302	0.24797999322326503	0.213174478903487	0.14867420970509201	3.148757354391166	42.32352717254207	0.7836597611714261	16.792586090524022	5.62841562315154	0.043931708119721004	5.6682778745136915	1.197729428713851
17.0.4.0	0.237662484625024	18.663070744406618	0.63154974780557	2.303047016390514	1.9545079527939322	0.19267607182861402	0.24580478521466703	0.211585558900966	0.148925691925292	3.12933753146215	42.38776168880488	0.7843561484237611	16.666062932667423	5.573352199958584	0.043501059934885004	5.64122459647836	1.1855737883787851
17.0.7.0	0.23636921908243103	18.88378134800687	0.6251033993446901	2.288610539750715	1.935495526006826	0.19186887390241303	0.243709598910563	0.210017678285656	0.14916688367154302	3.110353525754482	42.448516329901096	0.785002736240601	16.541254362968274	5.519587470479222	0.043085976155749	5.614234314210744	1.173842217328168
18.0.	0.235098810857364	19.10296986936244	0.618842620697013	2.27430261174132	1.917148843356903	0.191061369283985	0.24168956649523302	0.208470674059439	0.14939801660253701	3.091783908544984	42.5058877750297	0.7856006586114901	16.41814571120598	5.467085197563808	0.042685630736955006	5.587314840900537	1.162513894950358
18.0.3.0	0.23385058654512103	19.320670216860083	0.612760555787744	2.260124159485696	1.8994340905305331	0.19025385164833303	0.23974017244231702	0.20694437458478201	0.149619316126743	3.073609173155959	42.55996872765937	0.786151031475339	16.296721674243912	5.415810125655963	0.042299247458597006	5.5604735514655115	1.151569144874028
18.0.599999999999998.0	0.23262389952877602	19.536914812416693	0.606850619965799	2.246075963379766	1.8823193979060102	0.18944660039947903	0.237857226295233	0.205438600374396	0.149831001627344	3.055811497218569	42.61084822222099	0.78665495158297	16.176966377431732	5.365727960790919	0.041926096767512	5.533717402778942	1.1409893693149
18.0.9.0	0.23141812859332403	19.75173467896031	0.601106489254388	2.23215866569599	1.865774723141502	0.18863988128757603	0.23603683760436903	0.20395316482980602	0.150033286676291	3.038374538111149	42.658611894925336	0.7871134956482261	16.05886343196756	5.316805350354789	0.041565492822229	5.507052952898648	1.130756987228545
19.0.2.0	0.230232676630188	19.965159522260816	0.5955220899950361	2.218372778718211	1.849771740962218	0.18783394699663403	0.23427539284869303	0.20248787493217402	0.15022637923815702	3.021283256740759	42.703342223630344	0.7875277197398101	15.942395988486089	5.269009862684511	0.041216790728471	5.480486379356291	1.120855376051657
19.0.5.0	0.229066969424698	20.17721780748655	0.590091588874561	2.204718692435463	1.8342837397074212	0.18702903770454501	0.23256953418311702	0.201042531888448	0.150410481864431	3.004523765551261	42.74511874096863	0.787898658873422	15.827546787118363	5.222309966579099	0.040879383952923	5.454023496561154	1.11126881682597
19.0.8.0	0.22792045451985402	20.38793683083714	0.58480938332437	2.191196681820848	1.8192855242239552	0.186225381616967	0.23091613986568502	0.19961693173571401	0.15058579187881202	2.988083197249768	42.784018224338425	0.7882273267700031	15.714298204251055	5.176675010784749	0.040552701903752	5.427669772368734	1.101982442510232
20.0.099999999999998.0	0.226792600150396	20.597342786579773	0.5796700922812581	2.177806913719672	1.8047533247175052	0.18542319547653902	0.22931230623027402	0.198210865906391	0.150752501554058	2.971949591261274	42.820114865841866	0.7885147157512251	15.602632296196322	5.132075203509063	0.040236207667112	5.401430343860918	1.092982189296416
20.0.4.0	0.22568289424179003	20.80546082979362	0.5746685472988521	2.164549453369428	1.790664711196094	0.184622685048763	0.227755331081283	0.19682412175673802	0.15091079828087	2.9561117953621823	42.853480424813704	0.7887617967478561	15.492530839968389	5.08848159201324	0.039929395889528006	5.37531003238123	1.084254750756488
20.0.7.0	0.22459084346923303	21.012315135107023	0.56979978399883	2.151424270572639	1.776998513162268	0.18382404558582902	0.226242698396656	0.19545648306096203	0.15106086472927502	2.940559380318777	42.88418436520541	0.78896951940046	15.383975371349207	5.045866042325188	0.039631790796722	5.349313357865732	1.075787534655821
21.0.	0.22351597237227203	21.217928951692606	0.565059033851112	2.13843124554218	1.7637347442311362	0.18302746226954703	0.22477206423471902	0.19410773047305802	0.151202879002934	2.9252825656763033	42.91229397976868	0.789138812235155	15.276947220413012	5.004201219111385	0.039342944340026005	5.3234445525074054	1.067568622278524
21.0.3.0	0.22245782252101	21.42232465476776	0.560441716272295	2.12557017443741	1.750854531370989	0.182233110634498	0.22334124374866102	0.19277764195837602	0.151337014786768	2.910272155116359	42.93787450270742	0.7892705828998461	15.17142754466784	4.963460565740588	0.039062434462117004	5.297707573789421	1.059586730118693
21.0.599999999999998.0	0.221415951730242	21.62552379383116	0.555943431031752	2.112840774608281	1.73834004848165	0.18144115697242402	0.221948199220236	0.19146599319676802	0.15146344148826701	2.8955194800321182	42.960989212233706	0.789365718448739	15.06739735996173	4.92361828456831	0.038789863474335	5.2721061169203995	1.051831173799933
21.0.9.0	0.2203899333182	21.82754713785072	0.551559950954956	2.100242689563476	1.726174454043043	0.18065175871882203	0.22059102903134703	0.19017255795904903	0.151582324372838	2.881016350168203	42.98169952426169	0.789425085664882	14.964837569291292	4.88464931746723	0.03852485653832	5.24664362670269	1.04429183409327
22.0.2.0	0.219379355406839	22.028414717603603	0.5472872149137901	2.087775493677634	1.7143418325828081	0.17986506482265202	0.21926795749869002	0.18889710845839303	0.15169382469349102	2.866755010340197	43.00006507830386	0.789449531412149	14.863728989641537	4.846529326625259	0.038267060245225006	5.221323308862779	1.03695912491109
22.0.5.0	0.218383820260888	22.228145865355724	0.5431213210938011	2.075438696651819	1.702827139727193	0.17908121609999902	0.217977325502675	0.18763941567817302	0.151798099815181	2.852728102392002	43.01614381648673	0.7894398830094971	14.764052376977306	4.8092346756299715	0.038016141286141	5.196148140871158	1.0298239631616941
22.0.8.0	0.217402943663092	22.426759252055383	0.5390585205285491	2.063231747740457	1.6916161506138812	0.17830034557249202	0.21671758184733303	0.186399249677685	0.151895303334076	2.838928631671335	43.02999205647863	0.7893969486215401	14.66578844949913	4.772742410855365	0.037771785207823004	5.171120882277359	1.02287774035578
23.0.099999999999998.0	0.216436354323285	22.62427292220413	0.535095210891491	2.051154039757285	1.680695411459038	0.177522578791231	0.21548727529302503	0.185176379877058	0.15198558519201902	2.825349937407678	43.041664559014905	0.7893215176604631	14.568917909269054	4.737030243164383	0.037533695248174	5.146244084584287	1.016112295862359
23.0.4.0	0.21548369331913203	22.820704326556957	0.531227930536003	2.039204912871985	1.670052194083641	0.17674803414692303	0.21428504720842	0.183970575322623	0.152069091786417	2.811985666465688	43.0512145906144	0.7892143611951721	14.47342146230536	4.702076529938477	0.037301591246305006	5.121520100684678	1.009519891717637
23.0.7.0	0.21454461356652202	23.016070352793783	0.527453352774461	2.027383658208589	1.6596744532161711	0.175976823166896	0.213109624792529	0.182781604933893	0.15214596607580602	2.798829750022708	43.058693982002374	0.789076232364291	14.379279837239093	4.667860257443421	0.037075208622328	5.096951093881083	1.003093188895915
24.0.	0.213618779317772	23.210387354294568	0.523768280387485	2.015689521256049	1.6495507864000412	0.175209050799627	0.211959814821524	0.181609237733263	0.15221634768129302	2.7858763827835373	43.06415318268756	0.7889078667902271	14.286473802619296	4.634361023538794	0.03685429742235	5.072539046509631	0.9968252249568951
