time	Ln_	NR	NRLc	NRLn	NRc	RE	REL
20.0.7.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
21.0.	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
21.0.3.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
21.0.599999999999998.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
21.0.9.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
22.0.2.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
22.0.5.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
22.0.8.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
23.0.099999999999998.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
23.0.4.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
23.0.7.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
24.0.	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
24.0.3.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
24.0.599999999999998.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
24.0.9.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
25.0.2.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
25.0.5.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
25.0.8.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
26.0.099999999999998.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
26.0.4.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
26.0.7.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
27.0.	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
27.0.3.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
27.0.599999999999998.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
27.0.9.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
28.0.2.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
28.0.5.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
28.0.799999999999997.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
29.0.099999999999998.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
29.0.4.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
29.0.7.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
30.0.	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
