time	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
3653.0.65.0	0.74097840969451	0.083728456123372	104.9325629188364	7.617046796599935	220.27988069039037	106.90556410913761	276.84828817563096
3693.0.7999999999997.0	0.7271354389030891	0.084901559493245	103.1583490778016	7.723579498562124	217.70341079102846	106.00944521626985	285.87987086648303
3733.0.95.0	0.713695413215313	0.086049794264869	101.4291681369963	7.827852318710062	215.19379291041406	105.13702724722903	295.01252658774337
3774.0.1.0	0.700642971177172	0.087173369189391	99.74361052338469	7.929884324460768	212.7487014980769	104.28739030986638	304.24379631517024
3814.0.25.0	0.6879634918252321	0.088272512425901	98.10031671339935	8.02969634381149	210.36591014107705	103.45966107961652	313.5712446390732
3854.0.3999999999996.0	0.675643054048072	0.089347470974487	96.49797662214	8.12731091587375	208.04328798354456	102.65300992050965	322.99246583500457
3894.0.5499999999997.0	0.66366839462224	0.090398510357674	94.93532822486789	8.222752262182645	205.7787953711016	101.86664797907252	332.50509081479896
3934.0.7.0	0.6520268668443251	0.091425914215726	93.41115567016612	8.316046248955455	203.57047908989617	101.0998243897158	342.10679379633706
3974.0.85.0	0.640706401195393	0.09242998361071801	91.92428712452795	8.407220322228733	201.41646751582223	100.35182368426064	351.7952978534745
4015.0.	0.62969546895309	0.09341103595245101	90.47359254642701	8.496303408457978	199.31496591471446	99.62196345492512	361.56837885817305
