time	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
3051.0.4.0	0.289964619570624	0.42008515792212603	44.47701956012032	0	120.17633083810713	74.9892615004943	1034.974636983984
3091.0.5499999999997.0	0.28391255783191	0.42131971896631903	43.5819330683987	0	118.76569346600792	74.47852812081125	1060.1338965209138
3131.0.7.0	0.278045850874004	0.42248451847412705	42.71282530447949	0	117.3922027149639	73.9788470411366	1085.4860449359032
3171.0.85.0	0.272357510409692	0.423582186143975	41.86879570395048	0	116.05459486100077	73.48985946049692	1111.0271789736692
3212.0.	0.26684084598725805	0.42461526567366703	41.04897693853832	0	114.75165457819611	73.01122152799711	1136.753466039702
3252.0.15.0	0.261489451860274	0.42558621618491405	40.25253384844393	0	113.48221314452508	72.5426036280362	1162.6611422734306
3292.0.2999999999997.0	0.25629719435951404	0.42649741381413503	39.4786623775376	0	112.24514668649789	72.0836897007869	1188.746510658323
3332.0.45.0	0.251258199763428	0.42735115343900804	38.726588516679854	0	111.03937446637366	71.6341765964917	1215.0059391725279
3372.0.6.0	0.246366842660724	0.42814965051389103	37.99556725956302	0	109.86385721485725	71.19377346211992	1241.4358589828623
3412.0.75.0	0.24161773479630402	0.428895042990495	37.28488157470781	0	108.71759551143403	70.76220115893976	1268.0327626843218
