time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	mIIa_AT_l	mIIa_f	mIIa_l
245.0.	0.001287019676557	0.017981167836840003	56.88400711777397	0.12148043184687601	1.178663638543034	2757.395661734192	129.17101364670987	376.995897408989	630.1178852121167	0.012321064902381001	0.9222023242192011	7.025384583739584	0.007898811240815	2.330415589183852	0.038862314273445005	0.011101346049732001	0.021952307803120002	0.294126945672818	86.85725081151845	67915.24316155077	0.45163074326406105	1.3326288161563271	1.42338044756431	241.6733442471479	0.0035476272481240003	2.486859844873699	0.009592527878176	1.221499042746026e-22	4.167298024488766e-21	8.224164861431569e-06	0	0.00023822653447500003	0.00036171247207000004	0.0008433666739500001	8.429065171766122e-07	0.065476610878423	1.7788089629448302e-27	7.116784649417813e-26	1.080080129634827e-28	3.630687138483839e-26	6.15153970240977e-26	4.433337264820985e-06	0.000449188479093	0.006498117469122	0.658707587185108	2.3389288046811745e-18	1.570877388798023e-18	7.981289749070401e-17	0.067034550430284	10.027966292476215	1.6574743588985158e-28	8.334159434001639e-27	6.90449639986252e-30	1.5991731050310021e-27	5.118179157625269e-27	2.7528824469426525e-05	0.006265778059372001	0.08567313257726701	19.509421187494684	4.917043697260753e-14	7.929613092179342e-13	0.438383650092928	29.561616349906206	26.861006239057126	96.00606632426816	3.4838235284100962	0.07526009818714001	0.22554504540914602	0.07982606161102601	5.848200446817859	34.918163499061144	8.963767211012929	3.400595614876271	243.23584677363738
250.0.	0.0011960153017730002	0.016451594965938	57.088159992766194	0.12211965289481401	1.183665917978681	2750.5659338236337	128.07370824428958	373.4337007470757	636.4405671474017	0.010840798417265	0.9179517788652151	6.428900459558302	0.006840146903642001	2.01603284896617	0.040852218346889006	0.010283304672725	0.020413007430918003	0.29568830671213003	87.22986710878561	67846.75219051063	0.399612946931158	1.177953080744224	1.423622206849711	241.47057019011595	0.0036298753424160004	2.4871000114814112	0.009270113176172	1.36898556808866e-23	4.6377722691093855e-22	6.72765385195568e-06	0	0.00022441129478600002	0.00034066648830400004	0.0007975221512800001	7.970693609152417e-07	0.071207422717526	2.9495100092573203e-28	1.29713768683139e-26	1.959264063135472e-29	6.579823496648292e-27	1.108448182297277e-26	4.109259156136875e-06	0.00041593337061400005	0.006528898622418001	0.661158731342394	2.79750665385415e-19	1.8677876001685301e-19	9.479308678795868e-18	0.067101828819755	10.027898968249584	2.350088070342557e-29	1.297180974234014e-27	1.0711334323342882e-30	2.4785006692694387e-28	7.8863268993579975e-28	2.5122791098269305e-05	0.005712391850272	0.085909970671925	19.54359387991988	3.028354789492637e-14	5.340023865500312e-13	0.38001633052806805	29.619983669471342	26.784866596201798	95.63779363132642	3.669796450557626	0.06843405389446901	0.20704479761732303	0.07282818828904801	5.895140260073259	35.16251775276023	9.282850360065794	3.385124698290632	241.88509352385373
255.0.	0.0011114217161040001	0.015054970701323	57.26782994799284	0.12268137858634201	1.188074861804372	2744.2882889572375	127.06941590317959	370.1999502686869	642.2123958440901	0.009538025815042001	0.913071434630854	5.882527511618414	0.00592142099569	1.7437336598903221	0.042847184234419	0.00952676799051	0.018978660885095002	0.29704138831486404	87.55267571390226	67787.90543520164	0.35377526024937705	1.0419341331346441	1.423805861452704	241.29219779813664	0.0037061871834610004	2.487250528981228	0.009043283835309	1.511817335989141e-24	5.090441205134015e-23	5.506612451868961e-06	0	0.00021162064520600002	0.000321179746213	0.0007547515097300001	7.543029365207062e-07	0.07739053955411	4.947403871428749e-29	2.389932654007921e-27	3.595123908036273e-30	1.2063763676499451e-27	2.021284120596437e-27	3.809921693553912e-06	0.000385300786209	0.006557098318989001	0.663436940381397	3.297965533476499e-20	2.1906023807666388e-20	1.1107024624358301e-18	0.067159744511799	10.02784100979111	3.3631844101567324e-30	2.036662347507351e-28	1.6770897202071352e-31	3.877425348428063e-29	1.226976003293976e-28	2.2938176862218972e-05	0.005211143014725	0.086122262800827	19.57486704044256	1.9257938124285402e-14	3.7132530679875624e-13	0.32926969717437204	29.670730302825216	26.712801290193834	95.29813883602297	3.856716263313409	0.062259925075184006	0.190010754802168	0.06645096498630401	5.936210075161081	35.376395605898246	9.599751751130135	3.370264005308828	240.61437436547993
260.0.	0.0010327723971980001	0.013779207906950001	57.425955838952376	0.12317401838303602	1.191960200566598	2738.51422511045	126.14960900858517	367.26313684176586	647.4818985819038	0.008391985098654001	0.9075535944298111	5.382156120778697	0.005124597271176001	1.5079670529805131	0.044846236775672	0.008826909456785001	0.017642458539746	0.298211175861306	87.83219072963254	67737.80089033986	0.31339076866791005	0.922315208027324	1.423932852618668	241.13529932812446	0.0037769625897580003	2.487342641523275	0.008880395886964002	1.6481560691904952e-25	5.520302045248193e-24	4.5102696410872835e-06	0	0.00019978284436000002	0.000303143436875	0.0007148864197920001	7.144395715449558e-07	0.084054420471541	8.38641462917987e-30	4.447014714098636e-28	6.666200373562957e-31	2.235366970372683e-28	3.72621803000371e-28	3.5331584591978822e-06	0.00035704765820200005	0.006582905787332001	0.665554373002275	3.839102739183586e-21	2.538691471311952e-21	1.28614522471514e-19	0.067209138152294	10.027791576287244	4.8537111285552754e-31	3.2229972895739913e-29	2.64784279055427e-32	6.117517896223596e-30	1.925796114905692e-29	2.0952360764429542e-05	0.00475649086916	0.08631211194008101	19.603492169776096	1.261391612931007e-14	2.659620794321667e-13	0.285186329212612	29.714813670787084	26.644582134875776	94.9848768242749	4.044434521210564	0.05666933989602901	0.174331994228553	0.060637733022316	5.971854450597732	35.56216356204288	9.914595549666618	3.356005343371767	239.4193459014827
265.0.	0.000959640746398	0.012613391166319002	57.56513119403581	0.123605115815742	1.195383805194719	2733.1995905979147	125.30660061004585	364.59507623982455	652.293247566821	0.007384197022059001	0.9013876485131691	4.923985730314248	0.004433853871720001	1.303893565796575	0.04684853807100801	0.008179316053765	0.016397999368158	0.299219756922775	88.07410360177697	67695.62509870416	0.27781459496717004	0.8171080610518281	1.424004848007912	240.99729092604323	0.0038425798117590003	2.487396548119313	0.008760872068927	1.776813933744482e-26	5.924382523043134e-25	3.697105549465215e-06	0	0.000188830209266	0.00028645481381	0.000677760745947	6.773136674916347e-07	0.09122815446477901	1.4352650093719911e-30	8.349343617281343e-29	1.2479008407183642e-31	4.1821622979198234e-29	6.937765645424342e-29	3.2770550427968057e-06	0.00033096081607400003	0.006606496818336	0.6675223091422231	4.420302724229628e-22	2.911844652949473e-22	1.474175959105657e-20	0.067250775075849	10.027749902237783	7.058229272529114e-32	5.1368123346184115e-30	4.2121379614030136e-33	9.725921287013883e-31	3.046744132249045e-30	1.914542862927665e-05	0.004343591153769	0.086481442338681	19.629697966633415	8.490522586793953e-15	1.9576906238376242e-13	0.24691967103346502	29.753080328966313	26.579989971564835	94.69596512715695	4.232814957647177	0.051602050271046	0.159905255905877	0.05533715710222101	6.002486919985898	35.722004831357935	10.227498339552454	3.34233321594035	238.2955472445946
270.0.	0.0008916351029630001	0.011547653810186001	57.68764260706471	0.12398142435130101	1.198400483561268	2728.304190097365	124.533452315704	362.17051097951935	656.68665489636	0.006498249831405001	0.8945605330960761	4.504510470365168	0.0038353382935430004	1.127299257323512	0.048853369076562	0.007579946775983001	0.015239267732300001	0.300086624036689	88.28337956589073	67660.6438090262	0.24647553171670603	0.7245624145614981	1.424023703566557	240.87589440045525	0.0039033954866510004	2.487425273272423	0.008671331240924	1.897192854064973e-27	6.301597603002035e-26	3.0332150540904858e-06	0	0.000178699124924	0.00027101723775700004	0.000643212172264	6.42763347221667e-07	0.09894121707252501	2.477838090306293e-31	1.58045820427568e-29	2.356374548166321e-32	7.893322075922696e-30	1.303454279596619e-29	3.039908265520552e-06	0.000306852051216	0.006628034697017	0.6693512237322531	5.0417406132705564e-23	3.310422731360907e-23	1.6750047062721339e-21	0.067285352021242	10.027715290742064	1.0334715476559111e-32	8.239776790247387e-31	6.746313287326778e-34	1.5569851750272262e-31	4.854910752598016e-31	1.74997826176321e-05	0.003968190982581	0.086632014316095	19.653692530793137	5.860548217528813e-15	1.477752216609076e-13	0.213723597655564	29.786276402344264	26.51881490114409	94.42952741942469	4.421732459767144	0.047004833665086	0.146634537379491	0.050502739270765006	6.028491666776967	35.857933110673876	10.53856917743793	3.32922696890521	237.23850883584657
275.0.	0.000828394677157	0.010573069391919002	57.795504400753316	0.12430898011509901	1.201058718388119	2723.7914236202205	123.8238935830146	359.9667664089691	660.6987343669637	0.005719595428881	0.8870572304988831	4.120502647050846	0.0033169426948430002	0.974518782506101	0.050860113516130005	0.007025096321203001	0.014160612070020001	0.30082895529070103	88.464344691382	67632.19367212077	0.21886831173878601	0.6431385295067661	1.42399142644801	240.7691027087293	0.003959744977045	2.487437209729034	0.008603045293918001	2.009274656388249e-28	6.652580653121182e-27	2.490943409033492e-06	0	0.000169329976989	0.00025674009606	0.00061108337485	6.106316448685392e-07	0.10722317407224301	4.311663161369651e-32	3.0139358758268146e-30	4.484619319737107e-33	1.5016753533758301e-30	2.469106994095942e-30	2.820193558458579e-06	0.000284554164004	0.006647671068032	0.6710508515060221	5.704714473704523e-24	3.735525375865767e-24	1.889215022906246e-22	0.06731350330905801	10.02768710732254	1.5225675628262813e-33	1.3293644089427742e-31	1.087146103614339e-34	2.5080505975031725e-32	7.78642450686226e-32	1.59998182071885e-05	0.0036265424804990004	0.08676543799929101	19.675665336108835	4.140008239681411e-15	1.141647079105432e-13	0.184942315275569	29.81505768472429	26.46085640788283	94.18383873316746	4.611072133931861	0.0428305611537	0.134430687275822	0.046092365771679	6.050225261125768	35.971805728590375	10.847909765375242	3.3166624529786413	236.2438310227966
280.0.	0.0007695861993100001	0.009681555555607001	57.89048978981246	0.12459317058358801	1.203401345001073	2719.6279569697263	123.1722508180499	357.96345278771867	664.362831626735	0.00503535883558	0.878861312812601	3.7689951507160613	0.002868099717913	0.842366925262618	0.052868243853063004	0.006511363172658001	0.013156725090238	0.30146187162514804	88.62076392952386	67609.67486229732	0.19454652362691202	0.571482670385494	1.423910139959162	240.67514892847322	0.004011942960212	2.487437773909842	0.008550283129943001	2.1135060430326396e-29	6.979396185121319e-28	2.047754540090697e-06	0	0.000160667033364	0.00024353863851500003	0.0005812228460230001	5.807673441614711e-07	0.116103328351826	7.556689996104309e-33	5.786333659531963e-31	8.596179197438108e-34	2.877580545626119e-31	4.712195484207543e-31	2.6165386956265042e-06	0.000263917777629	0.006665546740741	0.6726302444807271	6.411778642862086e-25	4.1891030956589035e-25	2.1178228407993627e-23	0.06733580650076901	10.027664774266524	2.255589137166821e-34	2.1558553584632472e-32	1.761546864844002e-35	4.062654306153059e-33	1.256098402785371e-32	1.4631655088296842e-05	0.0033153313042350004	0.086883186026873	19.695789000202613	2.9876154674630934e-15	9.010238185139904e-14	0.16000079399991202	29.839999205999977	26.405923387202407	93.95731217705315	4.800728454649903	0.039037404004703	0.12321100232261101	0.042067888928232	6.068018398901327	36.065336001222875	11.155614705043302	3.30461330542713	235.30723964173046
285.0.	0.000714901129247	0.008865788620548001	57.974158794949986	0.12483879872270001	1.205466169450468	2715.7834218274097	122.57338494344978	356.14220647835305	667.7093245677123	0.004434161937547	0.869955530886049	3.447263531199984	0.002479598332059	0.72807792375513	0.054877309084735	0.006035621407205	0.012222625193987001	0.301998670785017	88.75591071376638	67592.54452096255	0.17311616062277801	0.5084052245667621	1.423782051162908	240.5924784641371	0.0040602841778140004	2.487430475574042	0.008509240248140001	2.210753862448157e-30	7.285304062756747e-29	1.6852962869616529e-06	0	0.000152658292759	0.000231333758806	0.000553485448787	5.530255444821089e-07	0.125610307176411	1.333005094491565e-33	1.117668767703498e-31	1.6584046659649568e-34	5.550311276695418e-32	9.054034718816635e-32	2.4277025029736513e-06	0.000244808753662	0.006681792438792001	0.674097823374601	7.16702693712909e-26	4.6740994301603174e-26	2.362344695058805e-24	0.067352787565993	10.027647765459495	3.358058424721589e-35	3.5123885670123285e-33	2.8683620736961967e-36	6.613790729302684e-34	2.03692816068155e-33	1.338291147459759e-05	0.0030316171028840003	0.086986605261389	19.71422087385568	2.1987122045053923e-15	7.252283245578463e-14	0.138395852379141	29.861604147620767	26.353834090311995	93.74848698122872	4.990604489772484	0.035588156109093	0.11289883185629601	0.038394744282595004	6.082177603384338	36.140104729843664	11.461771806029104	3.293051932334504	234.4246241477078
290.0.	0.0006640533064420001	0.008119127499388	58.04788316827623	0.1250501423193	1.207286528924688	2712.230143403504	122.02263629950338	354.48646449844176	670.7658960497788	0.003905961821064	0.8603224498895521	3.15280826043498	0.002143418759515	0.62925189814236	0.05688692414280801	0.005594995683678001	0.011353638919036001	0.30245103856210603	88.8726287414614	67580.31092910489	0.154229778221454	0.452861239631463	1.423609421505907	240.51972422941182	0.004105044284613	2.48741760476914	0.008477350946243	2.3021886395256803e-31	7.574476791503221e-30	1.388631010186397e-06	0	0.000145255312864	0.000220051741953	0.000527732761543	5.272680151082287e-07	0.13577158828939	2.365251312670955e-34	2.1707309277519393e-32	3.2181804679267453e-35	1.076892193757646e-32	1.7503174876994202e-32	2.252557481605632e-06	0.00022710608220100003	0.0066965294985770005	0.675461423952582	7.97620339344648e-27	5.1945544105808664e-27	2.624852808828613e-25	0.067364925589054	10.027635601678902	5.021488446932438e-36	5.746077192919359e-34	4.691109854541452e-37	1.081492064146584e-34	3.3185880574834075e-34	1.224251363342918e-05	0.002772783623132	0.087076927559807	19.73110447005324	1.647581318381961e-15	5.94377310570295e-14	0.11968795569801001	29.880312044301906	26.304415998542797	93.5560177128451	5.180611195007334	0.032449653641793	0.10342319308386301	0.035041602025111	6.09298686483367	36.1975708282279	11.766462427576114	3.281950255300942	233.59206254158823
295.0.	0.0006167769486190001	0.007435545796045001	58.11286859021419	0.12523100845166601	1.208891797326492	2708.9428935142228	121.51577591234138	352.9812676092025	673.5577811153585	0.0034419035250270002	0.8499451305265291	2.883337535469292	0.0018525852718570001	0.543807696627005	0.058896760703251005	0.005186838961366001	0.010545384264555	0.30282923843680304	88.97338660192443	67572.5283248356	0.137581227419451	0.403933150318521	1.42339454064156	240.45568454639934	0.004146480753698	2.487400670912519	0.00845284833378	2.389241674963107e-32	7.851806442249278e-31	1.1456041438693728e-06	0	0.000138413027116	0.00020962399222400002	0.000503833259432	5.033633844608052e-07	0.14661296594845102	4.2190228730206105e-35	4.236871892690511e-33	6.277924135358719e-36	2.100585454073684e-33	3.402428527562933e-33	2.090075523316125e-06	0.00021070014807900002	0.006709870520383	0.676728339081472	8.846983453242063e-28	5.755756753490936e-28	2.9080497021762194e-26	0.067372657048127	10.027627846315196	7.538255767414544e-37	9.434572042775466e-35	7.702035661636988e-38	1.775465373116352e-35	5.429167982941542e-35	1.12005341949708e-05	0.002536496657938	0.087155279657551	19.746570750107725	1.255238673494189e-15	4.9529628398901295e-14	0.103493748206504	29.896506251793422	26.25750563957226	93.37866452823033	5.370666771224785	0.029592276595129002	0.09471839964683601	0.03198005100455	6.10070920332619	36.2390811027528	12.06976183850018	3.271280272963515	232.80583635451546
300.0.	0.000572824927533	0.006809571109096001	58.1701743907957	0.12538478318651902	1.210307839465505	2705.8986669639303	121.04896230447541	351.61308788278836	676.1079908343086	0.003034186706447	0.8388078528654981	2.636750851654673	0.001601035494482	0.469941500830298	0.060906539230292	0.00480871257543	0.009793754795063002	0.303142281016126	89.06032591952733	67568.7922911605	0.12290092546891002	0.36081547834030203	1.423139703470813	240.3993035096966	0.004184833808561	2.487380682510714	0.008434483680721	2.473517920692819e-33	8.122705513135459e-32	9.463272133304721e-07	0	0.000132089556446	0.00019998675179600003	0.00048166236878	4.811872011077447e-07	0.15815796042806202	7.561515498131027e-36	8.306397081639818e-34	1.230490036234644e-36	4.117084567958585e-34	6.646928234472032e-34	1.939316079475852e-06	0.000195491296453	0.0067219199756850005	0.6779053571137531	9.789137165243925e-29	6.364384290673893e-29	3.215342092881545e-27	0.067376379700691	10.027624101486447	1.1355594096009992e-37	1.5540545461201992e-35	1.268898439046811e-38	2.924944522654487e-36	8.914775048563843e-36	1.024805414132509e-05	0.0023206684155420002	0.087222692224159	19.760739282161428	9.710046262224352e-16	4.1908088504770736e-14	0.08947931020369801	29.910520689796236	26.212948356765683	93.21528434559076	5.560696078538385	0.026989519468084002	0.086723705375639	0.02918431319188	6.105588147246244	36.26587922862017	12.371739584000824	3.261014477120536	232.06243819342183
305.0.	0.000531967266767	0.0062362307086510005	58.22073103644073	0.125514476687062	1.211557417634342	2703.0764791819306	120.61870314124738	350.3696773240831	678.4375148431399	0.002675945493536	0.82689687657685	2.411123486294698	0.0013835047968540001	0.40609056922559705	0.06291602209760801	0.00445836835809	0.009094904453589	0.30339807481805203	89.1353036622683	67568.73564752619	0.109951623481589	0.32280130228734305	1.4228471903171491	240.34965357526644	0.00422032736108	2.487358325031478	0.008421347607438	2.5567715192225277e-34	8.393001906455737e-33	7.827554197675869e-07	0	0.000126246020561	0.00019108081748200003	0.00046110242356	4.6062189568532377e-07	0.170427177929621	1.3609774670600969e-36	1.634958860260139e-34	2.422061865255106e-37	8.104140961155975e-35	1.3043475498951458e-34	1.799416284704113e-06	0.000181388637775	0.006732774773683001	0.6789987970938081	1.0814874100151229e-29	7.028712589620704e-30	3.550945638052463e-28	0.067376456108365	10.027624004513468	1.715777249491927e-38	2.5670231088352306e-36	2.096805321325363e-39	4.833434590415332e-37	1.4685699180060388e-36	9.377044410187716e-06	0.00212342717666	0.08728010814920001	19.773719285567445	7.617133796500878e-16	3.59600297064349e-14	0.07735411122642201	29.922645888773516	26.170598041729825	93.06482283730939	5.750630101679451	0.024617620541325002	0.07938296454156801	0.026630986270708003	6.107849124455008	36.27911397588385	12.67245985116052	3.251126154906163	231.35857377028805
310.0.	0.000493989818835	0.005711002868994001	58.265355608657416	0.125622763979493	1.212660554453149	2700.457183169661	120.221821106326	349.23993464970954	680.5655045337312	0.0023611406691730003	0.814201227762667	2.204691968495519	0.001195424349421	0.350901542260312	0.064925007647883	0.0041337325446980005	0.008445233035631	0.30360356000910904	89.1999292336299	67572.02478635093	0.098524629550208	0.28927031000275405	1.422519250078898	240.3059201485756	0.004253169940541	2.487334073991258	0.008412756068197	2.640859102299474e-35	8.668847065006528e-34	6.483430700516575e-07	0	0.00012084635199400002	0.000182851260735	0.00044204254699100004	4.4155666704727023e-07	0.183437631568167	2.458934754780882e-37	3.229551521972233e-35	4.785671011313766e-38	1.601383142739071e-35	2.5698284218558493e-35	1.669582645020148e-06	0.00016830904508400001	0.006742524789856001	0.680014541183249	1.1939149014333701e-30	7.758847181705118e-31	3.9200049801460627e-29	0.06737321683278501	10.027627224723819	2.5993256786239775e-39	4.250619514866876e-37	3.474016324731087e-40	8.008613079016125e-38	2.4261147465388525e-37	8.580263848516448e-06	0.001943091333331	0.087328390116234	19.78561057310341	6.052559996105292e-16	3.125596680322374e-14	0.066865618179892	29.933134381820054	26.13031683898144	92.92630715385619	5.940405461714463	0.022455240922049	0.072644309417177	0.024298811974920002	6.107700766206625	36.27984674283771	12.971981827253522	3.241589601894466	230.69115989126294
315.0.	0.000458693088403	0.00522977323242	58.30476548484551	0.12571202166279402	1.213634855843174	2698.0233039391715	119.85542348353638	348.21378776610067	682.5094387193606	0.00208446325812	0.8007134985581671	2.015840565093216	0.0010328314740030002	0.30320278108290605	0.066933325068217	0.0038328912447700004	0.007841372290387	0.303764826691796	89.25559692420457	67578.35640268182	0.088436446685557	0.25967826138405903	1.422158086154379	240.26738796267904	0.004283555603155	2.48730826697371	0.00840817742313	2.7277367315977978e-36	8.956704203495125e-35	5.377628926415803e-07	0	0.000115857115185	0.000175247154607	0.00042437847684800005	4.2388731135794824e-07	0.197202038183719	4.4577236284872307e-38	6.39952845539288e-36	9.487936058414817e-39	3.175217936316201e-36	5.081209500886964e-36	1.5490839840435422e-06	0.00015617630649200002	0.006751253359116	0.680958064626846	1.318015191676297e-31	8.567045781650883e-32	4.328757882204241e-30	0.067366963332344	10.0276334605549	3.94683673178565e-40	7.053190150294523e-38	5.768910282588778e-41	1.330043536493525e-38	4.01789673932179e-38	7.851170876184635e-06	0.0017781470786960001	0.08736832752069801	19.796504401635048	4.866369301921242e-16	2.749012600932403e-14	0.05779451018038	29.942205489819568	26.09197483045862	92.7988393023894	6.129963969655034	0.020483185981858002	0.06645984554310601	0.022168467837258003	6.105336125805071	36.26905845423803	13.270360046752923	3.232380265828734	230.05731953769376
320.0.	0.00042589117587000006	0.0047887956568070005	58.33959041446989	0.12578436086511902	1.2144957978685271	2695.7588887573293	119.51687499368903	347.28208985565107	684.2852734704724	0.001841248569462	0.786430641526291	1.8430887804645941	0.0008922909878150001	0.26198026079339404	0.06894082997369201	0.0035540772915430003	0.007280172625626	0.303887219282562	89.30351425369824	67587.45457132492	0.079525786391232	0.233547705003112	1.421765844907804	240.23342905378928	0.004311664814637	2.487281149666986	0.008407185518372001	2.8194536780106123e-37	9.263359817933768e-36	4.4667765077436046e-07	0	0.00011124733214800001	0.00016822131015300002	0.00040801234939900004	4.0751600918524776e-07	0.211728109904254	8.105665012325886e-39	1.271647179413069e-36	1.886717657755029e-39	6.315024946125731e-37	1.007884747568907e-36	1.4372454060251208e-06	0.000144920403565	0.006759037735889001	0.6818344635220981	1.455986633729049e-32	9.468111718071878e-33	4.784736299273664e-31	0.067357970587548	10.027642436928392	6.004666698120706e-41	1.172446921804309e-38	9.598458375404254e-42	2.2132847811266458e-39	6.668193779025895e-39	7.183846710060043e-06	0.0016272291551040002	0.087400642785011	19.806484240679396	3.95518842827059e-16	2.4441493264053528e-14	0.049950448669365	29.950049551330586	26.055449706490474	92.68159011260022	6.319252217971697	0.018684162996474	0.060785364764563005	0.020222380115893	6.100933815173207	36.24765587947179	13.567644724260177	3.223474836573523	229.45437490568293
325.0.	0.00039541082120800005	0.004384657064326	58.37038316696444	0.125841656754853	1.2152569809995701	2693.6493716452646	119.20377349582346	346.43652728780137	685.9075776761097	0.001627399756538	0.7713547368947891	1.685079846054571	0.00077082633074	0.226356587033947	0.07094740060472701	0.0032956583111510003	0.006758690398862	0.30397542843631503	89.3447266864746	67599.06813131213	0.071650920800068	0.21045980683901302	1.421344606431055	240.20349215871863	0.004337665300727001	2.48725290547471	0.008409429224559001	2.918168263776871e-38	9.595996316048574e-37	3.715544752594535e-07	0	0.00010698831573900001	0.000161730023989	0.00039285245398500005	3.923510826983672e-07	0.22701786334867902	1.477808113255053e-39	2.5331049859377893e-37	3.761806271946558e-40	1.2593498443774342e-37	2.0048292104546128e-37	1.3334430853459991e-06	0.00013447689232500001	0.006765949523281	0.6826484806100841	1.610481498809225e-33	1.0479908063045552e-33	5.297030087926508e-32	0.06734648948057301	10.027653902870439	9.15048502335226e-42	1.9518614575163918e-39	1.599645406422342e-42	3.689256630436298e-40	1.1086692498240958e-39	6.572928386744679e-06	0.001489104176896	0.087425997121213	19.81562646729237	3.246661659008598e-16	2.1948041630327243e-14	0.043168350855068004	29.956831649144892	26.020626428815444	92.57379373049	6.508221206440981	0.017042569776378	0.055580075835786	0.018444555804603	6.094659063181873	36.21647742222841	13.86388207158747	3.214851294641471	228.8798390657516
330.0.	0.00036709053236800004	0.004014245863978001	58.397628911290674	0.125885574909637	1.21593035512645	2691.6814507146255	118.91392821413747	345.66953783070403	687.3896557537212	0.001439319990127	0.755493707273008	1.5405701607742932	0.000665859363087	0.195572750352615	0.072952934555767	0.0030561258752490003	0.006274175781148	0.304033571871815	89.3801391568176	67612.96834244207	0.064687338742518	0.19004716354426102	1.420896377354807	240.17709337495782	0.004361712862229	2.48722367473124	0.008414612406526	3.026179101678179e-39	9.962298341247913e-38	3.095140312715524e-07	0	0.00010305351113600001	0.00015573283801200002	0.000378812967857	3.783067326790578e-07	0.24306697273687103	2.7006390299758914e-40	5.0567803798119e-38	7.517965967534879e-41	2.517364683728628e-38	3.997801598556815e-38	1.237099731885271e-06	0.00012478636838300002	0.006772055073327001	0.683404529269789	1.7847023140146091e-34	1.162401204265666e-34	5.876619633773029e-33	0.067332748952455	10.027667629354205	1.396366531486335e-42	3.2533938434573956e-40	2.6695576437044796e-43	6.158116354623723e-41	1.8460927247369812e-40	6.013550130956758e-06	0.0013626561309810002	0.08744499578820801	19.824000994799974	2.6894135533177586e-16	1.988940224839729e-14	0.037305115868561	29.962694884131405	25.987396890315672	92.47474258777113	6.696825999130072	0.015544309890843001	0.050806352187007006	0.01682043178883	6.086664699932615	36.17629842916575	14.159114597975671	3.206488928073402	228.33140674567312
335.0.	0.00034077978593000005	0.0036747235684670004	58.42175347142082	0.125917594835237	1.216526418405463	2689.8429770486896	118.6453401962481	344.97423785723106	688.7436588027088	0.001273852388578	0.738861952058764	1.408419633919032	0.0005751578209780001	0.168972275397512	0.074957345963403	0.002834085619795	0.005824061181689001	0.30406526534252803	89.41053479492818	67628.94678292498	0.058525673734820004	0.17198748586068202	1.420423085468502	240.1538079397559	0.004383952152490001	2.4871935673190713	0.008422480528435	3.145957831204281e-40	1.0370605007507089e-38	2.582080471501333e-07	0	9.941834588202502e-05	0.00015019231187200001	0.00036581367894500004	3.653027630986983e-07	0.25986419555266504	4.945414394396396e-41	1.0113614072082979e-38	1.505531867108693e-41	5.042480997025115e-39	7.989294005508157e-39	1.147680612808551e-06	0.00011579400142900001	0.0067774158601830005	0.6841067158703581	1.982518928622577e-35	1.2926541896947662e-35	6.536801210416409e-34	0.067316957959296	10.027683407343392	2.1332391772973993e-43	5.428112424628872e-41	4.460017755778857e-44	1.0290855253645521e-41	3.0778367561102267e-41	5.501291864026596e-06	0.001246873727599	0.087458192887404	19.83167184209018	2.24647106042721e-16	1.817503482291841e-14	0.032236755537759	29.967763244462212	25.955659575314105	92.38378280062922	6.885025409656895	0.014176630764877001	0.046429496296487	0.015336739373073002	6.077092071317115	36.127836060898886	14.453381392989737	3.198368325406667	227.80694461691346
