name	year	n_species	n_reactions	long_id	short_id	sbml_path	sedml_path	regrouped_path	start_time	end_time	n_timepoints	sedml_task	ref_trajectory_path	amici_path	amici_import	id	copasi_path	accepted	amici_min_error	amici_path_final	copasi_min_error	copasi_path_final
chance	1960	32	22	('chance', '1960', 32, 22)	chance1960	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/chance1960_fig3-user/sbml_models/model0_chance1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/chance1960_fig3-user/chance1960_fig3-user.sedml	regrouped/chance1960/chance1960_fig3_user__model0_chance1.sbml	0	160.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/chance1960_fig3-user/model0_chance1/JWS_simulation.csv		Events are currently not supported!	{chance1960}_{chance1960_fig3_user__model0_chance1.sbml}		False	inf		inf	
chassagnole	2001	11	7	('chassagnole', '2001', 11, 7)	chassagnole2001	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/chassagnole2001_fig2f-user/sbml_models/model0_chassagnole1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/chassagnole2001_fig2f-user/chassagnole2001_fig2f-user.sedml	regrouped/chassagnole2001/chassagnole2001_fig2f_user__model0_chassagnole1.sbml	0	120.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/chassagnole2001_fig2f-user/model0_chassagnole1/JWS_simulation.csv		SBML Document failed to load (see error messages above)	{chassagnole2001}_{chassagnole2001_fig2f_user__model0_chassagnole1.sbml}		False	inf		inf	
chassagnole	2002	18	48	('chassagnole', '2002', 18, 48)	chassagnole2002	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/chassagnole2002_fig4-user/sbml_models/model0_chassagnole2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/chassagnole2002_fig4-user/chassagnole2002_fig4-user.sedml	regrouped/chassagnole2002/chassagnole2002_fig4_user__model0_chassagnole2.sbml	0	40.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/chassagnole2002_fig4-user/model0_chassagnole2/JWS_simulation.csv	amici/models/chassagnole2002/chassagnole2002_fig4_user__model0_chassagnole2	OK	{chassagnole2002}_{chassagnole2002_fig4_user__model0_chassagnole2.sbml}		False	3.6381020593781233e-09		inf	
chassagnole	2002	18	48	('chassagnole', '2002', 18, 48)	chassagnole2002	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/chassagnole2002_fig5-user/sbml_models/model0_chassagnole2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/chassagnole2002_fig5-user/chassagnole2002_fig5-user.sedml	regrouped/chassagnole2002/chassagnole2002_fig5_user__model0_chassagnole2.sbml	0	40.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/chassagnole2002_fig5-user/model0_chassagnole2/JWS_simulation.csv	amici/models/chassagnole2002/chassagnole2002_fig5_user__model0_chassagnole2	OK	{chassagnole2002}_{chassagnole2002_fig5_user__model0_chassagnole2.sbml}		False	3.6381020593781233e-09		inf	
chen	2008	9	15	('chen', '2008', 9, 15)	chen2008	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/chen2008_fig1-user/sbml_models/model0_chen3.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/chen2008_fig1-user/chen2008_fig1-user.sedml	regrouped/chen2008/chen2008_fig1_user__model0_chen3.sbml	0	800.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/chen2008_fig1-user/model0_chen3/JWS_simulation.csv		SBML Document failed to load (see error messages above)	{chen2008}_{chen2008_fig1_user__model0_chen3.sbml}		False	inf		inf	
chen	2008	9	15	('chen', '2008', 9, 15)	chen2008	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/chen2008_fig2-user/sbml_models/model0_chen3.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/chen2008_fig2-user/chen2008_fig2-user.sedml	regrouped/chen2008/chen2008_fig2_user__model0_chen3.sbml	0	800.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/chen2008_fig2-user/model0_chen3/JWS_simulation.csv		SBML Document failed to load (see error messages above)	{chen2008}_{chen2008_fig2_user__model0_chen3.sbml}		False	inf		inf	
clancy	2001	5	5	('clancy', '2001', 5, 5)	clancy2001	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/sbml_models/model1_clancy1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/clancy2001_fig4b-user.sedml	regrouped/clancy2001/clancy2001_fig4b_user__model1_clancy1.sbml	0	800.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/clancy2001_fig4b-user/model1_clancy1/JWS_simulation.csv		"Sympify of expression 'could not parse 'piecewise(vtest, (50 < time) && (time <= 300), vhold)'' failed, because of exception being raised:
SyntaxError: invalid syntax (<string>, line 1)"	{clancy2001}_{clancy2001_fig4b_user__model1_clancy1.sbml}		False	inf		inf	
clancy	2001	5	5	('clancy', '2001', 5, 5)	clancy2001	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/sbml_models/model2_clancy1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/clancy2001_fig4b-user.sedml	regrouped/clancy2001/clancy2001_fig4b_user__model2_clancy1.sbml	0	800.0	101	1.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/clancy2001_fig4b-user/model2_clancy1/JWS_simulation.csv		"Sympify of expression 'could not parse 'piecewise(vtest, (50 < time) && (time <= 300), vhold)'' failed, because of exception being raised:
SyntaxError: invalid syntax (<string>, line 1)"	{clancy2001}_{clancy2001_fig4b_user__model2_clancy1.sbml}		False	inf		inf	
clancy	2001	5	5	('clancy', '2001', 5, 5)	clancy2001	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/sbml_models/model3_clancy1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/clancy2001_fig4b-user.sedml	regrouped/clancy2001/clancy2001_fig4b_user__model3_clancy1.sbml	0	800.0	101	2.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/clancy2001_fig4b-user/model3_clancy1/JWS_simulation.csv		"Sympify of expression 'could not parse 'piecewise(vtest, (50 < time) && (time <= 300), vhold)'' failed, because of exception being raised:
SyntaxError: invalid syntax (<string>, line 1)"	{clancy2001}_{clancy2001_fig4b_user__model3_clancy1.sbml}		False	inf		inf	
clancy	2001	5	5	('clancy', '2001', 5, 5)	clancy2001	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/sbml_models/model4_clancy1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/clancy2001_fig4b-user.sedml	regrouped/clancy2001/clancy2001_fig4b_user__model4_clancy1.sbml	0	800.0	101	3.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/clancy2001_fig4b-user/model4_clancy1/JWS_simulation.csv		"Sympify of expression 'could not parse 'piecewise(vtest, (50 < time) && (time <= 300), vhold)'' failed, because of exception being raised:
SyntaxError: invalid syntax (<string>, line 1)"	{clancy2001}_{clancy2001_fig4b_user__model4_clancy1.sbml}		False	inf		inf	
clancy	2001	5	5	('clancy', '2001', 5, 5)	clancy2001	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/sbml_models/model5_clancy1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/clancy2001_fig4b-user.sedml	regrouped/clancy2001/clancy2001_fig4b_user__model5_clancy1.sbml	0	800.0	101	4.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/clancy2001_fig4b-user/model5_clancy1/JWS_simulation.csv		"Sympify of expression 'could not parse 'piecewise(vtest, (50 < time) && (time <= 300), vhold)'' failed, because of exception being raised:
SyntaxError: invalid syntax (<string>, line 1)"	{clancy2001}_{clancy2001_fig4b_user__model5_clancy1.sbml}		False	inf		inf	
clancy	2001	5	5	('clancy', '2001', 5, 5)	clancy2001	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/sbml_models/model6_clancy1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/clancy2001_fig4b-user.sedml	regrouped/clancy2001/clancy2001_fig4b_user__model6_clancy1.sbml	0	800.0	101	5.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/clancy2001_fig4b-user/model6_clancy1/JWS_simulation.csv		"Sympify of expression 'could not parse 'piecewise(vtest, (50 < time) && (time <= 300), vhold)'' failed, because of exception being raised:
SyntaxError: invalid syntax (<string>, line 1)"	{clancy2001}_{clancy2001_fig4b_user__model6_clancy1.sbml}		False	inf		inf	
clancy	2001	5	5	('clancy', '2001', 5, 5)	clancy2001	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/sbml_models/model7_clancy1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/clancy2001_fig4b-user.sedml	regrouped/clancy2001/clancy2001_fig4b_user__model7_clancy1.sbml	0	800.0	101	6.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/clancy2001_fig4b-user/model7_clancy1/JWS_simulation.csv		"Sympify of expression 'could not parse 'piecewise(vtest, (50 < time) && (time <= 300), vhold)'' failed, because of exception being raised:
SyntaxError: invalid syntax (<string>, line 1)"	{clancy2001}_{clancy2001_fig4b_user__model7_clancy1.sbml}		False	inf		inf	
clancy	2001	5	5	('clancy', '2001', 5, 5)	clancy2001	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/sbml_models/model8_clancy1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2001_fig4b-user/clancy2001_fig4b-user.sedml	regrouped/clancy2001/clancy2001_fig4b_user__model8_clancy1.sbml	0	800.0	101	7.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/clancy2001_fig4b-user/model8_clancy1/JWS_simulation.csv		"Sympify of expression 'could not parse 'piecewise(vtest, (50 < time) && (time <= 300), vhold)'' failed, because of exception being raised:
SyntaxError: invalid syntax (<string>, line 1)"	{clancy2001}_{clancy2001_fig4b_user__model8_clancy1.sbml}		False	inf		inf	
clancy	2002	9	11	('clancy', '2002', 9, 11)	clancy2002	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2002_fig3b-user/sbml_models/model0_clancy2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clancy2002_fig3b-user/clancy2002_fig3b-user.sedml	regrouped/clancy2002/clancy2002_fig3b_user__model0_clancy2.sbml	0	20.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/clancy2002_fig3b-user/model0_clancy2/JWS_simulation.csv		SBML Document failed to load (see error messages above)	{clancy2002}_{clancy2002_fig3b_user__model0_clancy2.sbml}		False	inf		inf	
clarke	2006	10	8	('clarke', '2006', 10, 8)	clarke2006	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clarke2006_fig2/sbml_models/clarke1_Fig2A.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/clarke2006_fig2/clarke2006_fig2.sedml	regrouped/clarke2006/clarke2006_fig2__clarke1_Fig2A.sbml	0	500.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/clarke2006_fig2/clarke1_Fig2A/JWS_simulation.csv		SBML Document failed to load (see error messages above)	{clarke2006}_{clarke2006_fig2__clarke1_Fig2A.sbml}		False	inf		inf	
conradie	2010	23	52	('conradie', '2010', 23, 52)	conradie2010	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/conradie2010_fig2/sbml_models/model0_conradie.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/conradie2010_fig2/conradie2010_fig2.sedml	regrouped/conradie2010/conradie2010_fig2__model0_conradie.sbml	0	30.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/conradie2010_fig2/model0_conradie/JWS_simulation.csv		Events are currently not supported!	{conradie2010}_{conradie2010_fig2__model0_conradie.sbml}		False	inf		inf	
conradie	2010	23	52	('conradie', '2010', 23, 52)	conradie2010	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/conradie2010_fig2-user/sbml_models/model0_conradie2.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/conradie2010_fig2-user/conradie2010_fig2-user.sedml	regrouped/conradie2010/conradie2010_fig2_user__model0_conradie2.sbml	0	28.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/conradie2010_fig2-user/model0_conradie2/JWS_simulation.csv		Events are currently not supported!	{conradie2010}_{conradie2010_fig2_user__model0_conradie2.sbml}		False	inf		inf	
curto	1998	18	37	('curto', '1998', 18, 37)	curto1998	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/curto1998_fig2-user/sbml_models/curto1_Fig2B.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/curto1998_fig2-user/curto1998_fig2-user.sedml	regrouped/curto1998/curto1998_fig2_user__curto1_Fig2B.sbml	0	70.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/curto1998_fig2-user/curto1_Fig2B/JWS_simulation.csv	amici/models/curto1998/curto1998_fig2_user__curto1_Fig2B	OK	{curto1998}_{curto1998_fig2_user__curto1_Fig2B.sbml}	copasi/models/curto1998/curto1998_fig2_user__curto1_Fig2B.cps	True	1.6779009088133346e-09	amici/models_final/curto1998/curto1998_fig2_user__curto1_Fig2B	3.1526716397743988e-09	copasi/models_final/curto1998/curto1998_fig2_user__curto1_Fig2B.cps
deback	2012	4	8	('deback', '2012', 4, 8)	deback2012	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/deback2012_fig3d-user/sbml_models/model0_deback1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/deback2012_fig3d-user/deback2012_fig3d-user.sedml	regrouped/deback2012/deback2012_fig3d_user__model0_deback1.sbml	0	50.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/deback2012_fig3d-user/model0_deback1/JWS_simulation.csv	amici/models/deback2012/deback2012_fig3d_user__model0_deback1	OK	{deback2012}_{deback2012_fig3d_user__model0_deback1.sbml}	copasi/models/deback2012/deback2012_fig3d_user__model0_deback1.cps	True	5.253078690174987e-09	amici/models_final/deback2012/deback2012_fig3d_user__model0_deback1	8.482053788738054e-08	copasi/models_final/deback2012/deback2012_fig3d_user__model0_deback1.cps
decroly	1982	3	4	('decroly', '1982', 3, 4)	decroly1982	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/decroly1982_fig3b-user/sbml_models/model0_decroly1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/decroly1982_fig3b-user/decroly1982_fig3b-user.sedml	regrouped/decroly1982/decroly1982_fig3b_user__model0_decroly1.sbml	0	4000.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/decroly1982_fig3b-user/model0_decroly1/JWS_simulation.csv	amici/models/decroly1982/decroly1982_fig3b_user__model0_decroly1	OK	{decroly1982}_{decroly1982_fig3b_user__model0_decroly1.sbml}	copasi/models/decroly1982/decroly1982_fig3b_user__model0_decroly1.cps	False	0.05424225345657875		0.1750157191416566	
deineko	2003	6	15	('deineko', '2003', 6, 15)	deineko2003	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/deineko2003_fig3a-user/sbml_models/model0_deineko1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/deineko2003_fig3a-user/deineko2003_fig3a-user.sedml	regrouped/deineko2003/deineko2003_fig3a_user__model0_deineko1.sbml	0	250.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/deineko2003_fig3a-user/model0_deineko1/JWS_simulation.csv	amici/models/deineko2003/deineko2003_fig3a_user__model0_deineko1	OK	{deineko2003}_{deineko2003_fig3a_user__model0_deineko1.sbml}	copasi/models/deineko2003/deineko2003_fig3a_user__model0_deineko1.cps	False	0.0014844140596767725		0.0004626289751159048	
delcontezerail	2008	4	10	('delcontezerail', '2008', 4, 10)	delcontezerail2008	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/delcontezerail2008_fig4-user/sbml_models/delcontezerail1_Fig4D.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/delcontezerail2008_fig4-user/delcontezerail2008_fig4-user.sedml	regrouped/delcontezerail2008/delcontezerail2008_fig4_user__delcontezerail1_Fig4D.sbml	0	1200.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/delcontezerail2008_fig4-user/delcontezerail1_Fig4D/JWS_simulation.csv	amici/models/delcontezerail2008/delcontezerail2008_fig4_user__delcontezerail1_Fig4D	OK	{delcontezerail2008}_{delcontezerail2008_fig4_user__delcontezerail1_Fig4D.sbml}	copasi/models/delcontezerail2008/delcontezerail2008_fig4_user__delcontezerail1_Fig4D.cps	True	2.527751489636901e-09	amici/models_final/delcontezerail2008/delcontezerail2008_fig4_user__delcontezerail1_Fig4D	2.5055868668009857e-07	copasi/models_final/delcontezerail2008/delcontezerail2008_fig4_user__delcontezerail1_Fig4D.cps
dixit	2005	3	6	('dixit', '2005', 3, 6)	dixit2005	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/dixit2005_fig2-user/sbml_models/model0_dixit1.sbml	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/SolverStudyWork/Models/sedml/dixit2005_fig2-user/dixit2005_fig2-user.sedml	regrouped/dixit2005/dixit2005_fig2_user__model0_dixit1.sbml	0	10.0	101	0.0	/home/paulstapor/Dokumente/Projekte/ODE-solver-study/solverstudy/Cache/trajectories_reference_jws/dixit2005_fig2-user/model0_dixit1/JWS_simulation.csv		"Kinetic law ""lambda * T"" contains an unsupported expression!"	{dixit2005}_{dixit2005_fig2_user__model0_dixit1.sbml}		False	inf		inf	
