copasi_path	atol:1e-3_rtol:1e-3_linSol:1_nonlinSol:2_solAlg:3	atol:1e-6_rtol:1e-3_linSol:1_nonlinSol:2_solAlg:3	atol:1e-6_rtol:1e-6_linSol:1_nonlinSol:2_solAlg:3	atol:1e-8_rtol:1e-6_linSol:1_nonlinSol:2_solAlg:3	atol:1e-6_rtol:1e-8_linSol:1_nonlinSol:2_solAlg:3	atol:1e-12_rtol:1e-10_linSol:1_nonlinSol:2_solAlg:3	atol:1e-10_rtol:1e-12_linSol:1_nonlinSol:2_solAlg:3	atol:1e-16_rtol:1e-8_linSol:1_nonlinSol:2_solAlg:3	atol:1e-14_rtol:1e-14_linSol:1_nonlinSol:2_solAlg:3	atol:1e-8_rtol:1e-16_linSol:1_nonlinSol:2_solAlg:3
copasi/models/panteleev2002/panteleev2002_fig1_user__model9_panteleev3.cps	0.0018389452683970223	0.000609159593419204	4.979819222035368e-06	1.748604755834968e-06	1.681687404276903e-06	4.095725282907171e-09	3.3590332068607935e-09	1.4582499658370569e-08	4.573886870191476e-09	3.051850092787846e-08
copasi/models/panteleev2002a/panteleev2002_fig2a_user__model0_panteleev2.cps	0.00450514402977051	0.0009362592102486758	3.7128291835465733e-06	5.695138939813711e-07	1.1588875342327038e-06	9.957904740342882e-09	1.0336125863197101e-08	3.984634688950335e-08	1.1044729854041235e-08	1.7743625023095666e-08
copasi/models/panteleev2002a/panteleev2002_fig2a_user__model1_panteleev2.cps	0.7002952948854166	0.6995208910913869	0.6994077584780425	0.6994129688676315	0.6994127924725801	0.6994131763681616	0.6994131764042268	0.6994131719666353	0.699413176815057	0.6994131629503272
copasi/models/panteleev2002a/panteleev2002_fig2a_user__model2_panteleev2.cps	0.7986008304612344	0.7983863648722306	0.7983834942302698	0.7983843982209988	0.7983841939334104	0.7983845148559602	0.7983845147022909	0.7983845149735642	0.7983845149045699	0.7983845106284876
copasi/models/panteleev2002a/panteleev2002_fig2a_user__model3_panteleev2.cps	1.0010166739476352	1.0009709759761707	1.0009656689247228	1.0009650311328064	1.000964961114192	1.0009648440918082	1.000964844215782	1.000964844047532	1.0009648441006636	1.0009648433745315
copasi/models/panteleev2002a/panteleev2002_fig2a_user__model4_panteleev2.cps	1.210881790138563	1.2108261727342757	1.210824374569223	1.2108243231078768	1.2108241303307363	1.2108241653222631	1.210824165358741	1.2108241655684897	1.2108241652675462	1.2108241669637734
copasi/models/panteleev2002a/panteleev2002_fig2a_user__model5_panteleev2.cps	1.4749259720657122	1.4748857695452589	1.47488593510286	1.4748849511822606	1.4748848344184247	1.4748848837995054	1.4748848838554403	1.4748848840232445	1.4748848837622155	1.4748848853936465
copasi/models/panteleev2002a/panteleev2002_fig2a_user__model6_panteleev2.cps	1.824782355609584	1.8247656839212307	1.8247635115081533	1.8247647256009953	1.8247645511490262	1.8247646684724494	1.8247646685401597	1.82476466844343	1.8247646684531036	1.824764669468765
copasi/models/panteleev2002a/panteleev2002_fig2a_user__model7_panteleev2.cps	2.053058365016017	2.0530506027347424	2.0530504739011723	2.053050376620875	2.0530500191214074	2.0530503713603667	2.053050371370145	2.0530503713408113	2.053050371350589	2.0530503706954697
copasi/models/panteleev2002a/panteleev2002_fig3a_user__model0_panteleev1.cps	0.0017823206267942129	0.00019324526559955356	1.8856982909820923e-06	2.341644885240474e-07	9.529897396090686e-07	1.7736257673413704e-09	1.66758260628611e-09	2.8182398672234086e-09	1.8936218141454697e-09	1.9523780601724334e-08
copasi/models/panteleev2002a/panteleev2002_fig3a_user__model1_panteleev1.cps	0.48212701833375254	0.48255253163788553	0.4825507445847449	0.482548964104983	0.48254913916538816	0.48254889369989007	0.48254889385990163	0.48254889343664525	0.48254889376699167	0.48254889423154146
copasi/models/panteleev2002a/panteleev2002_fig3a_user__model2_panteleev1.cps	0.6069013924662663	0.6072055117917305	0.6072457877838757	0.6072453622485777	0.6072459744812518	0.6072455374431863	0.6072455374844796	0.6072455360908304	0.6072455375206113	0.6072455366147392
copasi/models/panteleev2002a/panteleev2002_fig3a_user__model3_panteleev1.cps	0.8164685220116435	0.816595060481378	0.8165556504753354	0.8165574328045954	0.816556894624166	0.8165574697302115	0.8165574692969465	0.8165574670979227	0.8165574697792602	0.8165574850661544
copasi/models/panteleev2002a/panteleev2002_fig3a_user__model4_panteleev1.cps	0.9998752389025338	0.9999373182398703	0.9999074154761626	0.9999084695190343	0.9999092765585045	0.9999085901571131	0.9999085899273422	0.9999085904379437	0.9999085904039036	0.9999085808982082
copasi/models/panteleev2002a/panteleev2002_fig3a_user__model5_panteleev1.cps	1.2454293953688378	1.245446880992816	1.2454407538089414	1.2454414895685386	1.245441838642362	1.2454417651195036	1.2454417649124987	1.2454417638864728	1.2454417653265093	1.2454417645074882
copasi/models/panteleev2002a/panteleev2002_fig3a_user__model6_panteleev1.cps	1.606935115211024	1.6069133953083592	1.6069215811535713	1.6069217137341067	1.6069216461361828	1.6069219477627177	1.6069219476044958	1.6069219470181446	1.6069219478930181	1.6069219456965276
copasi/models/panteleev2002a/panteleev2002_fig3a_user__model7_panteleev1.cps	1.874599674895566	1.8746092483780215	1.874610739956173	1.8746108813670956	1.8746108152987582	1.8746108837307476	1.8746108835788664	1.874610883408	1.874610883787703	1.8746108815379625
copasi/models/perelson1993/perelson1993_fig11_user__model0_perelson3.cps	0.03662102845445399	0.0011255282267370692	2.9966973802990052e-05	2.2538346065583377e-06	3.1739295973174445e-05	2.3264664639239407e-07	2.2555765575436114e-07	1.821924533402048e-07	2.3497429453262695e-07	1.886419212013369e-08
copasi/models/perelson1993/perelson1993_fig11_user__model1_perelson3.cps	3.1910054513767814	3.15501710730629	3.1644625415798093	3.16442833000901	3.1644528304232296	3.164422716863823	3.164422724048734	3.1644227918329353	3.164422715045309	3.1644230515951177
copasi/models/perelson1993/perelson1993_fig11_user__model2_perelson3.cps	0.03331234612607175	0.003846916084702342	7.031904937033089e-05	6.232735613552622e-06	5.202507078706522e-05	1.027512956631108e-06	1.0186355336414707e-06	9.272800155402994e-07	1.0326118495664628e-06	6.556376642800528e-07
copasi/models/perelson1993/perelson1993_fig2and3_user__model0_perelson2.cps	0.20710810065214563	0.013054272458552625	0.0001435038247008101	3.9595895664000116e-05	0.0001598588232543253	3.6048992538594465e-07	3.2657878258467903e-07	1.8860956782088344e-07	3.823131044362865e-07	1.3165355703650687e-06
copasi/models/perelson1993/perelson1993_fig2and3_user__model1_perelson2.cps	247.2837885780295	243.43505235835784	242.53693283541827	242.52917489986456	242.53454326994233	242.52859152413188	242.52859291575254	242.5286041928416	242.52859124533524	242.52864223677372
copasi/models/perelson1993/perelson1993_fig2and3_user__model2_perelson2.cps	482.5590206074526	482.57667254004264	482.4009590667825	482.40094229885125	482.40064405962573	482.39982273877246	482.3998224535403	482.39983078604644	482.39982223496025	482.39982782786467
copasi/models/perelson1993/perelson1993_fig2and3_user__model3_perelson2.cps	1335.7116295183428	1332.8620678043517	1314.5520996618695	1313.29623987803	1314.5716855522976	1313.243487886618	1313.2440389484407	1313.2440253860511	1313.243458391617	1313.27299854495
copasi/models/perelson1993/perelson1993_fig8_user__model0_perelson2.cps	698.9175875481816	0.5329843148940119	0.11381562179642855	0.005635891975869714	0.11370429181846944	4.300771187738458e-05	1.5143077479016959e-06	3.918606609828121e-05	4.543395668378313e-05	0.002309617629200091
copasi/models/perelson1996/perelson1996_fig1a_user__model0_perelson1.cps	0.9992119773973419	0.9992143644467316	0.9992155976955631	0.9992155978001809	0.9992155933931574	0.9992155934455975	0.999215593444863	0.9992155934556323	0.9992155934448796	0.9992155934460663
copasi/models/perelson1996/perelson1996_fig1a_user__model1_perelson1.cps	0.007834938990113241	0.0030059738918770187	6.652943815917375e-06	6.6527677873294266e-06	1.657409301497829e-07	1.514929383673281e-08	1.3866849062581821e-08	4.9887620843543087e-08	1.3886192123606737e-08	1.3936529064569242e-08
copasi/models/perelson1996/perelson1996_fig1b_top__model0_perelson1.cps	0.005095437471073028	0.00509517341392273	1.0831599499126984e-05	1.0831598384698376e-05	1.9827413247543226e-07	3.976261509668048e-09	2.134731136271955e-09	8.590279831083014e-08	2.1595531555443495e-09	2.2486538055505685e-09
copasi/models/piedrafita2010/piedrafita2010_fig2_user__model0_piedrafita1.cps	0.0032129054732858223	0.0002289290604654151	5.106014781408454e-06	2.601616498698666e-06	3.838829487153193e-06	1.4350330919064032e-09	1.4713162955681176e-09	3.223318537144257e-08	1.5957158509797095e-09	6.040435338885369e-08
copasi/models/piedrafita2010/piedrafita2010_fig2_user__model1_piedrafita1.cps	45.87959814578529	45.901985751289956	45.896095505372706	45.896105413228504	45.896106805628804	45.89610580041736	45.89610580731537	45.896105950474286	45.896105807915205	45.896105828409326
copasi/models/ribeiro2008/ribeiro2008_fig4_user__model0_ribeiro1.cps	0.00038198443454274834	1.2857636657273735e-05	1.3018322417249695e-06	1.2652488300815767e-07	1.2487285346829575e-06	6.311476565079036e-11	8.630103444005731e-11	1.1904300896493348e-09	6.311476565079036e-11	5.8852894015511786e-09
copasi/models/ribeiro2008/ribeiro2008_fig4_user__model1_ribeiro1.cps	0.0003819844386641568	1.285763491425017e-05	1.3018341617231767e-06	1.2652313996240042e-07	1.2487220108859982e-06	5.240242924061929e-11	9.459142028109294e-11	1.1926379638669827e-09	5.240242924061929e-11	1.9373938830139188e-08
copasi/models/ribeiro2008/ribeiro2008_fig4_user__model2_ribeiro1.cps	17.272727272727273	17.272727272727273	17.272727272727273	17.272727272727273	17.272727272727273	17.272727272727273	17.272727272727273	17.272727272727273	17.272727272727273	17.272727272727273
copasi/models/saeidi2012/saeidi2012_fig4a_user__model0_saeidi1.cps	8.237534901955537e-09	4.771714584787509e-10	4.241272643282092e-11	4.044022631253178e-11	4.0992923543756074e-11	4.042890636935058e-11	4.042921636745712e-11	4.042892636854533e-11	4.0428916369371464e-11	4.0429606365730794e-11
copasi/models/saeidi2012/saeidi2012_fig4a_user__model1_saeidi1.cps	4.4999775001125e-06	4.4999775001125e-06	4.4999775001125e-06	4.4999775001125e-06	4.4999775001125e-06	4.4999775001125e-06	4.4999775001125e-06	4.4999775001125e-06	4.4999775001125e-06	4.4999775001125e-06
copasi/models/saeidi2012/saeidi2012_fig4a_user__model2_saeidi1.cps	4.9994750026249865e-06	4.9994750026249865e-06	4.9994750026249865e-06	4.9994750026249865e-06	4.9994750026249865e-06	4.9994750026249865e-06	4.9994750026249865e-06	4.9994750026249865e-06	4.9994750026249865e-06	4.9994750026249865e-06
copasi/models/sarma2012/sarma2012_fig3c_user__model0_sarma5.cps	1.1685372870727126	0.3344535623033668	2.4967207551555993e-05	0.0001558129546026233	0.00014337904998531627	1.5805783969865067e-07	7.7682823792878e-08	1.1794150272530819e-05	6.262704269951584e-08	2.425925248994089e-07
copasi/models/sarma2012/sarma2012_fig3f_user__model0_sarma6.cps	0.029256749880496178	0.04881462453451771	0.0003709832845161756	0.0003528481856939513	1.7934067179687047e-05	8.881025724664703e-07	1.2920632104013353e-07	1.9328942837870404e-05	1.4379891334819606e-07	2.4254948394596495e-07
copasi/models/sarma2012a/sarma2012_fig5a_user__model0_sarma1.cps	0.0017794866464969712	0.0012330506136171715	1.8870965366270623e-06	1.6369267733309546e-06	1.0096269447925145e-06	6.187913908967458e-09	6.574804471768571e-09	2.477081195478553e-08	7.240576184209549e-09	1.4653217895547435e-08
copasi/models/sarma2012a/sarma2012_fig5a_user__model1_sarma1.cps	73.96579124779659	73.92647757633412	73.92726651987226	73.92728005185563	73.92728220498954	73.9272826866828	73.92728268859302	73.92728264306616	73.92728268795628	73.92728270323803
copasi/models/sarma2012a/sarma2012_fig5a_user__model2_sarma1.cps	1188.3763268309199	1188.376326840892	1188.3763268608366	1188.3763268708085	1188.3763268608366	1188.3763268608366	1188.3763268608366	1188.3763268608366	1188.3763268708085	1188.3763268608366
copasi/models/sarma2012b/sarma2012_fig5atod_user__model0_sarma7.cps	0.04126929952907433	0.11299199116482746	0.0004940900931016985	0.000557060004758334	1.3074435906762172e-05	1.0491847672508039e-07	1.2839789185915276e-07	2.510197314497946e-05	1.5333527138561892e-07	2.7931981838998844e-07
copasi/models/sarma2012b/sarma2012_fig5atod_user__model1_sarma7.cps	0.04126929952907433	0.11299199116482746	0.0004940900931016985	0.000557060004758334	1.3074435906762172e-05	1.0491847672508039e-07	1.2839789185915276e-07	2.510197314497946e-05	1.5333527138561892e-07	2.7931981838998844e-07
copasi/models/sarma2012b/sarma2012_fig5atod_user__model2_sarma7.cps	0.04126929952907433	0.11299199116482746	0.0004940900931016985	0.000557060004758334	1.3074435906762172e-05	1.0491847672508039e-07	1.2839789185915276e-07	2.510197314497946e-05	1.5333527138561892e-07	2.7931981838998844e-07
copasi/models/sarma2012b/sarma2012_fig5atod_user__model3_sarma7.cps	0.04126929952907433	0.11299199116482746	0.0004940900931016985	0.000557060004758334	1.3074435906762172e-05	1.0491847672508039e-07	1.2839789185915276e-07	2.510197314497946e-05	1.5333527138561892e-07	2.7931981838998844e-07
copasi/models/sarma2012a/sarma2012_fig5b_user__model0_sarma2.cps	0.0014838402399604213	0.001018191325461813	1.4486856075622086e-06	1.7554636774992472e-06	2.3329537695579837e-07	2.5856339946256156e-09	2.9404988686265452e-09	5.832300253819825e-08	3.01764354348905e-09	2.5402914694914186e-09
copasi/models/sarma2012a/sarma2012_fig5b_user__model1_sarma2.cps	0.9701492537313433	0.9701492537313433	0.9701492537313433	0.9701492537313433	0.9701492537313433	0.9701492537313433	0.9701492537313433	0.9701492537313433	0.9701492537313433	0.9701492537313433
copasi/models/sarma2012/sarma2012_fig5c_user__model0_sarma3.cps	0.0005962891242988971	0.00022657722066516712	4.979854644051229e-06	2.546747016784296e-06	3.245008728338055e-08	1.0226613029221066e-09	1.4238816882774894e-09	4.478969497492915e-08	1.4562647824498723e-09	1.086156414517385e-09
copasi/models/sarma2012/sarma2012_fig5c_user__model1_sarma3.cps	242.08781969750785	242.09276081347411	242.1314855330595	242.1313667550272	242.13158026055618	242.13158871043947	242.13158873796502	242.1315877506562	242.1315887438311	242.1315887032197
copasi/models/sarma2012/sarma2012_fig5d_user__model0_sarma4.cps	0.02987743320656105	0.027541418814025605	6.023903716047513e-05	7.930295323649073e-05	1.0689009100848875e-06	2.083818524891455e-08	4.1851173469662095e-08	8.943808811784845e-07	4.245928078245461e-08	4.101669070778405e-08
copasi/models/sarma2012/sarma2012_fig5d_user__model1_sarma4.cps	3.9800995024875623	3.9800995024875623	3.9800995024875623	3.9800995024875623	3.9800995024875623	3.9800995024875623	3.9800995024875623	3.9800995024875623	3.9800995024875623	3.9800995024875623
copasi/models/sarma2012c/sarma2012_fig7a_user__model0_sarma8.cps	0.11835586313144758	0.008559272554150375	5.254379195105754e-05	1.232558196722295e-05	6.346134690402185e-05	2.5239152032229424e-07	2.6238226141512364e-07	2.07498376554035e-07	2.85992476401246e-07	1.1230305515056752e-07
copasi/models/sarma2012d/sarma2012_fig8a_user__model0_sarma9.cps	0.005698092619636323	0.0019324413971405678	6.649747639978248e-06	4.565275837163995e-06	1.5917270178235027e-07	8.90039140141692e-09	1.0692159629617035e-08	8.219003190817297e-08	1.0650145751347804e-08	1.3870549824540503e-08
copasi/models/schilling2009/schilling2009_fig1b_user__model0_schilling1.cps	0.017004195361806366	0.0003897723896591956	0.00010905740990952678	1.073893398376167e-06	0.00021553504989198306	1.5050357770773956e-08	9.943518395269776e-09	1.0727392773481807e-08	1.4787037129200902e-08	2.6231076539265593e-07
copasi/models/schliemann2011/schliemann2011_fig3a_user__model0_schliemann1.cps	1.644748556731522	1.6447767642733502	1.64477684121677	1.6447769386857678	1.6447770452528045	1.6447769438246604	1.6447769437546753	1.6447769438246604	1.6447769438246604	1.6447769422949898
copasi/models/schliemann2011/schliemann2011_fig3a_user__model1_schliemann1.cps	1.6447475924201649	1.6447735347957044	1.644773419030803	1.6447734359871264	1.6447734448652018	1.6447734389064939	1.644773438826511	1.6447734389064939	1.6447734389064939	1.6447734360471138
copasi/models/schliemann2011/schliemann2011_fig3a_user__model2_schliemann1.cps	1.644750117502712	1.6447735811456554	1.6447734190907897	1.6447734419458346	1.6447736199872343	1.644773438946485	1.644773438886498	1.644773438946485	1.644773438956483	1.6447734379566996
copasi/models/schliemann2011/schliemann2011_fig3a_user__model3_schliemann1.cps	1.6447514264689205	1.6447735912734596	1.6447734846365791	1.6447734393364004	1.6447733991451141	1.644773438996474	1.6447734389164914	1.644773438996474	1.644773438996474	1.6447734373168383
copasi/models/strasen2018/strasen2018_fig4ctoh__model0_strasen1.cps	139.521511482	139.51335246	139.530254348	139.530236199	139.530205856	139.530204224	139.530204222	139.530204386	139.530204221	139.530204229
copasi/models/strasen2018/strasen2018_fig4ctoh__model1_strasen1.cps	131.044394044	131.040193626	131.06273483200002	131.062723172	131.062703395	131.062698948	131.062698943	131.062699209	131.062698942	131.06269895399998
copasi/models/strasen2018/strasen2018_fig4ctoh__model2_strasen1.cps	101.03084670000001	101.03121993299999	101.049017027	101.04923509	101.04913109399999	101.04913602200001	101.049136051	101.04913517799999	101.049136053	101.049136006
copasi/models/strasen2018/strasen2018_fig4ctoh__model3_strasen1.cps	76.4658615594	76.4714748417	76.49611647430001	76.4961628282	76.4961182885	76.4961151385	76.4961151508	76.4961159652	76.496115153	76.4961151217
copasi/models/strasen2018/strasen2018_fig4ctoh__model4_strasen1.cps	inf	39.6910264269	39.6926774938	39.692703367600004	39.6926919252	39.6926925658	39.6926925712	39.692691883	39.6926925728	39.692692527
copasi/models/strasen2018/strasen2018_fig4ctoh__model8_strasen5.cps	0.0013009205396224588	0.0017714122408656007	3.403089805081731e-06	2.499366271538792e-06	2.139924734095428e-07	3.075216348678788e-09	2.6859516595807507e-09	2.1996417250806305e-08	2.7839022127623142e-09	6.761976295030014e-09
copasi/models/strasen2018/strasen2018_fig4ctoh__model9_strasen5.cps	0.0012587803974466055	0.0004615573085589985	2.556212435957025e-06	1.7165584827809832e-06	4.2234639096615664e-07	2.2570639968555723e-09	2.363745036776285e-09	2.1946863752110015e-08	2.3892009003872974e-09	6.943191444001501e-09
copasi/models/strasen2018a/strasen2018_fig5a__model0_strasen6.cps	0.0006096941003308557	0.0009258130101586048	2.1335909747862743e-06	2.5195216799301287e-06	4.431116949232229e-07	2.469640177756624e-09	2.624105142986487e-09	2.395107766872312e-08	2.6881917316673025e-09	1.2319349405927434e-08
copasi/models/strasen2018a/strasen2018_fig5a__model1_strasen7.cps	0.001722140287782936	0.0007801997779531405	4.5691540229847915e-06	1.6752521122160036e-06	2.897132360310541e-07	3.5098340207703572e-09	2.9270761937185197e-09	4.128166389089545e-08	2.8765064065761873e-09	4.547720787628613e-09
copasi/models/strasen2018a/strasen2018_fig5a__model2_strasen8.cps	0.001176908845526618	0.0007417128803467351	2.9087918066448654e-06	1.66636731849125e-06	2.720239573304609e-07	2.0101335999023185e-09	2.089008119897047e-09	5.615624746195613e-08	2.112952295707305e-09	6.50023775750161e-09
copasi/models/strasen2018a/strasen2018_fig5a__model3_strasen9.cps	0.0009630807288706829	0.0003628757040080949	2.3712257110269154e-06	1.9787716225844085e-06	3.4517750232188514e-07	3.5516336899459646e-09	4.051691610609939e-09	2.6970407259605646e-08	4.1122414326901355e-09	4.4629631571363095e-09
copasi/models/strasen2018a/strasen2018_fig5a__model4_strasen10.cps	0.0009007916926423419	0.0009824747589851997	2.521274758257228e-06	1.0837646426072847e-06	3.274488749520626e-07	1.2884582036369446e-09	1.2908384100138722e-09	1.9732245256394292e-08	1.297660914308464e-09	3.7692603797376286e-09
copasi/models/strasen2018a/strasen2018_fig5a__model5_strasen11.cps	0.0010582025171367684	0.0006485564112121741	1.9901792175802056e-06	1.4539959951361855e-06	6.294792422083572e-07	2.4959117196655698e-09	2.9521457034536175e-09	1.7871683679859637e-08	2.997562661115776e-09	2.9058586670794753e-09
copasi/models/teusink1998/teusink1998_fig3candd_user__model0_teusink2.cps	0.0008981101177672002	0.0003927353434951493	2.945311888669632e-06	1.3709319369743817e-06	1.0571171264180244e-06	1.6441886695220575e-09	1.5705593991940167e-09	1.2357982371543612e-08	1.6877999905703092e-09	4.762615182222176e-09
copasi/models/tiago2010/tiago2010_fig2_fe_adequate_user__model0_tiago2.cps	0.0009996168485841748	0.001686218817875914	2.8403413024809278e-06	2.8037374388043217e-06	2.6918348253060794e-06	2.7156953951836723e-06	2.7156929952272685e-06	2.7152442234157978e-06	2.7157169937255593e-06	2.7156377986811987e-06
copasi/models/tiago2010/tiago2010_fig2_fe_deficient__model0_tiago1.cps	0.0011675612163706557	0.0006652736601481221	1.3952327995381339e-06	1.0062207648116741e-06	8.686663832567813e-07	3.521399062788651e-09	3.387052760022641e-09	1.5429365831674734e-08	3.6337614251020415e-09	1.3115777893859822e-08
copasi/models/tiago2010/tiago2010_fig2_fe_deficient__model1_tiago1.cps	77.0	77.0	77.0	77.0	77.0	77.0	77.0	77.0	77.0	77.0
copasi/models/tiago2010/tiago2010_fig2_fe_loaded_user__model0_tiago3.cps	0.000425695419985045	0.0005144501593077054	2.080126411476553e-06	1.685749509641485e-06	8.050724541229613e-07	5.0744815454621295e-09	4.95807104167048e-09	3.0717137081205284e-08	4.964296203779406e-09	1.2876631049437085e-08
copasi/models/tiago2010/tiago2010_fig3_fe_adequate_user__model0_tiago2.cps	0.0009996168397734555	0.0016862188112912553	2.7322753796769875e-06	2.8037374388043217e-06	2.6918348253060794e-06	2.7156977950335013e-06	2.7156929952272685e-06	2.71697215257444e-06	2.7157169937255593e-06	2.7156377986811987e-06
copasi/models/tiago2010/tiago2010_fig3_fe_deficient__model0_tiago1.cps	0.0011675612163706557	0.0006652736527769486	1.3952292127323393e-06	1.0062207648116741e-06	8.686663832567813e-07	3.521399062788651e-09	3.387052760022641e-09	1.541959508299768e-08	3.6337614251020415e-09	2.751356890891879e-08
copasi/models/tiago2010/tiago2010_fig3_fe_loaded_user__model0_tiago3.cps	0.00042569542172839355	0.0005144501616225594	2.080126411476553e-06	1.685749509641485e-06	8.050724541229613e-07	5.0744815454621295e-09	4.95807104167048e-09	3.0717137081205284e-08	4.964296203779406e-09	1.0560064560510711e-08
copasi/models/tripathi2007/tripathi2007_fig7_10to7_11_user__model0_tripathi1.cps	0.00028897308937155056	0.00043379340381803324	7.701013057869275e-07	7.706149215031303e-07	1.7361037866598486e-08	9.164378720356103e-10	8.710451316489661e-10	2.9099476485633646e-08	8.710451316489661e-10	8.710451316489661e-10
copasi/models/tripathi2007/tripathi2007_fig7_10to7_11_user__model1_tripathi1.cps	0.0004982754593745164	0.0005587683569359228	6.780590772198777e-07	6.705449778838129e-07	1.8853055546044975e-08	1.1976856375548124e-09	1.163934262155907e-09	1.4431996670245672e-08	1.163934262155907e-09	1.163934262155907e-09
copasi/models/tripathi2007/tripathi2007_fig7_4_user__model0_tripathi1.cps	0.00028897308937155056	0.0004337933849999226	7.701013057869275e-07	7.706149215031303e-07	1.7361037866598486e-08	9.164378720356103e-10	8.710451316489661e-10	2.9099476485633646e-08	8.710451316489661e-10	8.710451316489661e-10
copasi/models/tripathi2007/tripathi2007_fig7_5to7_7_user__model0_tripathi1.cps	0.00028897308937155056	0.00043379339754537723	7.701013057869275e-07	7.706149215031303e-07	1.7361037866598486e-08	9.164378720356103e-10	8.710451316489661e-10	2.9099476485633646e-08	8.710451316489661e-10	8.710451316489661e-10
copasi/models/tripathi2007/tripathi2007_fig7_5to7_7_user__model1_tripathi1.cps	0.999442731917936	0.9994426376191258	0.9994426657973133	0.9994426654924858	0.9994426665825341	0.9994426655120304	0.9994426655116885	0.9994426655122988	0.9994426655120323	0.9994426655048938
copasi/models/tripathi2007/tripathi2007_fig7_5to7_7_user__model2_tripathi1.cps	0.0006215864337819826	0.0013573361221990128	2.2938839059091862e-06	2.293570407850652e-06	1.9233972227287894e-08	1.5416357766166145e-09	1.5009726915035375e-09	1.5194953180027615e-08	1.5009726915035375e-09	1.5009726915035375e-09
copasi/models/tripathi2007/tripathi2007_fig7_8to7_9_user__model0_tripathi1.cps	0.00028897308937155056	0.00043379339754537723	7.701013057869275e-07	7.706149215031303e-07	1.7361037866598486e-08	9.164378720356103e-10	8.710451316489661e-10	2.9099476485633646e-08	8.710451316489661e-10	8.710451316489661e-10
copasi/models/tripathi2007/tripathi2007_fig7_8to7_9_user__model1_tripathi1.cps	0.020198154242136442	0.020192939423289778	0.020254553395968808	0.020254550890135746	0.02025446665523004	0.020254466925746048	0.020254466944729647	0.02025446596707508	0.020254466944729647	0.020254466944729647
copasi/models/tripathi2007/tripathi2007_fig7_8to7_9_user__model2_tripathi1.cps	0.00168980981137113	0.0014083446725747148	2.467331449597175e-06	1.9805286322733935e-06	2.099710928762211e-06	9.355580803388532e-10	9.039522369566997e-10	2.3568101037643228e-08	9.039522369566997e-10	1.644081610437557e-08
copasi/models/valero2006/valero2006_fig1aandb__model0_valero.cps	926.0038448783926	925.9989068032135	926.0021262039271	926.0021286587406	926.0021200596307	926.0021228340057	926.0021228303743	926.0021228013233	926.0021228340057	926.0021228158488
copasi/models/valero2006/valero2006_fig1aandb__model1_valero.cps	0.0007636848244913793	0.0008867553254550987	2.2135235452042013e-06	2.014900440477673e-06	1.0956067320629024e-06	1.1193454881648198e-09	1.0198158285790542e-09	3.2246056463246436e-08	1.308539976059965e-09	1.8355577678325034e-08
copasi/models/vanheerden2014a/vanheerden2014_fig4_user__model1_.cps	0.0872175069031353	0.08765715304004323	0.08793247721057114	0.08793403813010237	0.08793913443989732	0.08793934954297249	0.08793934955201076	0.08793935448561498	0.08793934915561814	0.08793934540860975
copasi/models/vanheerden2014a/vanheerden2014_fig4_user__model2_.cps	0.11000652295301236	0.0326792436579256	4.036126507765421e-05	0.0007321133853771841	2.086028658941972e-05	1.205033641584539e-07	9.614074877578003e-08	5.025816957981112e-07	9.35917966734337e-08	7.312782743263589e-07
copasi/models/wang2012/wang2012_fig1and2_user__model0_wang1.cps	0.07746858530272356	0.08583044220122578	7.447309208677508e-05	9.603694318627164e-05	2.8533190314081995e-06	1.1594721769640527e-07	1.1534986473877488e-07	7.459644141936744e-07	1.153204866081164e-07	1.1399847546000221e-07
copasi/models/wang2012/wang2012_fig1and2_user__model1_wang1.cps	0.6686972191735469	0.2721153455200658	0.00203127325635489	0.0016502765087623432	3.676568812801388e-05	6.984038830404361e-07	9.591429057126905e-07	1.7973085564382005e-05	9.64089168653076e-07	6.688946617396902e-07
copasi/models/wegner2012/wegner2012_fig2_user__model0_wegner1.cps	0.03512296298844234	0.002796141668452614	1.2614031681346265e-05	1.9536441562971344e-06	2.4988400091498423e-05	1.7857834200344412e-08	1.4776681214098258e-08	1.423888879769063e-08	1.813516275963662e-08	2.8186020891724057e-07
copasi/models/xie2007/xie2007_fig3_user__model0_xie1.cps	0.03572320092162485	0.004057132147716784	1.0940778132258269e-05	1.7003620296077996e-06	5.777379139549909e-06	3.6751889446133793e-08	3.448917638620557e-08	5.696382940911365e-07	3.001313478144833e-08	4.7453555486309054e-08
copasi/models/zhao2013/zhao2013_fig3a_user__model0_zhao1.cps	0.0019285650570697744	0.0015917324357807524	2.3336939132125287e-06	2.2126779447866162e-06	3.1280150967183414e-08	3.78316572186011e-10	2.427864430743706e-10	2.982955395244658e-08	2.427864430743706e-10	2.427864430743706e-10
copasi/models/zi2007/zi2007_fig2d_user__model0_zi1.cps	0.0014087916220713193	0.0002610831871605961	4.873041787357999e-06	1.2485603775870389e-06	5.431170569830489e-07	2.2724583888622903e-09	1.8904098369772835e-09	3.0756487330930387e-08	1.8986927326366925e-09	3.427503351096377e-09
