time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_XIa_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	alpha2M_IIa_l	alpha2M_Xa_l	alpha2M_l	mIIa_AT_l	mIIa_f	mIIa_l
245.0.	0.001977962944218	0.02234218427966	54.631361358550336	0.16733229523505502	1.126600556187596	15.85388568175448	3017.49249653068	202.66203976121773	410.0809981850047	348.26295402327577	0.026244570030721	0.9686273212656381	94.42927503700793	0.044354903909496	9.082634666348117	0.05858002346787101	0.014756625854744002	0.032332554024398004	0.388493618445911	79.61001007699522	47128.14357806764	1.3207198315222382	2.7034212412501333	2.065000331784528	243.2793181624416	0.0035356924142510003	2.48946181337453	0.0070024942112220006	1.6952786197716061e-18	6.56732003966132e-17	3.2906919193644844e-05	0	0.000222085359685	0.000337249256768	0.0008711927079900001	8.733421102578899e-07	0.005128108703647	3.591052679896093e-27	9.727925919065941e-27	2.345279936886416e-29	5.430883106418213e-27	8.513221001465519e-27	1.022151649777495e-05	0.0007184065950600001	0.009114214029781001	0.6410900150352971	3.770561176005566e-14	4.1581398297389926e-14	1.461046479135177e-12	0.09632660490542101	9.998674268435153	1.685326179998095e-22	5.45673638106324e-22	7.580508469674325e-25	1.212989336412555e-22	3.5695445647869736e-22	5.132127143604523e-05	0.008103075611005001	0.12283304124491401	19.409035745147094	9.79506472142955e-29	-6.132055649123629e-29	0.7688046240345651	13.377309694210922	34.94599804370244	86.6420985556113	4.882334318564629	0.09355424873522501	0.25774791522774204	0.08633246848292	7.425631069965997	30.77757110795685	101.36934794655541	2.380418805493232	2496.2502332479594	13.449749422258815	4.513001548215064	224.05787546794843
250.0.	0.0018279220931950002	0.02035606053389	55.06957410162229	0.167648949546837	1.137155842645703	16.310579974880607	3006.9151041358446	199.73493946738085	407.23100675595606	357.6618292354656	0.023463653139655	0.9710418587206631	88.35115300538973	0.041137070561204005	8.486830851735448	0.061448445084453004	0.013605241103755002	0.029890722909083	0.388863915065336	80.28065538554979	47480.048438877064	1.169075008425732	2.4108984619926472	2.046164875427865	242.8620770403231	0.0036213691039700003	2.489416372550159	0.006962258345874	2.445538562942278e-19	9.399916444062045e-18	2.9017100445844513e-05	0	0.00020905898179400002	0.000317407444288	0.000822323101742	8.242677585655793e-07	0.0054944881396890004	4.477364538835118e-28	1.302961268783003e-27	3.102147114249255e-30	7.23984001074833e-28	1.130464296721041e-27	9.30120222728099e-06	0.000658616500547	0.00910052605477	0.644907670136418	5.869745993333107e-15	6.3750607468279514e-15	2.256730230144802e-13	0.095618900702456	9.999381923565068	2.6054523337292093e-23	9.082057666713151e-23	1.2431247455480882e-25	2.004324915292417e-23	5.877015744370453e-23	4.6042607434258475e-05	0.007324046074693001	0.12219428786367201	19.45234170623395	6.864608732052414e-29	-4.775127221758158e-29	0.6975393508899621	12.991880674229407	34.5918415430893	86.40762140203026	5.139619907213838	0.08462889669044901	0.23478982589459002	0.078319134101311	7.428240440977927	31.017642938429308	104.2186568382749	2.5101264623894	2493.2712166993438	13.91141830151315	4.4638086110182265	223.26973424234777
255.0.	0.0016889838919110002	0.018547181264921	55.461199239302395	0.167889266592626	1.146614860558352	16.752537390780326	2997.001780765832	197.08919319509044	404.65038076748	366.41870222854743	0.020955036405669	0.9731502610454641	82.53029043150708	0.038245728864724	7.944796095317903	0.064309466829518	0.012544602683065	0.027630371404019003	0.38913715406217403	80.88945770338533	47806.639999653235	1.034676942450926	2.148428489533142	2.029055509001337	242.48950908653975	0.003700719355444	2.4893589475273963	0.006940333117164001	3.47635677088895e-20	1.3276792102314602e-18	2.5655286552328233e-05	0	0.000196992464687	0.000299025716049	0.0007768285889750001	7.785882906564885e-07	0.005894702548873001	5.725069307051464e-29	1.790325221759623e-28	4.217279241754986e-31	9.913468545060747e-29	1.542076079403092e-28	8.474976462575111e-06	0.00060424907616	0.009087790295156	0.6484355276732221	9.003918296989905e-16	9.650134673687058e-16	3.439625981529403e-14	0.094971350084063	10.000029428504192	4.032499697143465e-24	1.5138915717700388e-23	2.045419899259975e-26	3.321007782576392e-24	9.70378438962754e-24	4.1369771960338694e-05	0.006626103900609001	0.12160536717704801	19.491805777755697	7.081186527815364e-30	-5.3923826044525215e-30	0.633853222166183	12.613609387053462	34.26752326366921	86.18918210499237	5.396012215736926	0.07656677560087301	0.213777469765237	0.071029954763645	7.424679872525263	31.2154531938713	106.87931982784063	2.6396748613289063	2490.4810053108386	14.366657932276317	4.418152783568735	222.50560080587195
260.0.	0.001560372855761	0.016898859234725002	55.810841286023155	0.16806369744228902	1.15508019301402	17.18019457200297	2987.7189772359197	194.69558070630552	402.3152587573631	374.56635388289754	0.018696487513794	0.9749718187954931	76.97697430638418	0.035641435493207	7.450920690790883	0.06716304973032701	0.011567552289514001	0.025538595891907	0.38933210928822504	81.4429444178634	48109.75607852461	0.915606530542685	1.91325257337351	2.013496313162486	242.15720316872418	0.0037741842398600002	2.4892948872661202	0.006930928494022001	4.88227379738929e-21	1.855103347091195e-19	2.2744558852294053e-05	0	0.000185820506828	0.00028200511146100004	0.000734509481122	7.361018746787417e-07	0.0063316936907190004	7.496770708729212e-30	2.5202559213423028e-29	5.883470760975402e-32	1.392228757448807e-29	2.157718937901603e-29	7.731339678061873e-06	0.0005547322004550001	0.009075920058294001	0.6516950953643871	1.364450924826916e-16	1.445712280583063e-16	5.185785895270086e-15	0.09437815007031501	10.000622586031552	6.244442073722833e-25	2.525788780257395e-24	3.3741250152710616e-27	5.513701626349989e-25	1.6056457549390897e-24	3.7220385949126004e-05	0.0059993881179430004	0.12106182694332	19.527769890593316	5.075667125458422e-30	-4.4131520560531554e-30	0.576869404093138	12.242936023903859	33.97027825617896	85.98593042324349	5.651366019246267	0.069279249385455	0.19455314152517902	0.06440042381410001	7.415614673826042	31.37450133515946	109.36012780732558	2.768972028207617	2487.870900164475	14.815945240205163	4.375746502396132	221.7666648176123
265.0.	0.001441363752606	0.015396204453918	56.122719295902414	0.168181448954508	1.162647082606103	17.593985978621102	2979.0330948452015	192.52818069652304	400.20389376573775	382.13763607576357	0.016666693905938	0.9765245810211811	71.69663050969758	0.033290152949673	7.000237420872216	0.07000925363974	0.010667482425551001	0.023603314640657003	0.389463954253072	81.94689180636445	48391.14391319242	0.8101491154654791	1.702798794958974	1.9993297321605832	241.86111340373077	0.0038421781845770003	2.489227230931472	0.006930590883954001	6.7905161227125e-22	2.5699785049421448e-20	2.0219726154521232e-05	0	0.00017548123351500002	0.000266251784944	0.0006951724575030001	6.966133044951505e-07	0.006808725072887	1.0039693501395591e-30	3.6298352392794936e-30	8.410452557698908e-33	2.002429201169031e-30	3.0924387103897106e-30	7.0605102395861095e-06	0.000509569013205	0.009064831451356	0.65470637820638	2.047475767409393e-17	2.148205882000872e-17	7.750969765240157e-16	0.09383407233555201	10.001166624277747	9.669262786278565e-26	4.215522434823819e-25	5.57626736929237e-28	9.166479965449883e-26	2.66070239888725e-25	3.3525540614105614e-05	0.005435504917406001	0.12055957845607101	19.560544080578286	3.61022668515772e-31	-3.3557753644018292e-31	0.5258163951279441	11.880197626250915	33.69761048841851	85.79703262109909	5.905556429008264	0.062687832659368	0.176971582456975	0.058371690937342006	7.401629717983884	31.498024311866057	111.67003911661769	2.8979367010108223	2485.432024182379	15.25971741776793	4.336318569371881	221.05333304999513
270.0.	0.0013312774668880001	0.014025877446609	56.400685058780894	0.168250612561954	1.169403483987967	17.994341376982963	2970.9108833253713	190.5639554634965	398.29645484038036	389.1650765844991	0.014845427043238001	0.9778251641895761	66.69075712271666	0.031162436314074	6.588344147560041	0.07284821144	0.009838297137388001	0.021813227938869	0.38954493583874905	82.40641509287728	48652.45563493731	0.7167746011857751	1.514683661526611	1.9864146433658592	241.59754314294003	0.0039050898682390003	2.489157709406066	0.0069372007257	9.373365179961764e-23	3.537200323214921e-21	1.802549200745988e-05	0	0.000165916228668	0.000251677075247	0.0006586314010340001	6.599348026163156e-07	0.007329408767191001	1.3731915453256262e-31	5.3415596101093735e-31	1.2300805677433061e-33	2.9452994985264306e-31	4.533008779896791e-31	6.454116702530478e-06	0.000468325314782	0.009054444651182	0.6574879733741851	3.048828570032518e-18	3.1722671407773654e-18	1.150820398841401e-16	0.09333440594046001	10.001666253994332	1.496385465431536e-26	7.034427113178025e-26	9.226603764402113e-29	1.5250310485950732e-26	4.4127753160078556e-26	3.0227217721791625e-05	0.004927263240777	0.12009487728258701	19.590409846679314	-4.164591066265685e-33	2.9466404455754207e-34	0.48001562540107806	11.525642997615929	33.447265744391395	85.62167654806726	6.158475884827549	0.05672285481159001	0.160898946344865	0.052890106976518005	7.383241076971649	31.58901320034838	113.81804839837957	3.026496947545554	2483.155454654081	15.69837461688032	4.299615269241475	220.3654341513834
275.0.	0.0012294778298230001	0.012775888732718002	56.64824357272852	0.168278281496261	1.175430236737214	18.381683887166773	2963.3197461223285	188.78239338952466	396.5748505194499	395.6805755976734	0.013213650067735	0.9788886141151181	61.95770562726103	0.029232750827815002	6.211335762308434	0.075680108613923	0.009074375248065	0.02015777937137	0.389584921511027	82.82604785905517	48895.246378468364	0.6341191081391211	1.346709784268557	1.974624615755673	241.36312644495362	0.003963283243933	2.489087308870684	0.006949407885387	1.285802900164521e-23	4.842741738210347e-22	1.6114908351249753e-05	0	0.00015707050847500002	0.00023819748176800003	0.000624707970907	6.25886563923221e-07	0.007897735817153001	1.9146860439757893e-32	8.016371619574928e-32	1.836999915374469e-34	4.4215578162209897e-32	6.782664447234316e-32	5.904953729811327e-06	0.00043061953454500004	0.009044684647722	0.660057158414741	4.511486132396973e-19	4.66149903850711e-19	1.6995995965498842e-17	0.09287490511300701	10.00212572077355	2.3125016452636383e-27	1.1726360493199e-26	1.526988267457148e-29	2.5366911567415616e-27	7.317980315622201e-27	2.7276270046328223e-05	0.004468465983322001	0.11966430147409401	19.61762306666054	1.299781932114458e-33	-1.586311706136146e-33	0.43887032815536403	11.179445784677831	33.217207140267114	85.45907567563752	6.410031636207577	0.051322327682352	0.146211883388216	0.0479067898087	7.360905771701081	31.650229549085303	115.81308258023827	3.154588990869548	2481.032328428898	16.132282648011458	4.26540068782825	219.70237756833706
280.0.	0.001135369061954	0.011635433366807	56.86857490200504	0.168270657618515	1.180801328511957	18.75642849245584	2956.2279704962234	187.1652006557742	395.0225709253032	401.71517660048255	0.011753578652902	0.9797283109479181	57.49333363397881	0.027478898391068002	5.865744451154164	0.078505167123409	0.008370535848520001	0.018627117890718	0.389591844294484	83.20981191919734	49120.97438141258	0.5609681356073281	1.196860595175459	1.9638463458739521	241.1548079496926	0.0040170986387420005	2.489016588247515	0.006966313113748001	1.758662777474833e-24	6.616432753782865e-23	1.4448072619898142e-05	0	0.000148892452584	0.000225734572896	0.0005932319660620001	5.942970938509773e-07	0.008518110399187	2.7209441053356782e-33	1.2269372843719722e-32	2.8009981544478475e-35	6.774789628566993e-33	1.035896708982909e-32	5.406786934573638e-06	0.00039611466844000006	0.009035481621517	0.6624299741219121	6.654044062706776e-20	6.835763916561986e-20	2.5040209358696163e-18	0.09245174196828601	10.002548852328802	3.570221742184281e-28	1.953703078654118e-27	2.5286484262692513e-30	4.220508252674896e-28	1.2139601239548361e-27	2.463082717922478e-05	0.004053743608061	0.11926472878254801	19.642416549185057	7.071286899485616e-34	2.606329283871992e-34	0.40185561802719005	10.841715889516937	33.00559309186121	85.30847216014728	6.66014362925772	0.04643098072764101	0.13279671782854002	0.043377215674154	7.335029955661942	31.68422119069678	117.6639193129764	3.282156208384837	2479.053924478644	16.561775614458462	4.2334564959058785	219.06327667511582
285.0.	0.0010483935931060002	0.010594752436040002	57.064556697950536	0.168233148744577	1.185584222918083	19.118980928268197	2949.6048968298082	185.6960348743451	393.62454580561194	407.2988974411525	0.010448704042653	0.98035590818922	53.29154931792031	0.025881534682117003	5.548487298809214	0.081323632741908	0.007722005887298	0.017212060546569	0.38957206506031106	83.56127872054049	49331.002564486764	0.49624117408667406	1.063292906228281	1.953978257487446	240.96982189853324	0.004066853894725	2.488945858679134	0.006987287426145	2.399694860066406e-25	9.025595464914667e-24	1.2991030939755931e-05	0	0.00014133370464600002	0.00021421484510200002	0.000564041521204	5.650033824097997e-07	0.009195387768134	3.934044955569834e-34	1.9110964932107853e-33	4.3509505796313115e-36	1.0569587642243582e-33	1.611308864032906e-33	4.954195658913127e-06	0.000364511739454	0.009026771069633	0.664621302968279	9.7893031154621e-21	1.001032233559141e-20	3.682819653998157e-19	0.092061463905972	10.002939101097404	5.501188587371826e-29	3.24999436844478e-28	4.185301368194945e-31	7.015506112462779e-29	2.0122892708833188e-28	2.2255027204831022e-05	0.003678420413058	0.11889331388434701	19.665002283421792	-7.894038759595268e-35	3.915915404410125e-35	0.368509690700666	10.512509381031101	32.810757540241596	85.16913903158668	6.908742730199467	0.04199943498414	0.12054870176137601	0.039260838072031005	7.305975800016988	31.6933373800044	119.37912394588034	3.4091482761227843	2477.2117277780026	16.987158437830416	4.20358138546496	218.4470439065045
290.0.	0.000968030109519	0.009645015662269	57.238786796739	0.16817045717266202	1.189840230435025	19.46973688130212	2943.4210388601878	184.36027451683523	392.36701654060465	412.46061001629676	0.009283786392331001	0.980781296692763	49.34476437427422	0.024423761878841002	5.256820375650932	0.08413576516226301	0.007124389759756	0.015904055895639	0.389530667759025	83.88362321859707	49526.60118399816	0.43897769905076606	0.9443279844383611	1.94492925086416	240.80567090662544	0.00411284552605	2.4888752856537772	0.007011868820177	3.269363505457123e-26	1.2303474793798118e-24	1.1714855280281e-05	0	0.00013434905135600002	0.00020356954725900001	0.0005369831691050001	5.378509474642035e-07	0.009934916914912	5.777494356432345e-35	3.024377501623294e-34	6.92410149124922e-37	1.677933136635919e-34	2.5470307109150078e-34	4.542445417762709e-06	0.000335544446957	0.009018493762455	0.6666449435802521	1.438459458044454e-21	1.4638499769756748e-21	5.412541757512806e-20	0.09170095536290701	10.003299582488033	8.467058693597553e-30	5.394171693059366e-29	6.911888815649191e-32	1.1656351741706201e-29	3.328232277983611e-29	2.0118000363307972e-05	0.0033384061877230003	0.11854746625732	19.685573432568944	-3.662607818233345e-35	2.850059055100648e-35	0.338426050440713	10.191837068257135	32.63119224044221	85.04038162426392	7.155769229241869	0.037983493031353004	0.10937133324532801	0.035520735046698004	7.274067301284593	31.67974316886118	120.9670017975528	3.535520435045033	2475.497477767408	17.408709247810354	4.175590289215926	217.852463906245
295.0.	0.000893791733408	0.008778220746118	57.393605450229536	0.16808666002032402	1.193624904940732	19.809081440151925	2937.6481645154045	183.14481887650558	391.23742038598465	417.22795901337673	0.00824482540801	0.9810125879639301	45.644269984115816	0.023090784388124	4.988298508330916	0.086941830328392	0.0065736408083170005	0.014695148166300001	0.389471700272611	84.17967112568195	49708.95124300784	0.38832446507154506	0.838441681850245	1.936617587235909	240.66010495005534	0.004155349874345	2.488804947737148	0.007039702388511	4.459492314657412e-27	1.6798272196704891e-25	1.0594867083053251e-05	0	0.00012789628703800001	0.00019373448129200003	0.000511911796466	5.126937741604212e-07	0.010742586628067001	8.612508804598622e-36	4.861538763264897e-35	1.1034049971230812e-37	2.702241960622358e-35	4.0955565590784115e-35	4.167383691212498e-06	0.000308974751038	0.009010595589186	0.668513681568055	2.1139037171582601e-22	2.148161267296692e-22	7.964769013283676e-21	0.09136740354843201	10.003633109145335	1.296138265121539e-30	8.936221476412205e-30	1.1422692519481702e-32	1.929577088151116e-30	5.5057153793386305e-30	1.8193048802940984e-05	0.0030301077807980002	0.11822482909501501	19.704306109057633	-2.8866589396618184e-37	-5.099356243098226e-37	0.311246667155796	9.87967189269225	32.46553091328047	84.92153836442863	7.401171577488533	0.034343526404678006	0.09917572938168501	0.032123284485275	7.239595195671078	31.64543297995424	122.43556298477651	3.661232859717642	2473.9032041555115	17.826681623251158	4.149313474928123	217.2782494327975
300.0.	0.000825224279381	0.007987106239481	57.53111685270421	0.167985281947922	1.19698845173918	20.137388748644973	2932.2593452246497	182.03791414673918	390.22428558071533	421.6273119344111	0.007319014251209	0.9810561089950731	42.18054788686071	0.021869617232449002	4.740740036132423	0.08974209455075101	0.0060660346632870005	0.013577942300156002	0.38939837104644803	84.45194032653491	49879.14841338694	0.34352401217262	0.744254056665921	1.928969894841325	240.53110092193592	0.004194624248753	2.48873487082321	0.007070504928040001	6.101195123963705e-28	2.302114362258612e-26	9.609984072619044e-06	0	0.00012193606917200002	0.00018464978778700002	0.000488690516041	4.89394172811605e-07	0.011624876753724001	1.3020166084348908e-36	7.932022151390182e-36	1.800699503929412e-38	4.423251868684547e-36	6.685969606543356e-36	3.825354252889037e-06	0.000284589199239	0.00900302733307	0.6702393568706111	3.1157042658589035e-23	3.160247781239334e-23	1.175915879811485e-21	0.091058267792157	10.00394222160201	1.982877648102321e-31	1.477836141738859e-30	1.8848308768476583e-33	3.194820159648694e-31	9.09078627489047e-31	1.645698069459511e-05	0.002750356385039	0.117923259470426	19.721360961226583	-4.1436562262108116e-38	-1.126300055563515e-37	0.286655967554999	9.575955283800011	32.312535074018434	84.81198102418065	7.644905318218558	0.031043945274693	0.089880047926502	0.029037866496583003	7.202821130446807	31.592243364567487	123.792497545416	3.78625011327841	2472.4212523413103	18.241306679525984	4.124595577912268	216.72308371339977
305.0.	0.0007619045579000001	0.007265075504675001	57.65320972126117	0.167869360757627	1.199976136176963	20.455021821315384	2927.228980144837	181.02900186695874	389.3171361549465	425.68373403051123	0.006494681704073001	0.9809164042842671	38.94352679716398	0.020748838511617	4.512195932727311	0.09253682005084	0.005598144355498	0.012545570001971	0.38931320971778005	84.70267717331099	50038.207277790236	0.30390430086757203	0.660518819169953	1.921920283863522	240.416843014813	0.004230908040654	2.488665048477523	0.007104043481826001	8.374253286772166e-29	3.1668945112553032e-27	8.742170531228814e-06	0	0.000116431769225	0.00017625972329700002	0.000467190473717	4.678225737451069e-07	0.012588914011667	1.995173166790787e-37	1.31136404137247e-36	2.976267002969516e-39	7.339624783175194e-37	1.106392771519944e-36	3.513126288780009e-06	0.00026219584694500003	0.008995744405364001	0.6718329277060301	4.605797304941903e-24	4.6672060894349456e-24	1.742209054523376e-22	0.09077125214707701	10.004229215675492	3.025060895135535e-32	2.437835220571294e-31	3.1029493306333567e-34	5.276641410332304e-32	1.4982082912816702e-31	1.4889565834991063e-05	0.002496347392906	0.117640809858328	19.736884595831825	-1.034036767820869e-38	-1.604505248171421e-38	0.264375569152961	9.28060260953164	32.1710813623887	84.71111454255298	7.886932180502657	0.028052737997176003	0.081408952334969	0.026236591514283	7.163981216620988	31.521864948415143	125.04515896511809	3.910540675307219	2471.044300359579	18.652795002783716	4.101294615167256	216.18565215184867
310.0.	0.0007034387123820001	0.006606129916311001	57.761576763743214	0.16774150640214402	1.202628684407734	20.762332487394204	2922.5328005729652	180.10858656629867	388.50640544589356	429.4209829340645	0.0057612266572640005	0.9805962405738121	35.9227928055395	0.019718378819331	4.300922747933122	0.095326261648805	0.0051668171313690005	0.011591656926989002	0.38921819837007404	84.93388829079095	50187.06574346528	0.26886938414195605	0.5861128660189241	1.9154095584826152	240.31570410914566	0.004264423805477	2.488595454292547	0.00714012190198	1.154373542951909e-29	4.3775121848806665e-28	7.975974439081643e-06	0	0.000111349321952	0.000168512434516	0.00044729060633900004	4.478572744993461e-07	0.013642532768930002	3.0920695015617616e-38	2.1945863984258754e-37	4.985552847861653e-40	1.2332961220859231e-37	1.8542888406543023e-37	3.2278354167137248e-06	0.000241621656723	0.008988706557879	0.673304531179239	6.8358669057531255e-25	6.924855392740513e-25	2.592878219739275e-23	0.090504280906694	10.004496166950577	4.5994273850566245e-33	4.010421602976701e-32	5.098922896239835e-35	8.697094738488749e-33	2.4635683462859432e-32	1.3473088498993601e-05	0.0022655903020650002	0.117375711031985	19.751010856487547	-1.499471983221774e-41	-4.8032849691097836e-39	0.24415967240442502	8.993507840201351	32.040150214140425	84.61837650295838	8.127219308660399	0.025341070208318002	0.07369311640908101	0.023694052556185	7.123289064530588	31.435853582072642	126.20055453181956	4.034076531478425	2469.7653689367053	19.0613384352676	4.079281010237135	215.664665680882
315.0.	0.000649460586015	0.006004809841379	57.85773293714678	0.16760395388201302	1.204982670344098	21.059661435621173	2918.1478588430537	179.26811988749517	387.78335742339385	432.861518732918	0.005109048160394001	0.9800966107893481	33.10776111715987	0.018769341685883	4.105358881465861	0.09811066436267701	0.004769152894114	0.010710291104274001	0.389114878809154	85.14736845883596	50326.58951847753	0.237891032070378	0.5200260879688801	1.9093845153518272	240.22622827707417	0.00429537830643	2.48852604958591	0.007178572107665	1.598452164046221e-30	6.080781944090307e-29	7.2981374894477115e-06	0	0.00010665707569000001	0.000161359733225	0.00042887736301200005	4.2938415195576214e-07	0.014794341050265001	4.841394311513453e-39	3.7123468507820343e-38	8.446116478089879e-41	2.0953994649694668e-38	3.1426742490085966e-38	2.966934325044713e-06	0.000222710286684	0.008981877587775002	0.674663540606809	1.0189690215709919e-25	1.0325645723140831e-25	3.877316949118685e-24	0.09025547672313601	10.00474495266101	6.963865217210892e-34	6.575110112950054e-33	8.364288231178569e-36	1.4277035031224031e-33	4.0405672525815724e-33	1.2191977887674703e-05	0.002055866770939	0.117126356313066	19.763861975266543	1.377617480760969e-39	-2.560671428444524e-39	0.22579103270407103	8.714547531674741	31.918815726284386	84.53323634350275	8.365738605362695	0.022882934831067	0.066668765114997	0.02138709988411	7.080938386745408	31.335640725079465	127.26534120394227	4.156832815600083	2468.57782598046	19.46711171868245	4.058436648043633	215.15887757469815
320.0.	0.0005996301209750001	0.005456142268550001	57.94303244252116	0.16745861051295902	1.207070884419084	21.347338337184933	2914.052505209368	178.49989891487215	387.1400150754976	436.0265260182605	0.004529473599357001	0.97941673464483	30.487815271897325	0.017893850146121	3.924103770531247	0.10089026173337201	0.004402484196303001	0.009895992688583	0.389004440212944	85.3447250610212	50457.57656532952	0.21050122594377801	0.46135159061406805	1.903797318881959	240.14711446620748	0.004323963516190001	2.48845678832653	0.007219248157285	2.252396953191215e-31	8.497644081822193e-30	6.6972662723012395e-06	0	0.00010232564549100001	0.000154756875006	0.000411844400689	4.1229634997127886e-07	0.01605379175582	7.625544605292256e-40	6.344145160751435e-39	1.450446514327747e-41	3.59225907717459e-39	5.389914655706884e-39	2.7281512427017278e-06	0.00020532019753300001	0.008975225043828	0.6759186196015321	1.540448773451093e-26	1.550331451773295e-26	5.831654665187135e-25	0.090023141041266	10.004977271255079	9.74508185866186e-35	1.0761515046731741e-33	1.726310139390084e-36	2.219110244186333e-34	6.788231170769337e-34	1.1032501223127851e-05	0.0018651952984620002	0.116891287117571	19.775549611702836	5.347116773983008e-40	-7.083833518629526e-40	0.20907744220345	8.4435842206116	31.806236585808108	84.45519436639906	8.602466170183435	0.020654845767140002	0.060277248991884004	0.019294636352321003	7.037105237321231	31.222543094302424	128.24582590236017	4.278787496315194	2467.475386601327	19.870274003271106	4.038653971631565	214.66709515184428
325.0.	0.000553631794968	0.004955594161579	58.01868444663554	0.167307098032033	1.2089226814182	21.625682028274888	2910.226355564634	177.7969767454687	386.56909515990105	438.93594508269865	0.00401468694351	0.978554053768773	28.052419086185935	0.017084915330057	3.755899618274163	0.10366527472462601	0.0040643577021470005	0.009143685097725	0.388887790712215	85.52739953659089	50580.76147132717	0.186285442648528	0.40927641836557604	1.898604944662078	240.07720138274598	0.004350357574214	2.48838762037132	0.007262022054472001	3.1241868185587664e-32	1.1974540758805751e-30	6.163554775115908e-06	0	9.832777046126298e-05	0.00014866234388500002	0.000396092262712	3.9649395102645486e-07	0.017431259287723003	1.21999329291326e-40	1.0945415448110899e-39	2.5022399835708532e-42	6.237148757235066e-40	9.313814086530397e-40	2.5094548165411883e-06	0.00018932302239600002	0.008968719940146001	0.677077772987798	2.305605450620668e-27	2.3422856904988773e-27	8.839774376147765e-26	0.08980573659063501	10.005194659903312	1.6131843000887113e-35	1.7510215500559898e-34	2.3445317885822903e-37	3.77492868722359e-35	1.0772156154814608e-34	9.98250759367995e-06	0.0016918013294490001	0.11666917972429201	19.78617579175872	2.9073175700369143e-41	-7.157312731817855e-41	0.19384865801289203	8.180469313712202	31.7016479429058	84.383780601356	8.837381818271986	0.018635569192325	0.054464649616131004	0.017397431709898003	6.991949944937397	31.09777161435914	129.1479693186806	4.399921101889623	2466.452109579433	20.27097023139749	4.019835127849375	214.18818750620193
330.0.	0.000511173101602	0.004499030793001	58.08576754613845	0.167150789989109	1.210564305703618	21.89500073718657	2906.6502523102167	177.15308365076692	386.06394872166044	441.60850997074164	0.003557658527843	0.977504220008476	25.791205713811042	0.016336323671415	3.599615341951858	0.106435911076277	0.0037525170391150002	0.008448667577845001	0.388765615787983	85.69668621349363	50696.81969066369	0.164876655367787	0.36307284037853305	1.8937686833267562	240.0154535666404	0.004374725698134001	2.488318493641561	0.007306780660311001	4.572693209825719e-33	1.7000869676352612e-31	5.68854997829784e-06	0	9.46381762632688e-05	0.00014303764446900002	0.00038152804751500003	3.818836389199374e-07	0.018938121463687	2.024365934836284e-41	1.906328745599745e-40	4.4208641054744474e-43	1.0758863157735808e-40	1.634378800908116e-40	2.309024262932386e-06	0.00017460215502900002	0.008962336481156	0.6781483946209861	3.583129734440623e-28	3.592339483821183e-28	1.349634006655952e-26	0.08960187170554801	10.005398510178088	3.578043776217858e-36	2.889257148865348e-35	1.0300787560850632e-37	1.2456832029239618e-36	2.0798651247689782e-35	9.031213169090758e-06	0.001534091828546	0.116458833183711	19.795833757437904	-4.4716183960793154e-41	4.5082860704624804e-41	0.179953720851417	7.925045541961989	31.60435412425596	84.31855356889744	9.070468666484548	0.016805887246293002	0.049181414091656	0.015677954205708	6.945618787342172	30.962439707650674	129.9773924871106	4.520216477626329	2465.5023910352656	20.66933240429625	4.001891165496979	213.72109016612592
