time	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
3613.0.5.0	0.742294699947985	1.161348203693599	71.59093536654474	105.58989071980518	629.0009035303744	449.9164345403903	3771.6928161652636
3653.0.65.0	0.7287277287052251	1.164134170161893	70.34836747014732	105.8428319223613	628.0004958317583	449.9164345403903	3850.763600484921
3693.0.7999999999997.0	0.715538287045803	1.166848754912904	69.13787947315983	106.08929426724897	627.0259953227497	449.9164345403903	3930.5304396992806
3733.0.95.0	0.7027130796720821	1.169494210907624	67.95845872806069	106.32948219766187	626.0765827566842	449.9164345403903	4010.9871639706203
3774.0.1.0	0.6902393630583581	1.172072710608954	66.80912827504682	106.5635928525286	625.1514677416242	449.9164345403903	4092.1275895870285
3814.0.25.0	0.678104919874795	1.174586348967753	65.68894557875454	106.79181633753008	624.2498877255082	449.9164345403903	4173.945519564442
3854.0.3999999999996.0	0.6662980346659491	1.177037146311482	64.59700129944613	107.01433598726342	623.3711070080676	449.9164345403903	4256.434744248937
3894.0.5499999999997.0	0.654807470723853	1.17942705113627	63.532418099277564	107.23132861863157	622.5144157801493	449.9164345403903	4339.589041920054
3934.0.7.0	0.6436224480978711	1.181757942803607	62.494349484004594	107.44296477556817	621.6791291908539	449.9164345403903	4423.402179395766
3974.0.85.0	0.632732622685791	1.18403163414314	61.48197868026093	107.64940896523456	620.8645864427035	449.9164345403903	4507.867912639551
4015.0.	0.622128066352979	1.186249873963307	60.4945175483576	107.85081988584528	620.0701499148977	449.9164345403903	4592.979987369987
