time	species_1	species_10	species_11	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
3640.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3680.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3720.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3760.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3800.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3840.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3880.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3920.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3960.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
4000.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
