time	_101	_105	_11	_129	_13	_147	_15	_153	_174	_181	_19	_198	_21	_25	_27	_5	_75	_79	_84	_9	_96	_99	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_28	species_29	species_3	species_30	species_31	species_4	species_5	species_6	species_7	species_8	species_9
880.0.	0.005853915123236001	0.005010034847245001	5.856285796487888e-05	0.0019152271248480002	1.071406363337602e-07	0.094942410337762	0.012933618787991001	0.002487158077774	0.011292116434999002	0.000230506953761	0.004674667892229	0.000519345017881	0.142212088295397	0.0007332258914610001	2.4872122654465494e-05	0.10329826259702701	0.049862220257793	0.005921823256771001	0.44729485865074703	0.021751003163654	4.4764153184744715e-05	0.08676044153737501	0.0018993480551940001	0.00021641790566	1.071288748579732e-07	9.316879770439178e-06	2.1317470269882078e-20	2.1922831740828628e-20	0.00019999999999900002	0.00010768189671700001	0.105488098039397	0.023638747126553002	0.029375693453523002	0.00011265153293600001	0.0050746768696600005	1.0714711351620129e-07	5.3747445221671175e-05	8.634639191420878e-05	0.011885145945660001	2.2930578124093295e-05	1.0713433090923601e-07	0.032463992480323	0.09013646635390801	8.687425485549759e-07	0.12555893770311402	0.009862660087943	0.00019999999999900002	0.0020843162962750003	0.006999154253272	0.0029171718746860004	0.000109402715695	1.3018372907403861e-05	0.00020425825766400002
891.0.	0.005722962021613	0.004984207196791	5.7488906175746835e-05	0.001768229628581	1.124043114840973e-07	0.09797411251769501	0.013099532459909	0.00207488645005	0.010263383489019002	0.00025421570107400003	0.004316010914013	0.00050704680649	0.13294880139943802	0.0006807040004520001	2.379115151572088e-05	0.10722329382221901	0.049858875794039005	0.005917326928032001	0.44728488603153005	0.018625896988485	4.1436048392076785e-05	0.08571327765410301	0.0019017166881210002	0.00023423481306000002	1.123945392496872e-07	9.314870306817665e-06	1.557008066153616e-20	1.653921045058609e-20	0.00019999999999900002	0.000111255580291	0.10160479991757401	0.020307245364601	0.027029815352577	0.00010983853599900001	0.004730486796136001	1.124098387861953e-07	5.271930920006726e-05	8.9191544005831e-05	0.011857805175543001	2.1587809994729074e-05	1.123991880432154e-07	0.029701445211896	0.091397633660978	9.111361583456151e-07	0.12982169719608802	0.008601450387262	0.00019999999999900002	0.001943293103921	0.007263554267410001	0.002476772904305	0.000106859230804	1.3575786812501562e-05	0.00020310680189500002
902.0.	0.005617880384357001	0.004827102879824001	5.6902356758245814e-05	0.001743787613832	1.161361942964672e-07	0.099169459728091	0.01311447858011	0.0019119588551850001	0.009194951337516001	0.000256402737211	0.0042528040636450005	0.000490353232335	0.128346772157436	0.000615905764755	2.18232267686036e-05	0.108296022700839	0.049854510870106006	0.005913632275690001	0.44727704964656406	0.016350601912221003	4.1255001910508925e-05	0.082876932522655	0.00188860736528	0.00023345950761300002	1.161276885070565e-07	9.027879955099668e-06	1.415008998653791e-20	1.551112946250462e-20	0.00019999999999900002	0.000113663602927	0.100344027735404	0.017991780517711	0.024326852186225	0.00010758009159600001	0.004703804983148	1.1614144583754919e-07	5.2103388584053693e-05	9.087571535513274e-05	0.011829371386333	1.9702454266287823e-05	1.161320924561365e-07	0.026699201280604	0.09242070556189601	9.406244798375057e-07	0.130035128310866	0.0075783489980230006	0.00019999999999900002	0.0019344223998850002	0.0073220778193210006	0.002327126337247	0.00010477914424500001	1.369362800194999e-05	0.000202083527929
913.0.	0.005551948435281001	0.004596547185291001	5.678330110931381e-05	0.0018362450906770002	1.1768965803196229e-07	0.098617903171361	0.012992651594363	0.001976461119409	0.008332248785377	0.00023686261516100003	0.0044706532413870004	0.000472802823068	0.128670733098026	0.0005560919113780001	1.959842597593979e-05	0.10682363726543101	0.04985018353332701	0.005911317281861001	0.44727256423663203	0.015198282311229001	4.4102343750086154e-05	0.07892511712662001	0.0018642723995980002	0.00021487509873700003	1.17681678686401e-07	8.59632847612179e-06	1.6026895040730378e-20	1.805449241118846e-20	0.00019999999999900002	0.00011454588166600001	0.101777033875663	0.016964763529309	0.021919777495014003	0.00010621358469100001	0.004983351714334	1.1769525081826091e-07	5.1901884881251094e-05	9.119582988927065e-05	0.011806675002215002	1.7792154591087932e-05	1.1768635212370939e-07	0.024142208164360003	0.09303872495928	9.522562600767235e-07	0.12653130959363101	0.0069603179688590006	0.00019999999999900002	0.002053514395302	0.007194198909418001	0.0024496336417150003	0.00010349604640800001	1.345336022018218e-05	0.00020138626702
924.0.	0.005559073613423	0.0043388550194350005	5.709489126240984e-05	0.002047285145241	1.1695637962202909e-07	0.09651506541596601	0.012764606303763	0.002280592247976	0.007836956309635	0.000201723916586	0.004972398650205	0.00045769955694400003	0.134194455082222	0.0005136300076090001	1.7651400611234792e-05	0.103237183410382	0.049846819984565006	0.005910859214731	0.44727230485219605	0.015349620562644	5.020506268536647e-05	0.074077247148502	0.0018341063841780002	0.00018396641513200002	1.169481654171751e-07	8.105470989878054e-06	2.207301403076392e-20	2.5390819315513022e-20	0.00019999999999900002	0.00011387995598700001	0.10605901378709601	0.017435709227538003	0.020291626924805	0.00010591058093700001	0.005575025481977001	1.1696301949854869e-07	5.211591596725207e-05	9.02463123102214e-05	0.011794040304574	1.6265333685111302e-05	1.169536983137253e-07	0.022539914091094	0.09314698761104301	9.453092318167492e-07	0.11931672820269801	0.006852062264125	0.00019999999999900002	0.002303722124641	0.006917438679477	0.0028690229718570004	0.00010322553761	1.292149004102495e-05	0.00020113925666
935.0.	0.005682701791439	0.004091353048927	5.7850671990953236e-05	0.002368336569302	1.1408926022082219e-07	0.093025633292244	0.012473223886567	0.00285660278619	0.007823025923021	0.00016147861121600001	0.005737675922892	0.000448610699112	0.14493077691915301	0.0004971571227880001	1.639236686063943e-05	0.097901937618719	0.049845240914696005	0.005912702550583001	0.44727699576107505	0.016992170516194	5.9631980336077824e-05	0.06861101505047401	0.001804752317979	0.000149484656274	1.140799480524477e-07	7.5994166258300915e-06	3.4980477081266117e-20	4.0645158564687023e-20	0.00019999999999900002	0.00011179482648900001	0.11306465338162301	0.019626313020933	0.019815738917661002	0.00010682274628500001	0.006449024754291001	1.140978390180836e-07	5.279282827494692e-05	8.823840942339603e-05	0.011794297243376	1.54443532399024e-05	1.1408709204289319e-07	0.022299000540401	0.092658140417175	9.210838413666849e-07	0.108625516650366	0.007340933683383	0.00019999999999900002	0.002672381216268	0.00653238394045	0.003627637888546	0.00010415583348700001	1.2133077091013173e-05	0.00020143524414600002
946.0.	0.0059379773437140005	0.0038995708545550003	5.905727411406947e-05	0.0027347618482380003	1.094488136475644e-07	0.088568752788289	0.012185066550715001	0.003659265241461	0.008365559969693001	0.000128298029013	0.006616339935129001	0.000449508169253	0.15931860092021102	0.0005129610204810001	1.614803759024076e-05	0.091539365457734	0.049846124217167005	0.005916989171724001	0.44728669885790906	0.020127157205449	7.066663069504737e-05	0.063814452646301	0.0017848024302810001	0.00012161656280800002	1.0943748077424428e-07	7.141668162894976e-06	5.727370661497075e-20	6.578706989987163e-20	0.00019999999999900002	0.00010854525091600001	0.12136099932619501	0.023462733696494	0.020768571302110003	0.00010903964013	0.007404742549247001	1.0946015214409629e-07	5.395757181658391e-05	8.546045612174313e-05	0.011809232495159002	1.5599116212783992e-05	1.0944694378617079e-07	0.023710202660017003	0.091551840279934	8.82643596519447e-07	0.096615982840899	0.008447272260868001	0.00019999999999900002	0.0030724074156410004	0.006096964750400001	0.004640582603353	0.000106358753427	1.1168825906134152e-05	0.00020231300653500003
957.0.	0.006233702380396	0.0038406103449610002	6.0483780015299804e-05	0.002994255631562	1.0397035201121849e-07	0.08446661255077301	0.011994935688345	0.004408583477481001	0.009417778117436	0.000111866889901	0.007249506595422001	0.00046293462808600006	0.172662078604175	0.000562526420999	1.711915945233263e-05	0.08610081272929801	0.049849663722633004	0.005922776356584	0.44729924443386004	0.024036095756259	7.797753700285127e-05	0.062501512159054	0.001782728585234	0.000108770425175	1.0395643287866161e-07	6.894415119407316e-06	8.247327720320182e-20	9.073753663012807e-20	0.00019999999999900002	0.00010476919126400001	0.12747567700241802	0.027869624711317	0.023139938238114003	0.000112222557576	0.008001156343604	1.039841303593807e-07	5.5376954419028774e-05	8.247542866532496e-05	0.011837698427786002	1.6863939079825154e-05	1.0396797995231619e-07	0.026661389086445	0.09006171084374301	8.379944325939113e-07	0.088703486282037	0.009937446346224	0.00019999999999900002	0.003315452065043	0.005736302828676001	0.005485880531938	0.00010940598539200001	1.0305415648213302e-05	0.000203617821
968.0.	0.006378780251136001	0.003997211981143001	6.150539373843467e-05	0.002990454800048	9.949661157079842e-08	0.082723942160459	0.011987499481902001	0.0046698447291930005	0.01068106200684	0.000115865110318	0.007256548063536001	0.00048560353831900003	0.178454944990653	0.000635227364684	1.9182553779911823e-05	0.084340782484423	0.049854951029758	0.005927642111259001	0.44730945456507004	0.027122839704423002	7.608412565608901e-05	0.06684173048722701	0.0018008233164360002	0.00011434864097300002	9.94805872550192e-08	7.083693370023585e-06	8.961970866324163e-20	9.307834845725906e-20	0.00019999999999900002	0.000101749652549	0.12801057099482202	0.030857342127783002	0.026312443455556	0.00011524346265500001	0.007871748648967001	9.951064594722373e-08	5.641426965525251e-05	8.031913808924479e-05	0.011872108333773002	1.899935968926188e-05	9.949239255546154e-08	0.030264352849927	0.08876041400400701	8.025075220321517e-07	0.089921896404695	0.01123877867287	0.00019999999999900002	0.0032523492039600002	0.005637152155524	0.005628578593891	0.00011212377661400001	9.997705711591411e-06	0.000204896796147
979.0.	0.006293338524225	0.004346308394319	6.151428732116784e-05	0.002718673361244	9.799731791245179e-08	0.084359680114387	0.012178148924957001	0.004271960124807001	0.01166646533099	0.000138752094353	0.006613110102359001	0.0005077186358410001	0.17348700763615102	0.000705791408889	2.173837783335582e-05	0.087459747128727	0.049859976502217004	0.005929300924240001	0.44731251863838506	0.027909184178632	6.655494667042879e-05	0.075079643491454	0.0018326331447030002	0.0001366383983	9.798084440677418e-08	7.752149773288704e-06	6.981371920327072e-20	6.986295174929095e-20	0.00019999999999900002	0.00010089432762	0.12285953979501	0.031068467214484002	0.029107728389582	0.00011670648007	0.007103898479854	9.800929299836206e-08	5.6465840406187806e-05	8.005789607993944e-05	0.011899431494533002	2.12802211711294e-05	9.799093417679653e-08	0.033116201981906006	0.088219404360331	7.919462816817017e-07	0.099517780182096	0.011779798877787	0.00019999999999900002	0.002927081548495	0.005882921050897	0.0050123037843200005	0.00011326932994200001	1.0494996391616821e-05	0.000205616715055
990.0.	0.006098789574887	0.004720077417622	6.0529480334663296e-05	0.0023423142504230003	1.001431417251099e-07	0.088470502904178	0.012494232133611002	0.003497184822937	0.011989234421766	0.000174958513098	0.005708398264452	0.000520363990563	0.161100397647773	0.000746415074692	2.3872446890216602e-05	0.09390195242558301	0.049862824633028005	0.005927514727851001	0.44730802180965	0.026229111301055003	5.5659297688049094e-05	0.082482107736638	0.0018667039175790001	0.000169561650757	1.0012807545521089e-07	8.585820791237718e-06	4.332557838468376e-20	4.319259837652467e-20	0.00019999999999900002	0.00010263362707	0.11510827692514101	0.028749000688837	0.030432553913536	0.00011603491708100001	0.006134135758147001	1.0015241425383489e-07	5.556559055477976e-05	8.189918222410624e-05	0.011908907264338001	2.282275361709041e-05	1.0013588955619639e-07	0.034156409306285	0.08859911829358401	8.109435649516298e-07	0.111961477583914	0.011400065947250002	0.00019999999999900002	0.0025227639376730004	0.0063480012305590005	0.004061168490543001	0.000112504313728	1.1547454928747852e-05	0.000205524860232
1001.0.	0.005918790628237001	0.0049544135007950005	5.9134862496130546e-05	0.0020234999356040003	1.0487182526998559e-07	0.09313543017124401	0.012813600022698001	0.0027502588843070002	0.011590093412610001	0.000214339214719	0.004937145213024001	0.0005210306623900001	0.147457814391559	0.000743614584825	2.4798830121824083e-05	0.10073837102970801	0.049862773030894	0.005923624451616	0.44729900440235104	0.023140475620737	4.742314142707121e-05	0.08610598748149001	0.001891705556638	0.00020323389814000002	1.048590844688777e-07	9.167999496883769e-06	2.5993106930523646e-20	2.6435214519155778e-20	0.00019999999999900002	0.000106082397846	0.108023041566393	0.025184431017762	0.029933719730342003	0.000113781887284	0.0053410570995	1.048789879271903e-07	5.427751603016217e-05	8.497818688435365e-05	0.011898544990463	2.3104410699925722e-05	1.048651189382578e-07	0.033214871404389	0.08962912723111201	8.501765265379683e-07	0.12216794605014501	0.010370017776761001	0.00019999999999900002	0.0021943768492120003	0.006824010344851	0.003210805539599	0.000110423956909	1.2629743349504171e-05	0.000204755824077
1012.0.	0.005776995450100001	0.005001164227278	5.7911201101193954e-05	0.001825454510569	1.102681822664707e-07	0.096789374833707	0.013034293072581	0.0022343517060730003	0.010696228501861001	0.000244488849222	0.004455601166133001	0.0005119982135970001	0.136630839421786	0.0007033003210090001	2.427929402566262e-05	0.10570887716744401	0.049860261791397006	0.005919134424267	0.44728891160511103	0.019884169391500003	4.2722772922971505e-05	0.086201238291797	0.0019010785119140002	0.00022711954343400002	1.10257629303474e-07	9.330601244401351e-06	1.765008745033852e-20	1.850202119051203e-20	0.00019999999999900002	0.000109818423268	0.103141746564537	0.021648044668942	0.028021506113713002	0.000110985379057	0.004864393122923001	1.10274080619352e-07	5.312630828567429e-05	8.805823627742552e-05	0.011874456579304	2.2180629840494373e-05	1.1026259368011979e-07	0.030862539605001002	0.09088179166836201	8.939598160961648e-07	0.128180126307498	0.009117309556221	0.00019999999999900002	0.001998177302372	0.007162952986038001	0.0026477214093410003	0.00010790006270300001	1.336558256682199e-05	0.00020365592923500002
1023.0.	0.0056625101953450005	0.004895047433095	5.7129316708568504e-05	0.0017516975818430002	1.146657361598429e-07	0.09873054036152701	0.013111047606533002	0.0019738396823400003	0.009633546832256	0.000255841081898	0.004273598135267001	0.000497040826281	0.13014337931070302	0.000642791324598	2.2649584116431235e-05	0.107934367392904	0.049856286834500003	0.005915106255437	0.44728018347435305	0.017257661274324	4.127461844724946e-05	0.084057938628879	0.001894224482594	0.00023418358660400002	1.146567350866775e-07	9.151245592886647e-06	1.4654511911448252e-20	1.585786808835726e-20	0.00019999999999900002	0.00011272350135300001	0.100815770032483	0.018914228242940003	0.025439776100971003	0.00010848783771200001	0.004709141361269	1.1467109382791688e-07	5.2345963232347265e-05	9.023233117572206e-05	0.011845706448410001	2.049555430144663e-05	1.146612338918111e-07	0.027933408722761004	0.09200787429177601	9.290264294761968e-07	0.130017652494999	0.007991191866193001	0.00019999999999900002	0.0019357360382000002	0.007305161456227001	0.002383297282306	0.000105620063226	1.36570119172112e-05	0.000202565942728
1034.0.	0.005579159321111001	0.004693357471082	5.6823245270169884e-05	0.001794852131095	1.1712197161079308e-07	0.09888970078286201	0.013044963713714	0.0019444499752960002	0.008680904164612	0.000245236425029	0.004373069052217	0.00047981495758700005	0.128415063240039	0.0005804780803220001	2.050955482098393e-05	0.107492825783496	0.049851923866290004	0.005912215671754001	0.44727430332257606	0.015642649389333	4.2828788785916524e-05	0.080587576227551	0.0018744049496250003	0.000222888082509	1.171137932031919e-07	8.7753870897231e-06	1.515081913040262e-20	1.687433555923595e-20	0.00019999999999900002	0.00011423389775900001	0.10110891494915601	0.017353127598472	0.022896441437875	0.00010675376379700001	0.004858732949062	1.1712740946009318e-07	5.197747124679521e-05	9.111026102850874e-05	0.011820086206437002	1.85805864444401e-05	1.171183440360103e-07	0.025178217895101003	0.092794833120208	9.480514581247479e-07	0.128079770196415	0.007204214012733001	0.00019999999999900002	0.00200043451047	0.007252848315199001	0.002391928818236	0.000104004538616	1.3560118032053902e-05	0.000201725180618
1045.0.	0.005552451625407	0.004446921449524	5.6954161264158755e-05	0.0019540022091850003	1.173345890658723e-07	0.09744001867089401	0.012860586931527002	0.002143092318599	0.008029841494716	0.000216253110543	0.004750719119567	0.000463640176519	0.131699476387	0.0005305885338170001	1.843515834532941e-05	0.10479371547605201	0.049848140309190006	0.005910961503285001	0.447272242534177	0.015239377353344002	4.747795278927541e-05	0.07616512863196101	0.001846534361975	0.00019682622457700002	1.173264981685383e-07	8.310839007430529e-06	1.9231101235790722e-20	2.192726968443059e-20	0.00019999999999900002	0.000114207499279	0.104147561696213	0.017181260491845003	0.020934780315963002	0.00010600420990700001	0.005313339527129	1.1734075414169548e-07	5.2015118073680705e-05	9.068102915576264e-05	0.011802826191728	1.688527863923222e-05	1.173316410972744e-07	0.0231668166188	0.09311952587682601	9.487955175335671e-07	0.12249869749561601	0.006879520512056	0.00019999999999900002	0.002192992226271	0.007037689713413	0.0026792319006910003	0.00010330381886500001	1.3151645122007762e-05	0.00020128201573300003
1056.0.	0.005622759280227	0.004195479613319	5.751311378033148e-05	0.002227736381581	1.1536563598117711e-07	0.094554204741515	0.012594640677983	0.00259722239869	0.0078093410743050005	0.000177629699297	0.0054025090092090005	0.000451879906956	0.14018373665988001	0.0005030066336520001	1.6879120218918952e-05	0.10021885946014701	0.049845785552444004	0.005911799025078	0.44727478070376303	0.016230922468139	5.543496593908099e-05	0.070977805515563	0.001816574020244	0.00016341135163000002	1.1535682904776769e-07	7.814708087652167e-06	2.8785935313034395e-20	3.331793571555664e-20	0.00019999999999900002	0.00011272070510400001	0.10998410749383801	0.018617519312689002	0.019962429639969	0.000106389854852	0.006066672537496	1.1537332809131551e-07	5.24862443496238e-05	8.911640933239009e-05	0.011797234864501	1.575870523891752e-05	1.15363235427735e-07	0.022336717685739003	0.092889866710261	9.318519530994198e-07	0.113316767409829	0.0071091966221850005	0.00019999999999900002	0.002511116600592	0.006698884852554001	0.0032855992171300003	0.00010371173194300001	1.2476825575537721e-05	0.00020133869137100002
1067.0.	0.005822443432527	0.003978309713184	5.8522605386377394e-05	0.00258070677777	1.114713430924831e-07	0.09048776762228501	0.012301628364426002	0.0033085489636330003	0.008112086380054001	0.00014097802827600002	0.0062462427559510005	0.00044831892276300003	0.153146311575619	0.00050488831538	1.6195816218526334e-05	0.094257609569265	0.04984559916698401	0.005915041183725001	0.44728234785115	0.018732534884166003	6.596377853972278e-05	0.06577327937317601	0.0017921853512650001	0.00013231731880300002	1.114609176028575e-07	7.334277326395328e-06	4.6785174519722153e-20	5.409035536834712e-20	0.00019999999999900002	0.00010996329995900001	0.117868534849678	0.021765862604789	0.020298111076933002	0.000108042191718	0.007007012815560001	1.1148145791007349e-07	5.3438577449999756e-05	8.666238113656566e-05	0.011805540915972001	1.5488943806577232e-05	1.114693502220444e-07	0.023033995667228	0.092046594600125	8.993809586729737e-07	0.10165603998887501	0.007952501203316	0.00019999999999900002	0.002906366943076	0.006283182656166001	0.004201317536077	0.00010536905608600001	1.158451975600652e-05	0.00020196307925900002
1078.0.	0.006113197055734001	0.0038569287057220003	5.9880863890215924e-05	0.0028977108704720004	1.062843825862612e-07	0.086118669273299	0.012064655247527001	0.00410892251141	0.008955264938039	0.000117322971236	0.007012407086740001	0.000456380139038	0.167322670644886	0.000540197417681	1.66474219123029e-05	0.08826120194682201	0.049848023283831006	0.005920295062984001	0.44729390539926905	0.022386690988705	7.53488598310861e-05	0.062745068870378	0.001782229227811	0.000112943896975	1.0627157271377869e-07	6.983122765321635e-06	7.17983979663263e-20	8.060667849662497e-20	0.00019999999999900002	0.00010636913759400001	0.12518483357648502	0.026042136240385	0.022079771590312002	0.00011085269522	0.0077897514384520005	1.062972120792282e-07	5.47766668541969e-05	8.373156819058839e-05	0.011828139292562	1.628110613074529e-05	1.0628230576620289e-07	0.025356136022954	0.09069423141554	8.568048910774067e-07	0.091556306309999	0.009304906963968	0.00019999999999900002	0.0032303005106200005	0.005880928343055001	0.005160286203806001	0.000108105917552	1.0653408695909661e-05	0.000203099802711
1089.0.	0.006335508834298001	0.0039180218018280005	6.112612222412086e-05	0.0030113893016200004	1.012574400226142e-07	0.08325885335789601	0.01197736669809	0.004602782114654	0.010155743894770001	0.000112888436271	0.007300082726315001	0.00047564685370700004	0.17668118851646	0.000604180253279	1.8268665879111133e-05	0.08478862618737401	0.049852667733386	0.005925734475403	0.44730548681825205	0.025938446277063	7.749840768968673e-05	0.064657324379097	0.0017920941905530002	0.000110873272118	1.012422331120107e-07	6.972561350156471e-06	8.841300487215687e-20	9.402361994551727e-20	0.00019999999999900002	0.00010293843953000001	0.12818940558456302	0.029758502648800002	0.024971532498881004	0.00011403750466200001	0.007974347668453001	1.012715544775624e-07	5.6028722182741634e-05	8.11529968374544e-05	0.011860444975941001	1.8077487402795993e-05	1.0125408931359409e-07	0.028763131753925003	0.089270283549276	8.163867924938998e-07	0.08877879452666701	0.010728895248330001	0.00019999999999900002	0.003298868424562	0.005659739062388001	0.0056236897271540005	0.00011105624275000001	1.008061138953434e-05	0.000204421487796
1100.0.	0.006340907892676001	0.004194235512618	6.158326907474366e-05	0.0028427585721160003	9.84199917059987e-08	0.083491303327881	0.012087637019167001	0.004471134776021	0.011287855618152001	0.000128063795629	0.006908046990434001	0.0004987206327320001	0.17615141650371602	0.000677462163994	2.066490127433852e-05	0.085896660758949	0.049857936359608	0.005928805627673	0.44731168838745805	0.027741623556924003	7.068178393502633e-05	0.071580559573026	0.0018188220527310002	0.00012639000033400001	9.840358414480123e-08	7.449424878071048e-06	7.896024197902667e-20	8.005968812231474e-20	0.00019999999999900002	0.00010110839022900001	0.125241720145707	0.031151213313025002	0.028003128758812	0.000116225651462	0.007445337184899	9.84329045602712e-08	5.651512137171765e-05	8.00486252843947e-05	0.011891327312007	2.035250662306892e-05	9.841445818278561e-08	0.032012850435279	0.08838802558511501	7.946819492431254e-07	0.09521488503790201	0.011611174917335002	0.00019999999999900002	0.0030711325155540004	0.005764184091439001	0.005299856271604	0.00011291285321300001	1.024210077064758e-05	0.00020539801364800002
