time	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	S2_c	S2_n	S4_c	S4_n	S7	Smad7mRNA	Smad7mRNA1	TGFb	TGFb_In	TGFb_R1_endo	TGFb_R1_surface	TGFb_R2_endo	TGFb_R2_surface	pS2_c	pS2_n	pS2_pS2_S4_c	pS2_pS2_S4_n	pS2_pS2_pS2_c	pS2_pS2_pS2_n
493.0.	1.001539424718001	0.422162788358707	0.069874947640155	13.976954870963532	1168.8989122964283	449.610886361751	582.0399875278819	169.02964054204386	73.58758392211577	0.214423973210377	1.3882251491726731	83.65349069437087	0.025314466875794	11.044319317514436	6.178999861003117	1.77872742406477	0.17045552400566702	0.113735483641724	0.325357655095776	20.631191934490655	50.00311577890972	0.186236110015278	30.08940311241152
507.0.5.0	1.000593625478542	0.42082263083659205	0.069652193912786	13.969888561915392	1169.6592145038426	449.88435363022506	582.1758792120698	169.0071177128004	73.7845782335937	0.21297047310799502	1.379309076555891	83.21547064363415	0.025285803725953	11.04474319792624	6.179866790614064	1.78337763129216	0.17121977976424502	0.11357900488245601	0.324903341366714	20.579163232769588	49.857912643219365	0.18545231245870503	29.93561632905974
522.0.	0.9996629298178581	0.41954763080733504	0.06944030061777501	13.96266266528199	1170.3897648896886	450.1473809511699	582.3044523727579	168.9857067513058	73.97049864439454	0.21162840093423302	1.371048757832088	82.77974318342991	0.025257839496647002	11.045135995888646	6.180686139341979	1.788130790886827	0.17198820773060802	0.113430333851913	0.324474512299864	20.529762296051786	49.720979156773076	0.18471012370417803	29.792637256453574
536.0.5.0	0.9987461353329711	0.41833277787230605	0.069238429285914	13.9552907344764	1171.0933140758864	450.40093590940313	582.4263231768923	168.9653294555952	74.14611674330844	0.21038389039685002	1.36336624861026	82.34629631701199	0.025230521725119002	11.04550152436023	6.181462277983032	1.792981051190926	0.17276077137635001	0.11328888942390801	0.32406882649586405	20.482792574884034	49.59155428655056	0.184006242498774	29.659194685105884
551.0.	0.9978421916951831	0.417173639904026	0.06904583870308001	13.947784666664125	1171.7722085982532	450.6458430314461	582.5420293134412	168.9459156710334	74.31211916879657	0.209225483686292	1.356196673718559	81.91511811024696	0.025203803948708	11.045842922033286	6.182198958572385	1.797923288548363	0.17353744140003802	0.11315415542680701	0.32368426828412705	20.438079363233058	49.46898222131706	0.183337755313758	29.534225023117102
565.0.5.0	0.9969501731997681	0.41606626914569605	0.06886186904997	13.940154976956586	1172.428464855501	450.88281002718986	582.652043557951	168.92740201069324	74.46912138153411	0.208143627456389	1.349485553027358	81.48619669130744	0.025177644727650002	11.046162801569098	6.182899433458445	1.802952982810029	0.17431819429404302	0.11302567012773501	0.323319089431422	20.39546629021974	49.35269353866413	0.182702071960226	29.416832972349262
580.0.	0.9960692573133951	0.415007127252961	0.068685929251041	13.932411016324519	1173.063828329245	451.11244881100316	582.756784562294	168.90973086363567	74.6176786475038	0.20713028510068301	1.3431867351213351	81.05952025036345	0.025152006865112	11.046463361370137	6.183566547249258	1.8080661189032812	0.17510301123989402	0.11290301788892801	0.322971762506021	20.354812536439436	49.242190184596346	0.18209687469465802	29.306259981578652
594.0.5.0	0.9951987077622171	0.41399302494233103	0.068517486796526	13.924561146313488	1173.6798210696563	451.335292359023	582.8566254908723	168.89284961218056	74.75829486428442	0.20617863689873503	1.337260791900881	80.6350770392728	0.025126856779369003	11.046746470438768	6.184202808405852	1.813259108338801	0.17589187725028102	0.11278582247905901	0.32264094346730704	20.315990600901113	49.13703344997162	0.181520077560151	29.201858959437846
609.0.	0.9943378610810911	0.413021072983462	0.068356059483865	13.916612880363628	1174.277779843062	451.5518082501008	582.9519009775385	168.87671000294483	74.8914297102717	0.20528284683687903	1.331673764234858	80.2128553712708	0.025102163994163002	11.047013733272859	6.184810445469532	1.8185287260750131	0.17668478049729902	0.11267374165643301	0.322325441561759	20.278884490324376	49.036834307028485	0.180969793565555	29.103074006667512
623.0.5.0	0.9934861158197691	0.41208864206495605	0.06820120865958	13.908572999123091	1174.8588868523577	451.7624095673976	583.0429127667271	168.86126763271707	75.01750448221985	0.20443788024279802	1.326396176178789	79.79284362065998	0.025077900721528	11.047266539872789	6.185391451611359	1.823872059296781	0.17748171178224	0.11256646273826501	0.32202419501117	20.243388235518257	48.941245608491286	0.180444307922275	29.00942416160656
638.0.	0.99264292380351	0.41119332965189304	0.06805253364262201	13.90044764535811	1175.4241945499393	451.96746369980974	583.1299343185204	168.84648152148455	75.13690690066467	0.20363936032064603	1.321402255594448	79.3750302224999	0.025054041517465	11.047506104581165	6.1859476202461	1.829286465503953	0.17828266411363902	0.11246369894128001	0.32173625129904504	20.209404663512405	48.849955760149015	0.17994205600666602	28.920490348083995
652.0.5.0	0.991807782994203	0.41033293239285	0.06790966708484901	13.892242402735276	1175.974645749394	452.1672994716677	583.213214593769	168.8323137527256	75.24999509811788	0.20288345460357401	1.31666931413631	78.9594036722974	0.025030562995465	11.047733496494862	6.186480573759207	1.834769537927908	0.17908763236865802	0.11236518633110101	0.32146075111369504	20.17684437160512	48.762683562225575	0.17946160504331402	28.835904875429417
667.0.	0.9909802316078191	0.40950542296430004	0.06777227108035301	13.883962361758865	1176.5110899920503	452.3622129406098	583.2929811869088	168.8187291665165	75.35710095600282	0.202166784523056	1.312177250875299	78.5459525256975	0.025007443586256003	11.047949663476786	6.186991786887383	1.840319076758931	0.179896613019112	0.11227068125643701	0.321196915205513	20.14562486236428	48.67917398063679	0.179001638745272	28.75534297107119
681.0.5.0	0.9901598432256331	0.408708930489446	0.06764003387759	13.875612175399354	1177.0342969255546	452.5524721329858	583.3694429370403	168.80569509481123	75.45853291914402	0.20148635292612702	1.307908152309184	78.13466539817506	0.024984663334794002	11.048155451274324	6.187482605916884	1.845933065015759	0.18070960390793	0.1121799581728	0.320944033572571	20.115669808145682	48.59919466051611	0.178560944325684	28.6785159318675
696.0.	0.9893462226977471	0.40794172385779304	0.06751266708037701	13.867196106386071	1177.5449672938946	452.73832093013453	583.4427921193718	168.7931811309473	75.55457838828787	0.20083948559602402	1.3038459678919971	77.72553096472741	0.024962203727474003	11.048351618871813	6.1879542645853824	1.851609648151448	0.18152660406530702	0.112092807781952	0.32070145651188103	20.086908420802793	48.52253303440241	0.17813840142821702	28.60516556521442
710.0.5.0	0.9885390026830241	0.407202197416038	0.067389903248271	13.858718067706196	1178.0437420134006	452.91998227448204	583.5132062972083	168.78115892735048	75.6455057694364	0.20022378375388403	1.299976245037933	77.31853795956778	0.024940047544020003	11.048538850924405	6.188407897365452	1.8573471166889681	0.182347613556258	0.112009035429476	0.320468587170527	20.05927490760024	48.448993908731524	0.177732972623647	28.535059658860874
725.0.	0.987737840704458	0.40648885861177203	0.067271493825635	13.850181657526768	1178.531209710607	453.0976608293078	583.5808498977215	168.76960201679165	75.73156624208998	0.19963708521631401	1.296285911213038	76.91367517582005	0.024918178729707002	11.048717767913349	6.188844550651619	1.863143891331903	0.183172633353251	0.111928459715147	0.320244875307068	20.032707998384623	48.378397436695664	0.177343695195531	28.46798827243679
739.0.5.0	0.9869424166250621	0.405800317256839	0.067157207343122	13.841590189503519	1179.0079130199208	453.2715451982788	583.6458755615969	168.75848565355923	75.81299529561745	0.19907743241258402	1.29276309351203	76.51093146521463	0.024896582284419003	11.048888934510185	6.189265192256013	1.868998510112106	0.184001665228985	0.111850911280162	0.320029812033499	20.007150532146866	48.31057740465351	0.176969673995534	28.403760686653268
