time	EGF	GS	Grb	PLCg	PLCgP	PLCgl	R	R2	RG	RGS	RP	RPLCg	RPLCgP	RSh	RShG	RShGS	RShP	Ra	SOS	ShG	ShGS	ShP	Shc
57.0.6.0	580.5977787794084	1.7146693198504561	14.330280985996824	0.580823438349451	3.187141006514583	100.20931232803059	0.597778779411664	30.291598765083926	2.54848843149139	0.722664254508475	3.6133696233416073	0.15507229165077002	0.8676509354549181	0.074605570145096	0.49257713251283003	0.37153860312892	1.879176956773312	17.368736092405886	1.770265981877528	35.39891943187649	29.42086184063473	81.19595017469744	1.166370290231215
58.0.400000000000006.0	580.5984623698405	1.71395219934334	14.322385408177798	0.5327139732000551	3.171524850686622	100.34597522352166	0.598462369843975	30.336522686356552	2.569048761537897	0.7289611657777401	3.61775627848027	0.142415577422967	0.807370375168988	0.07435756182830401	0.491170969279676	0.36759632401521003	1.8722921631646412	17.386553904091585	1.770646004148837	35.38804086515346	29.41884430671498	81.22632911686111	1.161368692982698
59.0.2.0	580.5990531305956	1.713268400773382	14.314988510623026	0.490327504665842	3.157468069229265	100.4676806851461	0.5990531305990751	30.374780557867517	2.588878709348732	0.7351191819285561	3.621445623138681	0.13118458113195702	0.7533391598271331	0.074150355071719	0.48995985570313005	0.36411751973287004	1.8665492849052092	17.401897212089978	1.771015673323127	35.377188597648235	29.41647922424217	81.25436548797683	1.157189674719893
60.0.	580.5995612845172	1.712614954982554	14.308044419042378	0.45298784603017106	3.144839282134214	100.57596354749258	0.599561284520796	30.407140431287473	2.607992296106301	0.7411344487478481	3.624520948113572	0.12122656834902601	0.704982755994341	0.07397723113917101	0.48891307601787704	0.361049737720458	1.8617603366235271	17.415043055280055	1.77137419449591	35.36642440332933	29.41382666405333	81.28034338924282	1.153705161873551
60.0.800000000000004.0	580.599996119208	1.711989396768079	14.301513033263795	0.420097285112407	3.133513417491102	100.67222083952852	0.59999611921159	30.434296104906714	2.6264049886977583	0.7470039988557741	3.6270570667106092	0.112403429439467	0.661765028428809	0.07383259844428	0.48800452193694205	0.358345767707817	1.857767240139998	17.426242390252124	1.771721045369989	35.35579850147148	29.410939791298446	81.30450376515124	1.150807813849889
61.0.6.0	580.6003660418552	1.711389667621715	14.295359178126123	0.39112789308467505	3.123372437706518	100.75772034795921	0.600366041858829	30.456872138614692	2.644133421020846	0.752725669158057	3.629120973136631	0.10459066837410101	0.62318865287582	0.07371180326865401	0.487212094452424	0.355963259613782	1.854437410235772	17.435721776639657	1.7720559238609832	35.34535123026156	29.407865479745563	81.32705122935258	1.148407493069723
62.0.400000000000006.0	580.6006786374047	1.710814036027054	14.289551883952512	0.365613682722208	3.114305777949883	100.83360943369784	0.6006786374082861	30.475428992070707	2.661195144246763	0.7582980226461961	3.630772492244506	0.09767636760001601	0.588794738030417	0.073610971205747	0.48651716080629803	0.35386434053127	1.8516598944303801	17.443685114967142	1.772378703888315	35.33511451488271	29.404644896907275	81.34815986595986	1.146428355276533
63.0.2.0	580.6009407281549	1.710261032516256	14.284063777768356	0.343143563113502	3.106210550036433	100.90092388943779	0.600940728158452	30.49046815005195	2.67760840476586	0.763720274798094	3.632064909131116	0.09156015870825	0.5581618387043911	0.07352687480287401	0.48590406719358004	0.35201523815193203	1.8493420244079162	17.450315390409664	1.772689398346243	35.32511314861842	29.4013140561876	81.36797813932843	1.144806451309338
64.0.	580.6011584332662	1.709729397045805	14.27887056874319	0.323355032587511	3.098991559281407	100.96059667118615	0.601158433269672	30.502437132473954	2.693391948224736	0.768992224706161	3.633045570447222	0.086152220586362	0.5309045163589761	0.073456823384639	0.485359705894281	0.350385916297341	1.847406531601691	17.455776386779643	1.772988128314685	35.315365905452445	29.397904333636145	81.38663303403128	1.143487749702281
64.0.8.0	580.6013372270376	1.709218036586269	14.273950613498071	0.305928549536125	3.092561175905087	101.01346637579809	0.601337227041107	30.51173431449208	2.708564847863199	0.7741141909589451	3.6337564519902843	0.08137232025129601	0.5066715785097761	0.073398571547405	0.484873134208452	0.34894972674822605	1.845789077785224	17.460214344249152	1.7732750976459162	35.305886502076156	29.394442948060796	81.40423353457422	1.142426504999612
65.0.60000000000001.0	580.6014819951064	1.708725991127586	14.26928454889668	0.29058252103292004	3.086839096678966	101.06028537010549	0.601481995109984	30.51871350494417	2.72314635525272	0.779086952222786	3.6342346893035042	0.077148906411558	0.485144105771438	0.07335024329379701	0.48443524169591606	0.34768308030107	1.844436152283925	17.46375954192829	1.773550572145236	35.29668442629986	29.390953404203472	81.42087354211695	1.141583909805081
66.0.4.0	580.601597087973	1.7082524065765892	14.26485498171383	0.277068850974288	3.0817520269131142	101.10172750543792	0.6015970879764511	30.523688249782595	2.737155771503453	0.7839116924087141	3.6345130696803	0.073418261800008	0.46603335487502606	0.07331026921556301	0.48403846170934206	0.346565138925426	1.843303289800725	17.466527792621296	1.773814862647236	35.28776564772055	29.38745589944219	81.43663431359398	1.140926979592284
67.0.2.0	580.6016863714559	1.70779651326652	14.260646226147804	0.265168992355925	3.077233307741308	101.13839537462626	0.601686371459603	30.526935841676142	2.750612337027148	0.7885899502639571	3.63462048525101	0.07012371725626	0.44907860802054705	0.073277334526634	0.48367652297532304	0.345577530031117	1.842353566216327	17.468621842051537	1.774068311371219	35.27913322522088	29.38396769506734	81.45158649749726	1.140427628465165
68.0.	580.6017532738481	1.707357609010301	14.256644081519555	0.25469045183627503	3.073222509044166	101.17082708745448	0.601753273851733	30.528701028224734	2.76353513800348	0.79312357319457	3.634582347778141	0.067214928247532	0.43404502341785306	0.073250336094237	0.48334423695294804	0.344704083163331	1.841556333618223	17.47013266875826	1.774311281017293	35.27078782454123	29.38050345361466	81.46579183037471	1.140061901640719
68.0.8.0	580.601800829661	1.706935045812081	14.252835643695402	0.24546369862432701	3.069665004292783	101.19950255552656	0.6018008296646561	30.5291994197639	2.775943027785778	0.7975146751033041	3.6344209664698193	0.06464721284807	0.42072152870856205	0.07322834691612501	0.483037316824006	0.34393058890507	1.840886159899522	17.471140683887107	1.774544146137294	35.262728157832036	29.377075544042402	81.47930454890935	1.139809336671561
69.0.60000000000001.0	580.6018317199555	1.706528219507634	14.249209144795705	0.23733943374093902	3.066511540092495	101.22484928917599	0.601831719959336	30.52862060402695	2.7878545615889783	0.801765598013187	3.634155890591511	0.062380949021451006	0.408918787969401	0.07321058674941	0.482752224195493	0.34324457935905905	1.84032194231922	17.4717168323714	1.774767286381008	35.25495135580076	29.373694316739268	81.49217256428597	1.139652430550889
70.0.4.0	580.6018483093194	1.706136561736285	14.24575381662805	0.23018617968457403	3.063717810231396	101.24724771786937	0.6018483093230831	30.527130979406344	2.799287942920552	0.8058788772404181	3.633804218958701	0.060381028259642006	0.398467263955296	0.07319639781532601	0.482486039885317	0.342635129284997	1.839846168278843	17.471923598666095	1.7749810812778422	35.24745328184387	29.37036835046061	81.50443843839645	1.139576194034659
71.0.2.0	580.6018526796081	1.7057595337579632	14.242459774026667	0.22388815437786502	3.061244041549606	101.26703605201702	0.6018526796117131	30.524876321578763	2.810260980338165	0.8098572098787961	3.633380878565799	0.058616362139401	0.38921538991637705	0.07318522468883401	0.482236355486775	0.342092676763736	1.839444300154567	17.471815921365888	1.775185906267025	35.240228796415366	29.367104673332626	81.51614019522077	1.139567777937385
72.0.	580.6018466606073	1.7053966217214631	14.23931791490754	0.21834339691225502	3.059054596893606	101.28451470862115	0.601846660610966	30.52198410013998	2.82079105324158	0.8137034263606561	3.632898874679983	0.057059438088352	0.38102785948491	0.07317659763678601	0.48200118274458303	0.341608862130626	1.839104264280279	17.471442021813594	1.775382129735842	35.2332719788421	29.363908960051564	81.52731199536842	1.139616158945699
72.0.8.0	580.6018318577918	1.70504733306668	14.236319834376214	0.21346211600368	3.057117598753197	101.29995032613546	0.601831857795587	30.51856556289474	2.830895085527665	0.817420464865234	3.632369514728324	0.05568592055242701	0.37378403855553605	0.073170118797468	0.481778878109172	0.341176383850644	1.83881602708726	17.470844152267514	1.775570110865692	35.226576312852586	29.360785707351894	81.5379846971886	1.139711874762406
73.0.60000000000001.0	580.6018096773748	1.7047111938066442	14.233457750667453	0.20916523520267002	3.055404575844735	101.31357939560331	0.601809677378444	30.51471760577634	2.840589526053829	0.8210113483536061	3.6318026082526123	0.05447429377755401	0.36737649957203405	0.07316545070160001	0.48156808015586805	0.34078886998504604	1.838571243972854	17.4700592694189	1.775750198120402	35.2201348412432	29.357738389734457	81.54818632396834	1.139846800238722
74.0.4.0	580.6017813488445	1.704387746486869	14.230724441065142	0.205383111761714	3.053890133854196	101.32561153585515	0.601781348848215	30.51052444620299	2.8498903349655422	0.8244791640192141	3.6312066451147773	0.053405542525760005	0.361709676003506	0.073162306723674	0.48136765785441105	0.340440763911993	1.838362968709666	17.46911963908875	1.77592272824075	35.2139402943556	29.354769597341328	81.55794245345093	1.140013957652449
75.0.2.0	580.6017479451907	1.704076548661624	14.22811318625854	0.202054408655537	3.052551650741966	101.33623244050929	0.601747945194493	30.50605911715244	2.858812975046464	0.827827044953914	3.6305889540194203	0.052462867211495005	0.356698632882041	0.073160443125759	0.48117666794810904	0.340127223002664	1.8381854131424782	17.468053377835968	1.776088025634106	35.20798519638095	29.35188115774784	81.56727654314253	1.140207355509738
76.0.	580.6017104010114	1.703777171760808	14.225617721847025	0.199125101587034	3.051368996397376	101.34560652392568	0.601710401015021	30.501384798463203	2.867372407345026	0.8310581538410551	3.629955843288338	0.05163143014684501	0.352267947943393	0.07315965241628501	0.48099431994880704	0.339844029012213	1.8380337485805431	17.466884937013603	1.776246402069078	35.202261952928176	29.349074243317	81.57621020255631	1.140421851240732
76.0.80000000000001.0	580.601669528689	1.7034892002485682	14.223232195917952	0.19654760490801101	3.050324275979295	101.35387929226088	0.601669528692596	30.496556000935428	2.875583090418536	0.834175668498894	3.629312725682482	0.050898129808399	0.34835069704374205	0.07315975779587901	0.48081994747369505	0.33958750901530504	1.8379039417079681	17.465635534546784	1.776398156602534	35.196762922792296	29.346349465634848	81.5847634216122	1.140653033967867
77.0.60000000000001.0	580.601626032816	1.7032122309968831	14.220951131799003	0.19428000225699102	3.049401595958358	101.36117946449356	0.601626032819862	30.491619617774525	2.8834589826153163	0.837182769109539	3.62866422892498	0.05025140027203501	0.344887537019383	0.073160608503055	0.48065298484349306	0.33935446579411205	1.83779261903387	17.464323539399555	1.7765435756808192	35.191480476422974	29.343706958418796	81.59295476279881	1.140897124184919
78.0.4.0	580.6015805230354	1.702945872814839	14.218769395232366	0.192285369384454	3.048586851660475	101.36762086682977	0.6015805230394731	30.48661585684533	2.89101354688723	0.840082626980256	3.628014293438844	0.04968103319626101	0.34182587892937905	0.073162075905933	0.48049294803031706	0.33914211666865	1.8376969549150821	17.46296481336601	1.7766829333689662	35.18640704321904	29.341146450167447	81.60080152337021	1.14115088772343
79.0.2.0	580.6015335254518	1.702689746088312	14.216682165339941	0.19053117811755302	3.047867534977736	101.3733041223355	0.60153352545574	30.481579066123	2.8982597576894573	0.842878394695286	3.6273662586773963	0.049178019963805004	0.33911914460575004	0.07316405021347601	0.480339419189504	0.33894803984230304	1.837614579032968	17.46157301447841	1.776816491671379	35.18153514945245	29.338667327702876	81.6083198727427	1.141411561823843
80.0.	580.6014854927582	1.702443482495777	14.21468490884922	0.18898877172969603	3.047232560843359	101.37831815603968	0.6014854927620861	30.47653846366422	2.9052101095822422	0.845573197527224	3.626722939296377	0.048734411810981	0.33672609957659805	0.073166437702156	0.48019203413507405	0.33877012741717805	1.8375434999160212	17.46015986598182	1.776944500915474	35.176857448348905	29.336268691644495	81.61552496934623	1.141676791490059
